location_lat,location_lon,keyword
42.22622,93.35005,heard
42.22622,93.35005,great
42.22622,93.35005,convention
42.22622,93.35005,sham
42.22622,93.35005,wow
42.23245,93.35522,music
42.23245,93.35522,wit
42.26223,93.40515,still
42.17702,93.40874,long
42.17702,93.40874,being
42.17702,93.40874,than
42.17702,93.40874,much
42.17702,93.40874,won
42.17702,93.40874,worse
42.22567,93.33006,rain
42.27756,93.40874,dead
42.25751,93.3708,from
42.25751,93.3708,few
42.25751,93.3708,words
42.25751,93.3708,car
42.23009,93.38278,god
42.23009,93.38278,country
42.23009,93.38278,more
42.23009,93.38278,ill
42.23894,93.34284,weird
42.17083,93.33046,little
42.17083,93.33046,still
42.17083,93.33046,morning
42.17083,93.33046,some
42.17083,93.33046,everything
42.17083,93.33046,had
42.23982,93.33845,wasn
42.23982,93.33845,film
42.23982,93.33845,last
42.23982,93.33845,through
42.23982,93.33845,bad
42.17466,93.21703,hot
42.20592,93.39237,being
42.20592,93.39237,people
42.20592,93.39237,into
42.20592,93.39237,work
42.20592,93.39237,tonight
42.20592,93.39237,feel
42.20592,93.39237,coming
42.19383,93.33525,yesterday
42.19383,93.33525,hair
42.19383,93.33525,guess
42.19383,93.33525,really
42.19383,93.33525,find
42.19383,93.33525,cool
42.19383,93.33525,red
42.19383,93.33525,tell
42.19383,93.33525,dark
42.21211,93.39397,starbucks
42.21211,93.39397,little
42.21211,93.39397,sister
42.17908,93.45547,mom
42.17908,93.45547,song
42.17908,93.45547,alarm
42.17908,93.45547,haha
42.25781,93.44868,changed
42.25781,93.44868,watching
42.25781,93.44868,let
42.25781,93.44868,never
42.24041,93.33325,times
42.24041,93.33325,natal
42.287,93.34244,wonder
42.287,93.34244,who
42.287,93.34244,club
42.287,93.34244,old
42.287,93.34244,tonight
42.287,93.34244,will
42.287,93.34244,same
42.287,93.34244,hope
42.287,93.34244,off
42.2183,93.37599,these
42.2183,93.37599,really
42.2183,93.37599,things
42.2183,93.37599,bad
42.2183,93.37599,friends
42.22272,93.3672,gone
42.22272,93.3672,word
42.22272,93.3672,boys
42.23127,93.34124,both
42.23127,93.34124,wearing
42.23127,93.34124,him
42.23127,93.34124,hair
42.23127,93.34124,shirt
