location_lat,location_lon,keyword
42.2124,93.27694,waiting
42.2124,93.27694,room
42.16788,93.38398,war
42.16788,93.38398,secret
42.28316,93.31488,save
42.27697,93.37399,here
42.17171,93.47425,were
42.17171,93.47425,find
42.28523,93.48104,think
42.28523,93.48104,new
42.28523,93.48104,know
42.28523,93.48104,twitter
42.28523,93.48104,want
42.28523,93.48104,don
42.29437,93.33765,sum
42.29437,93.33765,man
42.29437,93.33765,body
42.29437,93.33765,hair
42.20002,93.44709,everyone
42.20002,93.44709,how
42.20002,93.44709,morning
42.23923,93.55892,coming
42.23923,93.55892,along
42.19383,93.4367,doing
42.19383,93.4367,knowing
42.19383,93.4367,sitting
42.19383,93.4367,home
42.19383,93.4367,bored
42.19383,93.4367,could
42.19383,93.4367,else
42.19383,93.4367,actually
42.19383,93.4367,thats
42.19383,93.4367,something
42.19383,93.4367,fun
42.1897,93.45108,sunday
42.1897,93.45108,2010
42.1897,93.45108,best
42.23393,93.36521,last
42.23393,93.36521,child
42.22302,93.37559,topic
42.22302,93.37559,hot
42.22302,93.37559,their
42.22302,93.37559,hour
42.22302,93.37559,concert
42.22302,93.37559,meet
42.22302,93.37559,her
42.22302,93.37559,then
42.2127,93.39277,well
42.2127,93.39277,great
42.2127,93.39277,face
42.21358,93.32207,people
42.21358,93.32207,lie
42.20562,93.35283,death
42.20562,93.35283,light
42.20562,93.35283,london
42.20562,93.35283,new
42.23393,93.33725,someone
42.23393,93.33725,still
42.23393,93.33725,caught
42.23393,93.33725,lie
42.26547,93.2318,would
42.26547,93.2318,guess
42.26547,93.2318,fear
42.26547,93.2318,biggest
42.26547,93.2318,ask
42.26547,93.2318,say
42.26547,93.2318,living
42.29024,93.37839,who
42.23953,93.35522,behind
42.23953,93.35522,disaster
42.23953,93.35522,everything
42.23953,93.35522,into
42.21152,93.36121,name
42.18469,93.40395,met
42.22302,93.39317,having
42.22302,93.39317,dog
42.1726,93.32607,last
42.24454,93.42113,try
42.24454,93.42113,ppl
42.24454,93.42113,business
42.24454,93.42113,smh
42.19294,93.39756,those
42.19294,93.39756,who
42.19294,93.39756,people
42.19294,93.39756,ask
42.19294,93.39756,why
42.19294,93.39756,something
42.28169,93.41993,shall
42.28169,93.41993,much
42.28169,93.41993,more
42.28169,93.41993,through
42.28169,93.41993,read
42.28169,93.41993,fun
42.28169,93.41993,had
42.23511,93.35083,friendship
42.23511,93.35083,those
42.23511,93.35083,sorry
42.23511,93.35083,type
42.23511,93.35083,people
42.23511,93.35083,should
42.23511,93.35083,put
42.23511,93.35083,some
42.23511,93.35083,feel
42.23511,93.35083,end
42.23511,93.35083,cause
42.23422,93.32726,white
42.23422,93.32726,from
42.23422,93.32726,house
42.23422,93.32726,coffee
42.23422,93.32726,street
42.20444,93.33645,arts
42.20444,93.33645,briefly
42.20444,93.33645,new
42.23039,93.54574,someone
42.23039,93.54574,wants
42.23039,93.54574,didn
42.23039,93.54574,smoke
42.23039,93.54574,put
42.23039,93.54574,any
42.20149,93.33166,basketball
42.23216,93.33805,lol
42.23216,93.33805,sleep
42.23216,93.33805,sam
42.23216,93.33805,her
42.23216,93.33805,don
42.2239,93.38158,wrong
42.2239,93.38158,tired
42.2239,93.38158,wit
42.23776,93.3708,felt
42.23776,93.3708,win
42.23776,93.3708,first
42.23776,93.3708,months
42.21181,93.3029,channel
42.21181,93.3029,last
42.21181,93.3029,child
42.23982,93.36002,twitter
42.17201,93.49861,running
42.17201,93.49861,scared
42.17201,93.49861,see
42.17201,93.49861,eyes
42.17201,93.49861,her
42.17201,93.49861,hear
42.17201,93.49861,coming
42.17201,93.49861,voice
42.17142,93.5086,man
42.17142,93.5086,closed
42.26842,93.42232,show
42.26842,93.42232,our
42.26842,93.42232,his
42.26842,93.42232,let
42.26842,93.42232,words
42.27314,93.40914,sign
42.27314,93.40914,man
42.27314,93.40914,still
42.27314,93.40914,from
42.27314,93.40914,left
42.27314,93.40914,his
42.27314,93.40914,begging
42.27314,93.40914,had
42.20592,93.35043,don
42.20592,93.35043,twitter
42.16818,93.38917,world
42.16818,93.38917,books
42.16818,93.38917,stand
42.23245,93.34723,dance
42.23245,93.34723,bill
42.23245,93.34723,theater
42.23452,93.35922,headed
42.23452,93.35922,myself
42.23452,93.35922,church
42.23452,93.35922,thing
42.23452,93.35922,ask
42.23452,93.35922,pretty
42.23452,93.35922,debate
42.23452,93.35922,had
42.24631,93.34963,nice
42.24631,93.34963,sleeping
42.24631,93.34963,little
42.24631,93.34963,forget
42.24631,93.34963,everything
42.28316,93.52457,little
42.28316,93.52457,brother
42.28316,93.52457,him
42.28316,93.52457,soo
42.23687,93.36041,sad
42.23687,93.36041,running
42.23687,93.36041,being
42.23687,93.36041,behind
42.23687,93.36041,hour
42.23687,93.36041,people
42.23687,93.36041,half
42.23687,93.36041,run
42.23687,93.36041,black
42.23687,93.36041,say
42.21889,93.24858,reality
42.21889,93.24858,think
42.21889,93.24858,ppl
42.17791,93.29731,someone
42.17791,93.29731,alone
42.17791,93.29731,till
42.17791,93.29731,getting
42.17791,93.29731,work
42.17791,93.29731,into
42.23923,93.33206,bomb
42.23923,93.33206,far
42.23923,93.33206,room
42.23923,93.33206,been
42.23923,93.33206,from
42.23923,93.33206,everyone
42.23923,93.33206,alarm
42.23923,93.33206,game
42.20444,93.50261,letters
42.2242,93.35522,1st
42.20651,93.36281,total
42.20651,93.36281,into
42.23157,93.34484,together
42.23157,93.34484,ill
42.23157,93.34484,our
42.23157,93.34484,burn
42.23157,93.34484,into
42.23157,93.34484,sun
42.23157,93.34484,take
42.23157,93.34484,hand
42.23157,93.34484,forever
