location_lat,location_lon,keyword
42.24189,93.34444,second
42.24189,93.34444,clean
42.24189,93.34444,play
42.24189,93.34444,sunday
42.24189,93.34444,women
42.24189,93.34444,afternoon
42.24189,93.34444,music
42.24189,93.34444,cook
42.2295,93.50979,bad
42.2295,93.50979,mood
42.2295,93.50979,home
42.2295,93.50979,hoping
42.23039,93.37759,sure
42.23039,93.37759,truly
42.23039,93.37759,getting
42.23039,93.37759,her
42.23039,93.37759,will
42.22331,93.33405,oil
42.22331,93.33405,spill
42.22331,93.33405,need
42.22036,93.42871,spill
42.27226,93.41553,made
42.27226,93.41553,spend
42.27226,93.41553,please
42.27226,93.41553,give
42.27226,93.41553,work
42.27226,93.41553,money
42.27226,93.41553,whatever
42.28641,93.40834,give
42.28641,93.40834,more
42.28641,93.40834,moment
42.22714,93.45468,lady
42.22714,93.45468,old
42.22714,93.45468,mood
42.22714,93.45468,down
42.22714,93.45468,shot
42.22744,93.37679,evening
42.22744,93.37679,words
42.22744,93.37679,means
42.22744,93.37679,goes
42.22744,93.37679,great
42.22744,93.37679,future
42.22744,93.37679,ate
42.22744,93.37679,yet
42.22744,93.37679,into
42.22744,93.37679,again
42.22243,93.29212,gonna
42.22243,93.29212,thing
42.22243,93.29212,clean
42.22243,93.29212,taking
42.22243,93.29212,ever
42.22243,93.29212,computer
42.22243,93.29212,forever
42.22243,93.29212,mad
42.27727,93.41513,somebody
42.27727,93.41513,her
42.27727,93.41513,got
42.27727,93.41513,music
42.27727,93.41513,special
42.27727,93.41513,dont
42.27727,93.41513,even
42.22479,93.36441,also
42.22479,93.36441,act
42.22479,93.36441,little
42.22479,93.36441,faith
42.23216,93.33166,pain
42.23216,93.33166,name
42.20975,93.32766,cars
42.20975,93.32766,hate
42.20975,93.32766,waiting
42.20975,93.32766,new
42.2814,93.24179,week
42.2814,93.24179,shark
42.2814,93.24179,holy
42.2814,93.24179,see
42.21122,93.39277,college
42.21122,93.39277,too
42.21122,93.39277,saturday
42.21122,93.39277,sunday
42.21122,93.39277,boring
42.2127,93.37599,too
42.2127,93.37599,light
42.2127,93.37599,many
42.2127,93.37599,singing
42.2127,93.37599,got
42.2127,93.37599,family
42.17908,93.45987,guess
42.17908,93.45987,sigh
42.17908,93.45987,myself
42.17908,93.45987,china
42.17908,93.45987,our
42.17908,93.45987,having
42.17908,93.45987,ill
42.17908,93.45987,food
42.23687,93.36441,need
42.23687,93.36441,food
42.23039,93.37479,week
42.23039,93.37479,wonder
42.23039,93.37479,beginning
42.23039,93.37479,another
