location_lat,location_lon,keyword
42.17112,93.42472,says
42.26695,93.40076,who
42.26695,93.40076,believe
42.26695,93.40076,much
42.26695,93.40076,word
42.26695,93.40076,thats
42.26695,93.40076,around
42.26695,93.40076,dont
42.23864,93.32407,hot
42.25191,93.41354,most
42.25191,93.41354,review
42.25191,93.41354,theater
42.23245,93.34883,lmao
42.23245,93.34883,getting
42.24189,93.46187,everybody
42.24189,93.46187,floor
42.24189,93.46187,club
42.24189,93.46187,stop
42.24189,93.46187,killing
42.24189,93.46187,dance
42.24189,93.46187,beat
42.22036,93.3736,een
42.22036,93.3736,voor
42.23009,93.32846,under
42.23009,93.32846,personal
42.23009,93.32846,world
42.25339,93.26216,august
42.25339,93.26216,ugly
42.25339,93.26216,looking
42.25339,93.26216,month
42.22803,93.32766,mom
42.22803,93.32766,driving
42.22803,93.32766,kill
42.22479,93.25177,disaster
42.22479,93.25177,new
42.22479,93.25177,year
42.22479,93.25177,got
42.22479,93.25177,around
42.22479,93.25177,finally
42.29525,93.38917,someone
42.29525,93.38917,put
42.29525,93.38917,who
42.29525,93.38917,secret
42.23334,93.36361,van
42.23334,93.36361,nog
42.23334,93.36361,dit
42.23334,93.36361,heb
42.23334,93.36361,echt
42.22036,93.24858,soo
42.22036,93.24858,made
42.22036,93.24858,days
42.22036,93.24858,been
42.22036,93.24858,many
42.22036,93.24858,new
42.22036,93.24858,never
42.22036,93.24858,best
42.22036,93.24858,will
42.22036,93.24858,forget
42.22036,93.24858,wow
42.22036,93.24858,friends
42.21181,93.3021,alarm
42.21181,93.3021,lol
42.20621,93.37719,heard
42.20621,93.37719,their
42.20621,93.37719,songs
42.20621,93.37719,some
42.20621,93.37719,world
42.20621,93.37719,very
42.20621,93.37719,music
42.28759,93.46706,red
42.28759,93.46706,hell
42.28759,93.46706,yeah
42.28759,93.46706,night
42.25633,93.50061,someone
42.25633,93.50061,back
42.25633,93.50061,behind
42.28287,93.25577,hungry
42.28287,93.25577,gotta
42.28287,93.25577,problem
42.23599,93.35323,being
42.23599,93.35323,low
42.23599,93.35323,pick
42.23599,93.35323,paper
42.23599,93.35323,how
42.23599,93.35323,story
42.23599,93.35323,could
42.23599,93.35323,anybody
42.23599,93.35323,read
42.24484,93.32646,living
42.21771,93.34164,big
42.21771,93.34164,music
42.218,93.20065,god
42.24071,93.49661,being
42.24071,93.49661,phone
42.24071,93.49661,follow
42.24071,93.49661,people
42.24071,93.49661,twitter
42.24071,93.49661,weird
42.24071,93.49661,back
42.24071,93.49661,ill
42.24071,93.49661,tomorrow
42.24071,93.49661,laptop
42.23186,93.37679,days
42.23186,93.37679,new
42.23186,93.37679,life
42.23186,93.37679,track
42.23186,93.37679,list
42.19206,93.53656,playing
42.19206,93.53656,currently
42.19206,93.53656,dead
42.19206,93.53656,left
42.19206,93.53656,xbox
42.19206,93.53656,online
42.19206,93.53656,nation
42.19206,93.53656,live
42.23275,93.33405,before
42.23275,93.33405,better
42.23275,93.33405,than
42.2242,93.31009,finding
42.2242,93.31009,own
42.21004,93.37559,think
42.21004,93.37559,best
42.21004,93.37559,ever
42.21004,93.37559,things
42.23098,93.32367,want
42.23098,93.32367,think
42.23098,93.32367,hmmm
42.23098,93.32367,birthday
42.29584,93.38877,bill
