location_lat,location_lon,keyword
42.28729,93.53056,arts
42.28729,93.53056,briefly
42.25044,93.49062,feeling
42.25044,93.49062,yet
42.25044,93.49062,anyway
42.25044,93.49062,change
42.25044,93.49062,don
42.21211,93.38278,questions
42.21211,93.38278,lisa
42.17112,93.29012,touch
42.17112,93.29012,don
42.17112,93.29012,our
42.17112,93.29012,please
42.20444,93.34803,writing
42.20444,93.34803,before
42.20444,93.34803,review
42.20444,93.34803,theater
42.24601,93.34683,afternoon
42.24601,93.34683,song
42.24071,93.4371,wanna
42.24071,93.4371,burning
42.24071,93.4371,looking
42.24071,93.4371,why
42.23245,93.33166,too
42.23245,93.33166,party
42.23245,93.33166,great
42.23245,93.33166,still
42.23245,93.33166,big
42.23245,93.33166,work
42.23245,93.33166,bad
42.23245,93.33166,tomorrow
42.23245,93.33166,had
42.16729,93.35842,test
42.23628,93.34923,feel
42.21152,93.38638,fact
42.21152,93.38638,most
42.21152,93.38638,coffee
42.21152,93.38638,sit
42.21152,93.38638,things
42.21152,93.38638,down
42.2755,93.27055,disaster
42.2755,93.27055,que
42.2755,93.27055,ahead
42.2755,93.27055,till
42.2755,93.27055,back
42.2755,93.27055,fast
42.2755,93.27055,end
42.2755,93.27055,then
42.20945,93.3712,someone
42.20945,93.3712,too
42.20945,93.3712,many
42.20945,93.3712,calls
42.20945,93.3712,number
42.20945,93.3712,funny
42.20945,93.3712,picture
42.20945,93.3712,serious
42.27226,93.53176,making
42.24926,93.56332,said
42.24926,93.56332,who
42.24926,93.56332,yeah
42.24926,93.56332,test
42.24926,93.56332,come
42.24926,93.56332,social
42.24926,93.56332,joke
42.24926,93.56332,want
42.29555,93.26136,wind
42.29555,93.26136,always
42.29555,93.26136,some
42.29555,93.26136,lives
42.29555,93.26136,forever
42.29555,93.26136,earth
42.29555,93.26136,cause
42.21447,93.34883,days
42.21447,93.34883,last
42.28081,93.29052,100
42.23835,93.32646,lol
42.23835,93.32646,starbucks
42.23835,93.32646,home
42.23835,93.32646,from
42.23835,93.32646,back
42.23835,93.32646,got
42.23864,93.55213,wondering
42.23864,93.55213,hell
42.23864,93.55213,why
42.23864,93.55213,right
42.24159,93.42991,soon
42.24159,93.42991,hoping
42.24159,93.42991,see
42.22449,93.29212,way
42.22449,93.29212,school
42.22449,93.29212,save
42.22449,93.29212,could
42.22449,93.29212,getting
42.22449,93.29212,sick
42.22449,93.29212,tomorrow
42.22449,93.29212,life
42.22449,93.29212,wish
42.17761,93.40874,which
42.17761,93.40874,service
42.17761,93.40874,best
42.17761,93.40874,twitter
42.23628,93.29891,these
42.23628,93.29891,though
42.23628,93.29891,whole
42.23628,93.29891,should
42.18764,93.46866,think
42.18764,93.46866,used
42.18764,93.46866,playing
42.18764,93.46866,wait
42.18764,93.46866,arcade
42.29024,93.19865,him
42.29024,93.19865,lol
42.29024,93.19865,great
42.29024,93.19865,did
42.29024,93.19865,thing
42.29024,93.19865,from
42.29024,93.19865,mouth
42.29024,93.19865,his
42.29024,93.19865,omg
42.2124,93.32766,everyday
42.2124,93.32766,used
42.2124,93.32766,where
42.2124,93.32766,friend
42.2124,93.32766,stop
42.2124,93.32766,had
42.23923,93.34963,possible
42.23923,93.34963,than
42.23923,93.34963,totally
42.23923,93.34963,different
42.23923,93.34963,make
42.23923,93.34963,its
42.23923,93.34963,years
42.23923,93.34963,last
42.23923,93.34963,wish
42.23923,93.34963,next
42.2242,93.25337,change
42.2242,93.25337,human
42.2242,93.25337,course
42.26459,93.3728,little
42.26459,93.3728,getting
42.26459,93.3728,from
42.26459,93.3728,back
42.26459,93.3728,park
42.26459,93.3728,having
42.26459,93.3728,fun
42.23393,93.36041,think
42.23393,93.36041,character
42.23393,93.36041,teacher
42.23393,93.36041,favorite
42.29054,93.51219,off
42.26842,93.52018,record
