location_lat,location_lon,keyword
42.23687,93.53256,sweet
42.25191,93.44829,think
42.25191,93.44829,too
42.25191,93.44829,yeah
42.23658,93.48982,absolutely
42.22891,93.35642,obama
42.22891,93.35642,starts
42.29142,93.38158,someone
42.29142,93.38158,wanna
42.29142,93.38158,too
42.29142,93.38158,their
42.29142,93.38158,see
42.29142,93.38158,know
42.29142,93.38158,walk
42.29142,93.38158,ass
42.29142,93.38158,them
42.29142,93.38158,cuz
42.29142,93.38158,don
42.29142,93.38158,omg
42.24248,93.32966,cuz
42.24484,93.35802,stuff
42.24484,93.35802,how
42.24484,93.35802,cleaning
42.24484,93.35802,house
42.24484,93.35802,funny
42.24484,93.35802,music
42.24484,93.35802,better
42.27756,93.27454,large
42.27756,93.27454,think
42.27756,93.27454,getting
42.27756,93.27454,lunch
42.27756,93.27454,control
42.27756,93.27454,another
42.27756,93.27454,off
42.23304,93.34883,crazy
42.17967,93.41434,she
42.17967,93.41434,ready
42.17967,93.41434,see
42.17967,93.41434,lady
42.17967,93.41434,young
42.17967,93.41434,beautiful
42.17967,93.41434,her
42.17967,93.41434,bad
42.17967,93.41434,lil
42.17967,93.41434,then
42.24041,93.36081,death
42.24041,93.36081,works
42.24041,93.36081,watch
42.24041,93.36081,into
42.24041,93.36081,hey
42.24041,93.36081,die
42.24041,93.36081,bar
42.24041,93.36081,any
42.24041,93.36081,try
42.24041,93.36081,game
42.21211,93.3708,hmmm
42.23717,93.36002,yes
42.23717,93.36002,boy
42.27432,93.32966,who
42.17908,93.24978,always
42.17908,93.24978,sorry
42.17908,93.24978,will
42.27343,93.44309,work
42.27343,93.44309,using
42.27343,93.44309,doesn
42.25928,93.39476,call
42.25928,93.39476,appetite
42.23923,93.32846,head
42.23923,93.32846,its
42.23923,93.32846,soul
42.23923,93.32846,something
42.23923,93.32846,guys
42.2127,93.38877,tweeting
42.2127,93.38877,rofl
42.2127,93.38877,why
42.21152,93.42712,check
42.25368,93.41833,tonight
42.25368,93.41833,god
42.25368,93.41833,final
42.25368,93.41833,thank
42.23098,93.34524,able
42.23098,93.34524,make
42.23098,93.34524,won
42.23098,93.34524,twitter
42.218,93.35562,gonna
42.218,93.35562,week
42.218,93.35562,how
42.218,93.35562,happen
42.218,93.35562,life
42.218,93.35562,shark
42.25987,93.50181,bet
42.25987,93.50181,beg
42.25987,93.50181,twitter
42.23776,93.3712,those
42.23776,93.3712,other
42.23776,93.3712,cars
42.23776,93.3712,look
42.23776,93.3712,makes
42.22184,93.33805,able
42.21447,93.35602,way
42.21447,93.35602,which
42.21447,93.35602,without
42.21447,93.35602,store
42.21447,93.35602,from
42.21447,93.35602,problem
42.21447,93.35602,feel
42.21447,93.35602,except
42.21447,93.35602,food
42.2867,93.39357,season
42.2867,93.39357,watching
42.2867,93.39357,come
42.2867,93.39357,waiting
42.2867,93.39357,last
42.23569,93.35962,call
42.23569,93.35962,somebody
42.23569,93.35962,text
42.23569,93.35962,don
42.23894,93.33445,sounds
42.23894,93.33445,did
42.23894,93.33445,might
42.23894,93.33445,into
42.23894,93.33445,almost
42.23894,93.33445,work
42.23894,93.33445,tonight
42.23894,93.33445,thought
42.23894,93.33445,then
42.23894,93.33445,fun
42.20503,93.21463,free
42.20503,93.21463,official
42.20503,93.21463,our
42.20503,93.21463,forget
42.18498,93.33006,see
42.18498,93.33006,guess
42.18498,93.33006,before
42.18498,93.33006,watch
42.18498,93.33006,should
42.18498,93.33006,more
42.18498,93.33006,soon
42.18498,93.33006,any
42.27373,93.29092,hair
42.25869,93.33166,new
42.25869,93.33166,see
42.25869,93.33166,walk
42.25869,93.33166,how
42.25869,93.33166,twitter
42.25869,93.33166,looks
42.25869,93.33166,looking
42.25869,93.33166,seen
42.25869,93.33166,anybody
42.25869,93.33166,video
42.22626,93.34803,weekend
42.22626,93.34803,fast
42.21948,93.35362,anyone
42.21948,93.35362,actually
42.21948,93.35362,does
42.21948,93.35362,some
42.21535,93.54454,understand
42.21535,93.54454,people
42.21535,93.54454,don
42.21653,93.34084,around
42.21653,93.34084,world
42.24425,93.51738,front
42.24425,93.51738,page
42.21358,93.35522,reason
42.21358,93.35522,ppl
42.21358,93.35522,stupid
42.21358,93.35522,ass
42.24012,93.34244,slow
42.24012,93.34244,freaking
42.24012,93.34244,wow
42.24012,93.34244,computer
42.23599,93.35802,sky
42.16464,93.55053,made
42.16464,93.55053,understand
42.16464,93.55053,don
42.17496,93.40635,happy
42.17496,93.40635,wish
42.23216,93.34524,long
42.23216,93.34524,spend
42.23216,93.34524,their
42.23216,93.34524,how
42.23216,93.34524,looks
42.23216,93.34524,wonder
42.29054,93.24538,other
42.29054,93.24538,lol
42.29054,93.24538,everything
42.29054,93.24538,followers
42.29054,93.24538,went
42.29054,93.24538,page
42.29054,93.24538,read
42.29054,93.24538,justin
42.29054,93.24538,million
42.29054,93.24538,don
42.25604,93.27854,watched
42.25604,93.27854,video
42.21594,93.22661,cleaning
42.21594,93.22661,awake
42.21594,93.22661,shower
42.24012,93.53616,already
42.24012,93.53616,drive
42.24012,93.53616,cars
42.24012,93.53616,wait
42.24012,93.53616,park
42.24012,93.53616,until
42.24012,93.53616,car
42.24012,93.53616,hmmm
42.17791,93.3708,everybody
42.17791,93.3708,girl
42.17791,93.3708,she
42.17791,93.3708,then
42.17791,93.3708,yall
42.17791,93.3708,friend
42.17791,93.3708,talk
42.17791,93.3708,around
42.22302,93.35602,attention
42.22302,93.35602,letters
42.27285,93.24459,cant
42.27285,93.24459,phone
42.27285,93.24459,dead
42.27285,93.24459,find
42.27285,93.24459,ugh
42.23393,93.33325,know
42.23393,93.33325,wants
42.23393,93.33325,dinner
42.16493,93.372,long
42.16493,93.372,need
42.16493,93.372,business
42.16493,93.372,longer
42.16493,93.372,know
42.16493,93.372,best
42.16493,93.372,work
42.16493,93.372,round
42.21741,93.39756,before
