location_lat,location_lon,keyword
42.21388,93.55732,man
42.21388,93.55732,happy
42.21388,93.55732,little
42.21388,93.55732,birthday
42.24513,93.34564,man
42.24513,93.34564,family
42.24513,93.34564,everything
42.24513,93.34564,guy
42.24513,93.34564,video
42.20208,93.4355,need
42.20208,93.4355,week
42.20208,93.4355,well
42.20208,93.4355,still
42.20208,93.4355,stuff
42.20208,93.4355,taking
42.20208,93.4355,sunday
42.20208,93.4355,since
42.20208,93.4355,coming
42.20208,93.4355,life
42.19589,93.34444,man
42.19589,93.34444,some
42.19589,93.34444,got
42.19088,93.52457,want
42.19088,93.52457,back
42.19088,93.52457,bar
42.29614,93.3716,beach
42.29614,93.3716,weather
42.29614,93.3716,gonna
42.19854,93.4367,plan
42.19854,93.4367,think
42.19854,93.4367,forward
42.19854,93.4367,been
42.19854,93.4367,many
42.19854,93.4367,still
42.19854,93.4367,look
42.19854,93.4367,changed
42.19854,93.4367,person
42.19854,93.4367,more
42.19854,93.4367,very
42.19854,93.4367,another
42.19854,93.4367,don
42.19854,93.4367,tomorrow
42.23658,93.33805,pie
42.23658,93.33805,feeling
42.23658,93.33805,outside
42.23658,93.33805,listening
42.18646,93.54215,arcade
42.18646,93.54215,album
42.18646,93.54215,new
42.25368,93.54654,make
42.25368,93.54654,add
42.25368,93.54654,without
42.25368,93.54654,feel
42.22007,93.39636,cooking
42.22007,93.39636,well
42.22007,93.39636,how
42.22007,93.39636,shower
42.22007,93.39636,course
42.20768,93.35203,store
42.20768,93.35203,sooo
42.20768,93.35203,man
42.20768,93.35203,his
42.20768,93.35203,old
42.29319,93.3736,those
42.29319,93.3736,must
42.29319,93.3736,our
42.29319,93.3736,give
42.29319,93.3736,from
42.29319,93.3736,work
42.29319,93.3736,things
42.29319,93.3736,keep
42.28346,93.2346,van
42.28346,93.2346,zijn
42.28346,93.2346,aan
42.28346,93.2346,als
42.16847,93.4387,com
42.18587,93.54494,ready
42.18587,93.54494,great
42.18587,93.54494,meet
42.18587,93.54494,matter
42.18587,93.54494,another
42.18587,93.54494,meeting
42.19501,93.30849,hair
42.22036,93.33925,nice
42.22036,93.33925,trust
42.22036,93.33925,thing
42.22036,93.33925,quite
42.22036,93.33925,pretty
42.22036,93.33925,cute
42.22036,93.33925,better
42.26076,93.25058,before
42.26076,93.25058,should
42.23334,93.3696,school
42.23334,93.3696,tomorrow
42.17466,93.40555,win
42.17466,93.40555,trying
42.17466,93.40555,tough
42.17466,93.40555,work
42.17466,93.40555,ipad
42.2811,93.40555,facebook
42.2811,93.40555,their
42.2811,93.40555,phone
42.2811,93.40555,over
42.2811,93.40555,text
