location_lat,location_lon,keyword
42.27285,93.32167,let
42.24218,93.35283,kind
42.24218,93.35283,week
42.24218,93.35283,much
42.24218,93.35283,needed
42.24218,93.35283,want
42.24218,93.35283,shark
42.17348,93.42192,others
42.17348,93.42192,still
42.17348,93.42192,who
42.17348,93.42192,may
42.28375,93.28732,whole
42.28375,93.28732,seems
42.28375,93.28732,person
42.28375,93.28732,sometimes
42.28375,93.28732,world
42.28375,93.28732,missing
42.23599,93.48303,lol
42.23599,93.48303,stuck
42.23599,93.48303,smh
42.23599,93.48303,dream
42.23599,93.48303,amazing
42.23599,93.48303,wish
42.25515,93.3029,here
42.25515,93.3029,does
42.25515,93.3029,sleep
42.25515,93.3029,never
42.25515,93.3029,know
42.25515,93.3029,wrong
42.25515,93.3029,wont
42.25515,93.3029,will
42.25515,93.3029,why
42.25515,93.3029,everything
42.23687,93.32806,great
42.23687,93.32806,lmfao
42.23687,93.32806,tomorrow
42.20444,93.34044,step
42.20444,93.34044,end
42.20444,93.34044,over
42.20297,93.39117,them
42.20297,93.39117,think
42.20297,93.39117,everyone
42.20297,93.39117,say
42.21152,93.39836,anymore
42.21152,93.39836,want
42.21152,93.39836,new
42.21152,93.39836,something
42.22272,93.368,bad
42.22272,93.368,american
42.22272,93.368,dad
42.2584,93.4363,show
42.2584,93.4363,bout
42.2584,93.4363,got
42.2584,93.4363,these
42.22479,93.25058,american
42.22479,93.25058,some
42.22479,93.25058,dad
42.17908,93.45068,het
42.24513,93.42392,ago
42.24513,93.42392,hours
42.24513,93.42392,playing
42.24513,93.42392,currently
42.24513,93.42392,seen
42.24513,93.42392,last
42.24513,93.42392,xbox
42.24513,93.42392,nation
42.24513,93.42392,live
42.16346,93.503,horrible
42.23599,93.32726,law
42.28258,93.43031,sign
42.28258,93.43031,awake
42.28258,93.43031,headed
42.28258,93.43031,may
42.27343,93.4387,down
42.21859,93.28732,tax
42.21859,93.28732,letter
42.2124,93.37,waiting
42.2124,93.37,made
42.2124,93.37,games
42.2124,93.37,stop
42.21329,93.3724,believe
42.21329,93.3724,still
42.21329,93.3724,tomorrow
42.21329,93.3724,cake
42.23923,93.35203,sad
42.23923,93.35203,brother
42.23923,93.35203,little
42.23923,93.35203,back
42.23923,93.35203,her
42.18469,93.33086,sad
42.18469,93.33086,makes
42.18469,93.33086,fresh
42.20297,93.33765,new
42.20297,93.33765,twitter
42.16906,93.3692,brain
42.16906,93.3692,dude
42.16906,93.3692,think
42.16906,93.3692,business
42.16906,93.3692,its
42.16906,93.3692,definitely
42.16906,93.3692,work
42.16906,93.3692,game
42.16906,93.3692,money
42.16906,93.3692,comes
42.17584,93.34244,forget
42.17584,93.34244,simple
42.17584,93.34244,words
42.17584,93.34244,how
42.26135,93.55653,lord
42.20562,93.38997,part
42.20562,93.38997,would
42.20562,93.38997,who
42.20562,93.38997,anyone
42.20562,93.38997,played
42.20562,93.38997,realize
42.23452,93.32926,close
42.27491,93.34204,cut
42.27491,93.34204,lol
42.27491,93.34204,movies
42.27491,93.34204,fav
42.27491,93.34204,bet
42.2124,93.37439,watching
42.2124,93.37439,again
42.2124,93.37439,lol
42.2124,93.37439,hot
42.20179,93.46426,where
42.20179,93.46426,waiting
42.20179,93.46426,been
42.19501,93.39397,set
42.19501,93.39397,wonder
42.19501,93.39397,own
42.19501,93.39397,having
42.23982,93.33046,run
42.23982,93.33046,were
42.23982,93.33046,early
42.23982,93.33046,dry
42.24041,93.33565,think
42.24041,93.33565,driving
42.24041,93.33565,make
42.24041,93.33565,middle
42.24041,93.33565,how
42.24041,93.33565,changed
42.24041,93.33565,old
42.24041,93.33565,much
42.24041,93.33565,past
42.24041,93.33565,life
42.19943,93.27095,facebook
42.19943,93.27095,need
42.19943,93.27095,become
42.19943,93.27095,very
42.19943,93.27095,read
42.19943,93.27095,dont
42.24719,93.34084,worth
42.24719,93.34084,best
42.24719,93.34084,while
42.24719,93.34084,will
