location_lat,location_lon,keyword
42.21889,93.3684,from
42.21889,93.3684,wind
42.21889,93.3684,cold
42.20621,93.35123,moving
42.20621,93.35123,ever
42.20621,93.35123,seems
42.20621,93.35123,life
42.25221,93.51698,finally
42.25221,93.51698,keep
42.25221,93.51698,dying
42.25221,93.51698,may
42.20798,93.35802,lol
42.20798,93.35802,cousin
42.20798,93.35802,really
42.20798,93.35802,bad
42.20798,93.35802,lil
42.20651,93.35123,timeline
42.20651,93.35123,guess
42.20651,93.35123,dead
42.20651,93.35123,where
42.20651,93.35123,half
42.21506,93.32367,takes
42.21506,93.32367,disaster
42.21506,93.32367,learn
42.2696,93.54494,nice
42.2696,93.54494,having
42.18852,93.34683,watch
42.22773,93.32846,song
42.22773,93.32846,need
42.22773,93.32846,own
42.20562,93.33166,off
42.21122,93.38278,busy
42.21122,93.38278,easy
42.20444,93.38917,debate
42.20444,93.38917,easy
42.27137,93.54255,want
42.27137,93.54255,sometimes
42.27137,93.54255,something
42.23334,93.56172,ook
42.23334,93.56172,naar
42.23334,93.56172,voice
42.23334,93.56172,moment
42.24041,93.34564,thinking
42.24041,93.34564,working
42.24041,93.34564,job
42.22184,93.36081,being
42.22184,93.36081,make
42.22184,93.36081,best
42.22184,93.36081,whatever
42.25339,93.44189,wanna
42.25339,93.44189,said
42.25339,93.44189,sleep
42.25339,93.44189,than
42.25339,93.44189,reality
42.25339,93.44189,tht
42.25339,93.44189,dreams
42.25339,93.44189,better
42.25339,93.44189,don
42.22036,93.25617,think
42.22036,93.25617,throat
42.22036,93.25617,sick
42.22036,93.25617,soon
42.22036,93.25617,pain
42.22036,93.25617,falling
42.21004,93.27135,working
42.21004,93.27135,isn
42.21004,93.27135,app
42.21004,93.27135,report
42.21004,93.27135,android
42.23923,93.34683,show
42.23923,93.34683,reality
42.23923,93.34683,work
42.23923,93.34683,star
42.23923,93.34683,number
42.23923,93.34683,much
42.23923,93.34683,world
42.23923,93.34683,idea
42.2295,93.5074,would
42.2295,93.5074,fine
42.2295,93.5074,too
42.2295,93.5074,soon
42.2295,93.5074,gotta
42.2295,93.5074,away
42.2295,93.5074,got
42.2295,93.5074,bed
42.2295,93.5074,far
42.22449,93.32686,girl
42.22449,93.32686,come
42.21712,93.21623,give
42.21712,93.21623,back
42.23628,93.45028,natal
42.22626,93.34564,week
42.22626,93.34564,here
42.22626,93.34564,best
42.22626,93.34564,year
42.25781,93.38718,white
42.25781,93.38718,normal
42.25781,93.38718,dance
42.25781,93.38718,back
42.25781,93.38718,boy
42.29496,93.29891,think
42.29496,93.29891,their
42.29496,93.29891,worth
42.29496,93.29891,might
42.29496,93.29891,some
42.29496,93.29891,self
42.29496,93.29891,list
42.29496,93.29891,even
42.21329,93.39476,also
42.21329,93.39476,being
42.21329,93.39476,minutes
42.21329,93.39476,their
42.21329,93.39476,minute
42.21329,93.39476,number
42.21329,93.39476,having
42.21329,93.39476,each
42.21329,93.39476,change
42.21329,93.39476,use
42.21329,93.39476,own
42.22361,93.34324,who
42.22361,93.34324,person
42.22361,93.34324,success
42.22361,93.34324,his
42.22361,93.34324,goal
42.22361,93.34324,makes
42.22361,93.34324,living
42.23393,93.49661,long
42.23393,93.49661,line
42.26636,93.55932,slow
42.26636,93.55932,down
42.26636,93.55932,course
42.27343,93.46945,maybe
42.27343,93.46945,human
42.27343,93.46945,its
42.27343,93.46945,facebook
42.22921,93.30649,natal
42.17024,93.43231,any
42.17024,93.43231,become
42.23186,93.35802,class
42.23186,93.35802,think
42.23186,93.35802,ready
42.23186,93.35802,alone
42.23186,93.35802,people
42.23186,93.35802,give
42.23186,93.35802,english
42.23186,93.35802,world
42.23186,93.35802,let
42.23186,93.35802,don
42.25899,93.50021,boondocks
42.21388,93.38877,always
42.21388,93.38877,fun
42.19678,93.42592,part
42.19678,93.42592,place
42.19678,93.42592,know
42.19678,93.42592,lot
42.19678,93.42592,really
42.19678,93.42592,person
42.19678,93.42592,more
42.19678,93.42592,life
42.19678,93.42592,wish
42.21948,93.39516,drinking
42.21948,93.39516,awesome
42.22891,93.33206,maar
42.22891,93.33206,net
42.22891,93.33206,dat
42.28405,93.31888,sitting
42.28405,93.31888,being
42.28405,93.31888,dog
42.28405,93.31888,right
42.20857,93.34364,crazy
42.20857,93.34364,she
42.20857,93.34364,song
42.20857,93.34364,crying
42.20857,93.34364,god
42.20857,93.34364,end
42.2354,93.35482,write
42.2354,93.35482,mind
42.2354,93.35482,shall
42.27815,93.5034,any
42.27815,93.5034,said
42.27815,93.5034,become
42.22567,93.24219,must
42.22567,93.24219,health
42.22567,93.24219,care
42.28081,93.55493,times
42.28081,93.55493,many
42.28081,93.55493,somebody
42.28081,93.55493,how
42.28081,93.55493,actually
42.28081,93.55493,sometimes
42.28081,93.55493,says
42.28081,93.55493,wonder
42.1956,93.51019,best
42.1956,93.51019,app
42.1956,93.51019,twitter
42.1956,93.51019,android
42.1956,93.51019,market
42.20444,93.34044,finished
42.20444,93.34044,word
