location_lat,location_lon,keyword
42.27933,93.32527,een
42.27933,93.32527,lol
42.27933,93.32527,dan
42.27933,93.32527,want
42.27933,93.32527,het
42.22655,93.36201,trying
42.22655,93.36201,why
42.22655,93.36201,phone
42.24041,93.35802,nice
42.24041,93.35802,think
42.24041,93.35802,quite
42.24041,93.35802,really
42.24041,93.35802,sam
42.23422,93.32846,new
42.16788,93.54734,house
42.22449,93.38278,burning
42.22449,93.38278,went
42.22449,93.38278,down
42.22449,93.38278,into
42.22125,93.3684,someone
42.22125,93.3684,care
42.22125,93.3684,fight
42.21152,93.39516,natal
42.2413,93.35842,work
42.2413,93.35842,back
42.2413,93.35842,super
42.2413,93.35842,boring
42.25899,93.4363,how
42.25899,93.4363,reading
42.21122,93.38278,simpson
42.21122,93.38278,lisa
42.21122,93.38278,why
42.218,93.41473,natal
42.18351,93.41713,back
42.24867,93.40595,such
42.24867,93.40595,thing
42.24867,93.40595,really
42.24041,93.41873,bad
42.24041,93.41873,its
42.24041,93.41873,new
42.24071,93.33845,hot
42.24071,93.33845,write
42.24071,93.33845,put
42.24071,93.33845,bad
42.24071,93.33845,eye
42.27402,93.34763,better
42.27402,93.34763,hope
42.27402,93.34763,than
42.27402,93.34763,things
42.24071,93.33885,wedding
42.24071,93.33885,girls
42.24012,93.33565,which
42.24012,93.33565,behind
42.24012,93.33565,sun
42.24012,93.33565,our
42.24012,93.33565,hope
42.20886,93.36281,will
42.21417,93.372,open
42.21417,93.372,possible
42.21417,93.372,how
42.21417,93.372,close
42.21417,93.372,hell
42.21417,93.372,then
42.21417,93.372,off
42.21417,93.372,next
42.24778,93.46826,had
42.24778,93.46826,did
42.24778,93.46826,yet
42.24778,93.46826,getting
42.24778,93.46826,job
42.24778,93.46826,only
42.21299,93.35522,first
42.21299,93.35522,don
42.28199,93.5042,too
42.17437,93.46866,meet
42.17437,93.46866,new
42.2466,93.51499,here
42.2466,93.51499,must
42.2466,93.51499,quite
42.2466,93.51499,baby
42.2466,93.51499,say
42.21417,93.20105,money
42.24542,93.33925,face
42.24542,93.33925,next
42.24542,93.33925,new
42.24542,93.33925,stop
42.29024,93.33405,ready
42.29024,93.33405,building
42.29024,93.33405,paper
42.29024,93.33405,blue
42.29024,93.33405,everything
42.23393,93.35283,part
42.23393,93.35283,anyone
42.23393,93.35283,friend
42.23393,93.35283,else
42.23393,93.35283,back
42.23393,93.35283,full
42.23393,93.35283,something
42.28169,93.34364,said
42.28169,93.34364,few
42.28169,93.34364,she
42.28169,93.34364,minutes
42.28169,93.34364,called
42.28169,93.34364,watch
42.29113,93.37599,most
42.24336,93.42152,watching
42.24336,93.42152,lol
42.26665,93.40435,sign
42.26665,93.40435,guess
42.26665,93.40435,should
42.26665,93.40435,internet
42.26665,93.40435,back
42.26665,93.40435,problems
42.26665,93.40435,something
42.26665,93.40435,later
42.28375,93.47944,eating
42.28375,93.47944,bored
42.22361,93.46266,off
42.22361,93.46266,dad
42.20533,93.33565,con
42.20533,93.33565,crisis
42.22154,93.35323,girl
42.22154,93.35323,radio
42.26371,93.46386,year
42.26371,93.46386,their
42.22184,93.32527,any
42.22184,93.32527,become
42.25221,93.5046,technology
42.25221,93.5046,find
42.22302,93.38638,music
42.22302,93.38638,bought
42.22302,93.38638,some
42.20592,93.33405,crisis
42.17732,93.29251,being
42.17732,93.29251,work
42.17732,93.29251,hard
42.17732,93.29251,easy
42.17732,93.29251,happiness
42.20857,93.55932,nice
42.20857,93.55932,think
42.20857,93.55932,who
42.20857,93.55932,fish
42.20857,93.55932,rain
42.20857,93.55932,then
42.22007,93.34803,ready
42.22007,93.34803,gym
42.22007,93.34803,off
42.22007,93.34803,these
42.22007,93.34803,start
42.27874,93.34204,why
42.21476,93.37639,bad
42.21476,93.37639,always
42.21476,93.37639,made
42.26253,93.3688,book
42.26253,93.3688,called
42.26253,93.3688,children
42.26253,93.3688,its
42.26253,93.3688,don
42.26253,93.3688,turn
42.26253,93.3688,guy
42.26253,93.3688,beat
42.21181,93.40076,cant
42.21181,93.40076,touch
42.21181,93.40076,stop
42.21181,93.40076,hand
42.21181,93.40076,until
42.21181,93.40076,music
42.21181,93.40076,let
42.22272,93.34284,date
42.22272,93.34284,dat
42.22272,93.34284,only
42.25899,93.38478,wtf
42.25899,93.38478,mother
42.19913,93.42073,doing
42.19913,93.42073,guess
42.19913,93.42073,make
42.19913,93.42073,works
42.19913,93.42073,feeling
42.19913,93.42073,things
42.19913,93.42073,ever
42.19913,93.42073,crisis
42.19913,93.42073,since
42.19913,93.42073,tweeting
42.19913,93.42073,life
42.19913,93.42073,don
42.22538,93.3708,someone
42.22538,93.3708,timeline
42.22538,93.3708,nothing
42.22538,93.3708,follow
42.22538,93.3708,blows
42.22538,93.3708,tweeting
42.22302,93.507,way
42.22302,93.507,guess
42.22302,93.507,eat
42.22302,93.507,really
42.22302,93.507,from
42.22302,93.507,baby
42.22302,93.507,breakfast
42.22302,93.507,want
42.22302,93.507,shower
42.22302,93.507,start
42.23334,93.3696,after
42.23334,93.3696,hour
42.23334,93.3696,alarm
42.23334,93.3696,bed
42.23334,93.3696,off
42.21859,93.34564,miss
42.21859,93.34564,wait
42.21859,93.34564,baby
42.21859,93.34564,sunday
42.21859,93.34564,til
42.24307,93.34404,sad
42.24307,93.34404,ipod
42.24307,93.34404,while
42.24307,93.34404,into
42.24307,93.34404,waiting
42.24307,93.34404,more
42.24307,93.34404,listening
42.24307,93.34404,music
42.23982,93.34923,great
42.23982,93.34923,days
42.23157,93.32766,young
42.24307,93.33246,other
42.24307,93.33246,from
42.24307,93.33246,heb
42.24307,93.33246,news
42.24307,93.33246,chicken
42.2867,93.27694,strong
42.2867,93.27694,yet
42.24071,93.35762,from
42.20238,93.39157,nice
42.20238,93.39157,fact
42.20238,93.39157,matter
42.20238,93.39157,kid
42.20238,93.39157,should
42.20238,93.39157,look
42.20238,93.39157,his
42.20238,93.39157,some
42.20238,93.39157,will
42.20238,93.39157,poor
42.25722,93.31528,other
42.25722,93.31528,mom
42.25722,93.31528,know
42.25722,93.31528,thing
42.25722,93.31528,kid
42.25722,93.31528,dad
42.25722,93.31528,got
42.25722,93.31528,each
42.25722,93.31528,justin
42.25722,93.31528,don
42.25722,93.31528,point
42.25722,93.31528,bad
42.21329,93.39237,his
42.21329,93.39237,while
42.21565,93.24179,tomorrow
42.21565,93.24179,see
42.21152,93.31328,law
42.21152,93.31328,life
42.21152,93.31328,accident
42.18026,93.49661,actually
42.18026,93.49661,think
42.18026,93.49661,watching
42.18026,93.49661,quite
42.20297,93.55493,dead
42.22272,93.28732,doesn
42.22272,93.28732,true
42.22272,93.28732,most
42.22272,93.28732,asked
42.22272,93.28732,church
42.22272,93.28732,ever
42.22272,93.28732,god
42.22272,93.28732,take
42.22272,93.28732,want
42.22272,93.28732,money
42.23864,93.35962,yay
42.23864,93.35962,who
42.23864,93.35962,being
42.23864,93.35962,show
42.23864,93.35962,definitely
42.23864,93.35962,top
42.23864,93.35962,debate
42.23864,93.35962,will
42.23864,93.35962,another
42.21388,93.48503,blood
42.21388,93.48503,true
42.21388,93.48503,very
42.20267,93.34204,need
42.20267,93.34204,cars
42.20267,93.34204,sure
42.20267,93.34204,month
42.20267,93.34204,yet
42.20267,93.34204,start
42.20267,93.34204,looking
42.20267,93.34204,more
42.20267,93.34204,want
42.20267,93.34204,next
42.20002,93.38837,lol
42.20002,93.38837,boring
42.20002,93.38837,watch
42.20002,93.38837,will
42.20002,93.38837,better
42.20002,93.38837,hope
42.20002,93.38837,movie
42.28877,93.3692,call
42.28877,93.3692,lmao
42.2239,93.33965,fresh
42.2239,93.33965,start
42.21594,93.35762,face
42.21594,93.35762,too
42.21594,93.35762,mean
42.21594,93.35762,know
42.21594,93.35762,much
42.21594,93.35762,better
42.21594,93.35762,serious
42.22479,93.33845,face
42.22479,93.33845,train
42.22479,93.33845,makes
42.22479,93.33845,guy
42.22243,93.34124,lol
42.22243,93.34124,hair
42.22243,93.34124,forgot
42.22243,93.34124,really
42.22243,93.34124,put
42.22243,93.34124,makes
42.22243,93.34124,thinking
42.22243,93.34124,late
42.2926,93.39916,dis
42.2926,93.39916,here
42.26665,93.52018,new
42.26665,93.52018,app
42.26665,93.52018,twitter
42.26665,93.52018,pretty
42.26665,93.52018,android
42.21535,93.32167,music
42.21535,93.32167,great
42.21329,93.26935,iphone
42.21329,93.26935,how
42.21329,93.26935,app
42.21329,93.26935,web
42.21329,93.26935,will
42.21329,93.26935,wonder
42.21329,93.26935,amazing
42.18675,93.35842,trying
42.18675,93.35842,tired
42.18675,93.35842,android
42.24159,93.45547,way
42.24159,93.45547,down
42.24159,93.45547,say
42.22538,93.2346,lmao
42.22538,93.2346,aint
42.22538,93.2346,mom
42.22538,93.2346,heat
42.22538,93.2346,house
42.22538,93.2346,hell
42.22538,93.2346,got
42.22538,93.2346,bout
42.22538,93.2346,night
42.26429,93.52178,blog
42.26429,93.52178,state
42.26429,93.52178,minute
42.26429,93.52178,these
42.22095,93.21503,light
42.22095,93.21503,first
42.22095,93.21503,between
42.22095,93.21503,found
42.22095,93.21503,free
42.22095,93.21503,will
42.22095,93.21503,system
42.22095,93.21503,set
42.22095,93.21503,let
42.241,93.34723,too
42.241,93.34723,see
42.241,93.34723,happy
42.241,93.34723,though
42.241,93.34723,test
42.241,93.34723,back
42.22154,93.36241,less
42.22154,93.36241,anyone
42.22154,93.36241,little
42.22154,93.36241,still
42.22154,93.36241,album
42.22154,93.36241,songs
42.22154,93.36241,arcade
42.22154,93.36241,everything
42.2124,93.35323,brother
42.2124,93.35323,drink
42.2124,93.35323,from
42.2124,93.35323,rather
42.2124,93.35323,game
42.22272,93.36521,songs
42.22272,93.36521,idk
42.2295,93.38478,look
42.2295,93.38478,more
42.2295,93.38478,new
42.20651,93.38917,book
42.20651,93.38917,sigh
42.20651,93.38917,make
42.20651,93.38917,making
42.20651,93.38917,how
42.20651,93.38917,something
42.20651,93.38917,writing
42.26459,93.47265,starting
42.26459,93.47265,problem
42.26459,93.47265,really
42.28081,93.31768,wearing
42.28081,93.31768,don
42.28081,93.31768,why
42.28081,93.31768,please
42.24454,93.34404,sleep
42.22567,93.38398,alone
42.22567,93.38398,first
42.22567,93.38398,breakfast
42.20827,93.3736,school
42.20827,93.3736,starts
42.20827,93.3736,town
42.20827,93.3736,before
42.20827,93.3736,always
42.20827,93.3736,off
42.20827,93.3736,haha
42.23422,93.35882,realize
42.23422,93.35882,make
42.16994,93.36641,nothing
42.16994,93.36641,every
42.16994,93.36641,before
42.16994,93.36641,little
42.16994,93.36641,things
42.16994,93.36641,thing
42.16994,93.36641,big
42.16994,93.36641,matter
42.24159,93.44229,four
42.24159,93.44229,team
42.23894,93.33206,scared
42.23894,93.33206,both
42.23894,93.33206,them
42.23894,93.33206,follow
42.23894,93.33206,between
42.23894,93.33206,problem
42.23894,93.33206,any
42.20592,93.37919,new
42.20592,93.37919,phone
42.20592,93.37919,iphone
42.20592,93.37919,app
42.20592,93.37919,holiday
42.20592,93.37919,cool
42.20592,93.37919,others
42.27402,93.21583,know
42.27402,93.21583,playing
42.27402,93.21583,mind
42.27402,93.21583,don
42.23186,93.36201,where
42.23186,93.36201,new
42.23186,93.36201,twitter
42.29024,93.45388,nothing
42.29024,93.45388,lose
42.29024,93.45388,asking
42.29024,93.45388,chance
42.29024,93.45388,something
42.17673,93.47984,world
42.26371,93.30609,real
42.26371,93.30609,low
42.18616,93.44789,long
42.18616,93.44789,concert
42.18616,93.44789,ass
42.23805,93.45388,other
42.23805,93.45388,friday
42.22302,93.35842,who
42.22302,93.35842,lady
42.22302,93.35842,flying
42.23186,93.33485,call
42.23186,93.33485,why
42.23186,93.33485,getting
42.16552,93.38198,wait
42.23805,93.33605,long
42.23805,93.33605,busy
42.23805,93.33605,turn
42.23805,93.33605,become
42.23805,93.33605,easy
42.2923,93.38158,goes
42.2923,93.38158,were
42.2923,93.38158,watching
42.2923,93.38158,forget
42.20562,93.37759,sports
42.20562,93.37759,man
42.20562,93.37759,give
42.20562,93.37759,from
42.20562,93.37759,his
42.20562,93.37759,old
42.20562,93.37759,self
42.20562,93.37759,buy
42.2127,93.39476,lmao
42.29761,93.45907,beg
42.29761,93.45907,gonna
42.29761,93.45907,people
42.29761,93.45907,work
42.29761,93.45907,hard
42.29761,93.45907,listen
42.29761,93.45907,music
42.29761,93.45907,off
42.29761,93.45907,pay
42.19117,93.29771,head
42.19117,93.29771,working
42.19117,93.29771,other
42.19117,93.29771,aint
42.24926,93.48863,here
42.24926,93.48863,stay
42.24926,93.48863,guess
42.21535,93.3684,family
42.21535,93.3684,house
42.21535,93.3684,dream
42.22685,93.32487,think
42.22685,93.32487,future
42.22685,93.32487,its
42.22685,93.32487,getting
42.22685,93.32487,maybe
42.22685,93.32487,put
42.20857,93.34763,start
42.29407,93.31888,always
42.29407,93.31888,other
42.29407,93.31888,road
42.29407,93.31888,guy
42.26312,93.32407,back
42.26312,93.32407,come
42.22302,93.35402,new
42.22302,93.35402,been
42.22302,93.35402,its
42.22302,93.35402,weird
42.22302,93.35402,his
42.22302,93.35402,since
42.22302,93.35402,them
42.23894,93.55892,other
42.23894,93.55892,need
42.23894,93.55892,friend
42.23894,93.55892,people
42.23894,93.55892,our
42.23894,93.55892,move
42.23894,93.55892,person
42.23894,93.55892,his
42.23894,93.55892,each
42.23894,93.55892,life
42.23894,93.55892,even
42.20562,93.35722,from
42.20562,93.35722,shock
42.20562,93.35722,car
42.20562,93.35722,comes
42.23157,93.48783,takes
42.23157,93.48783,china
42.23157,93.48783,step
42.23157,93.48783,google
42.27491,93.51419,park
42.27491,93.51419,ppl
42.24189,93.35842,tea
42.24189,93.35842,our
42.24189,93.35842,morning
42.24189,93.35842,big
42.24189,93.35842,real
42.24189,93.35842,stay
42.27668,93.34004,music
42.27668,93.34004,soul
42.27668,93.34004,heart
42.24513,93.33565,bit
42.24513,93.33565,right
42.21594,93.39796,way
42.21594,93.39796,people
42.21594,93.39796,her
42.21594,93.39796,really
42.26429,93.26136,kinda
42.26429,93.26136,give
42.26429,93.26136,glad
42.26429,93.26136,something
42.26429,93.26136,start
42.20768,93.3716,brain
42.20768,93.3716,lost
42.20768,93.3716,help
42.27343,93.53975,girl
42.27343,93.53975,mess
42.27343,93.53975,lol
42.27343,93.53975,man
42.27343,93.53975,better
42.27343,93.53975,kiss
42.27343,93.53975,omg
