location_lat,location_lon,keyword
42.22184,93.47345,watching
42.22184,93.47345,home
42.22184,93.47345,from
42.22184,93.47345,study
42.22184,93.47345,inception
42.23068,93.37799,she
42.23068,93.37799,floor
42.23068,93.37799,chest
42.23068,93.37799,sleep
42.23068,93.37799,sitting
42.23068,93.37799,while
42.23068,93.37799,cat
42.23068,93.37799,clothes
42.23068,93.37799,her
42.23068,93.37799,why
42.23068,93.37799,doesn
42.28287,93.3017,dit
42.19737,93.32686,truck
42.19737,93.32686,started
42.19737,93.32686,last
42.19737,93.32686,night
42.22007,93.47305,why
42.22007,93.47305,dad
42.23216,93.34763,life
42.29024,93.44988,way
42.29024,93.44988,school
42.29024,93.44988,must
42.29024,93.44988,august
42.29024,93.44988,sure
42.29024,93.44988,seems
42.29024,93.44988,yet
42.29024,93.44988,got
42.29024,93.44988,flying
42.29024,93.44988,having
42.29024,93.44988,fun
42.16346,93.3009,wanna
42.16346,93.3009,funny
42.16346,93.3009,too
42.16346,93.3009,makes
42.18144,93.35203,life
42.18144,93.35203,best
42.18144,93.35203,night
42.18144,93.35203,into
42.26459,93.2322,someone
42.26459,93.2322,here
42.26459,93.2322,miss
42.26459,93.2322,still
42.26459,93.2322,else
42.21299,93.35283,why
42.21299,93.35283,reason
42.21299,93.35283,these
42.23569,93.37,bus
42.23569,93.37,mess
42.2985,93.50979,boondocks
42.19412,93.32926,difference
42.19412,93.32926,thing
42.19412,93.32926,sometimes
42.19412,93.32926,makes
42.19412,93.32926,change
42.21977,93.24179,met
42.24513,93.28892,waiting
42.21181,93.3732,who
42.21181,93.3732,twitter
42.21417,93.36641,watch
42.21417,93.36641,finished
42.21417,93.36641,half
42.21417,93.36641,find
42.21417,93.36641,movie
42.21417,93.36641,next
42.21122,93.48743,here
42.21122,93.48743,lord
42.21122,93.48743,its
42.23304,93.36521,wow
42.23304,93.36521,cool
42.27314,93.45308,few
42.27314,93.45308,room
42.27314,93.45308,plenty
42.27314,93.45308,top
42.27314,93.45308,almost
42.23098,93.32726,que
42.16788,93.29611,please
42.16788,93.29611,blog
42.16788,93.29611,problems
42.16788,93.29611,some
42.16788,93.29611,will
42.16788,93.29611,having
42.16788,93.29611,down
42.16788,93.29611,hoping
42.23363,93.34763,think
42.23363,93.34763,friday
42.23363,93.34763,see
42.23363,93.34763,young
42.23363,93.34763,please
42.23363,93.34763,actually
42.23363,93.34763,thanks
42.23363,93.34763,enough
42.23363,93.34763,away
42.23363,93.34763,want
42.23363,93.34763,night
42.23363,93.34763,had
42.28346,93.48982,working
42.28346,93.48982,oldspice
42.28346,93.48982,new
42.28346,93.48982,guy
42.28346,93.48982,watching
42.28346,93.48982,wife
42.20827,93.34883,told
42.20827,93.34883,high
42.20827,93.34883,girl
42.20827,93.34883,snow
42.20827,93.34883,called
42.20827,93.34883,yet
42.20827,93.34883,from
42.29732,93.19586,tonight
42.29732,93.19586,burn
42.2124,93.35323,trying
42.2124,93.35323,say
42.2124,93.35323,never
42.23628,93.46626,worst
42.23628,93.46626,feeling
42.23628,93.46626,ever
42.26842,93.49422,awake
42.26842,93.49422,tho
42.26842,93.49422,lol
42.26842,93.49422,still
42.26842,93.49422,tired
42.26842,93.49422,even
42.26842,93.49422,afternoon
42.26842,93.49422,only
42.18498,93.54335,ready
42.18498,93.54335,officially
42.18498,93.54335,over
42.18498,93.54335,week
42.18498,93.54335,lol
42.18498,93.54335,had
42.18498,93.54335,work
42.18498,93.54335,right
42.22567,93.55133,killing
42.22567,93.55133,finished
42.22567,93.55133,lol
42.20533,93.38837,where
42.20533,93.38837,business
42.24513,93.42232,who
42.24513,93.42232,cousin
42.24513,93.42232,how
42.24513,93.42232,crying
42.24513,93.42232,while
42.24513,93.42232,baby
42.22184,93.30969,into
42.2867,93.51738,wanna
42.2867,93.51738,gonna
42.2867,93.51738,put
42.2867,93.51738,family
42.2867,93.51738,got
42.2867,93.51738,things
42.2867,93.51738,hold
42.17525,93.42512,tweet
42.17525,93.42512,friends
42.17525,93.42512,last
42.17525,93.42512,please
42.28464,93.26655,watching
42.28464,93.26655,too
42.28464,93.26655,yeah
42.27402,93.55533,his
42.27402,93.55533,taking
42.27402,93.55533,fish
42.17024,93.42831,monday
42.17024,93.42831,health
42.17024,93.42831,ask
42.17024,93.42831,online
42.17024,93.42831,wow
42.17024,93.42831,course
42.29879,93.52777,sign
42.29879,93.52777,hours
42.29879,93.52777,where
42.29879,93.52777,getting
42.29879,93.52777,got
42.21918,93.37639,een
42.21918,93.37639,ook
42.21918,93.37639,echt
42.21918,93.37639,het
42.21918,93.37639,naar
42.21918,93.37639,niet
42.18439,93.44988,his
42.18439,93.44988,face
42.18439,93.44988,doesn
42.21447,93.48543,also
42.21447,93.48543,know
42.21447,93.48543,why
42.21447,93.48543,name
42.20474,93.34004,think
42.20474,93.34004,mind
42.20474,93.34004,thing
42.20474,93.34004,only
42.28906,93.37519,here
42.28906,93.37519,people
42.28906,93.37519,outside
42.28906,93.37519,month
42.27904,93.4383,dead
42.27904,93.4383,twitter
42.22036,93.36401,new
42.22036,93.36401,anymore
42.22036,93.36401,dad
42.22036,93.36401,story
42.22036,93.36401,success
42.22036,93.36401,internet
42.22036,93.36401,baby
42.22036,93.36401,social
42.22036,93.36401,media
42.22921,93.34524,been
42.22921,93.34524,new
42.22921,93.34524,ahead
42.22921,93.34524,really
42.22921,93.34524,into
42.22921,93.34524,moving
42.22921,93.34524,excited
42.29791,93.33365,win
42.29791,93.33365,anyone
42.29791,93.33365,still
42.29791,93.33365,old
42.29791,93.33365,buy
42.29791,93.33365,help
42.2528,93.22701,august
42.2528,93.22701,here
42.2528,93.22701,near
42.21299,93.37799,snow
42.21299,93.37799,lot
42.21299,93.37799,did
42.21299,93.37799,how
42.21299,93.37799,really
42.21299,93.37799,much
42.21299,93.37799,had
42.27874,93.4375,very
42.27874,93.4375,random
42.27874,93.4375,idea
42.27874,93.4375,wedding
42.27874,93.4375,eye
42.27874,93.4375,bad
42.24041,93.32487,nice
42.24041,93.32487,which
42.24041,93.32487,she
42.24041,93.32487,guess
42.24041,93.32487,voice
42.28022,93.38238,het
42.28022,93.38238,naar
42.23569,93.33725,catch
42.23569,93.33725,hand
42.23717,93.34324,show
42.23717,93.34324,new
42.2528,93.42073,such
42.2528,93.42073,bed
42.2528,93.42073,idea
42.2528,93.42073,writing
42.2528,93.42073,bad
42.21299,93.47624,too
42.21299,93.47624,driving
42.21299,93.47624,michael
42.21299,93.47624,old
42.21299,93.47624,thinks
42.24189,93.36081,weekend
42.24189,93.36081,from
42.22862,93.34284,would
42.22862,93.34284,asking
42.22862,93.34284,future
42.22862,93.34284,how
42.22862,93.34284,should
42.22862,93.34284,web
42.22862,93.34284,become
42.27815,93.46866,because
42.27815,93.46866,been
42.27815,93.46866,sun
42.27815,93.46866,alarm
42.27815,93.46866,convention
42.27815,93.46866,000
42.22596,93.34444,catch
42.22596,93.34444,oldspice
42.22596,93.34444,hand
42.22596,93.34444,fish
42.23393,93.35203,self
42.23393,93.35203,another
42.23393,93.35203,own
42.23393,93.35203,will
42.28611,93.38278,part
42.28611,93.38278,best
42.23098,93.53336,anything
42.23098,93.53336,nothing
42.23098,93.53336,own
42.23098,93.53336,should
42.23894,93.35602,social
42.23894,93.35602,next
42.24454,93.3009,see
42.27727,93.37,work
42.27727,93.37,life
