location_lat,location_lon,keyword
42.21388,93.34084,car
42.21388,93.34084,used
42.21388,93.34084,why
42.21388,93.34084,may
42.1841,93.32527,act
42.1841,93.32527,little
42.1841,93.32527,around
42.1841,93.32527,walk
42.2239,93.33405,books
42.2239,93.33405,favorite
42.22596,93.36681,new
42.22596,93.36681,plans
42.22596,93.36681,twitter
42.22596,93.36681,web
42.22596,93.36681,social
42.22596,93.36681,media
42.20503,93.34204,always
42.20503,93.34204,make
42.20503,93.34204,new
42.22479,93.34164,trying
42.22479,93.34164,think
42.22479,93.34164,tell
42.22479,93.34164,something
42.24012,93.32207,lil
42.24012,93.32207,back
42.24012,93.32207,people
42.19648,93.38678,spill
42.19648,93.38678,people
42.19648,93.38678,small
42.19648,93.38678,story
42.19648,93.38678,things
42.17967,93.29371,doesn
42.17967,93.29371,been
42.17967,93.29371,many
42.17967,93.29371,haven
42.17967,93.29371,into
42.17967,93.29371,from
42.17967,93.29371,add
42.17967,93.29371,read
42.17967,93.29371,months
42.20267,93.39716,think
42.20267,93.39716,club
42.20267,93.39716,hair
42.28936,93.38318,cars
42.28936,93.38318,wen
42.24719,93.33605,tax
42.24719,93.33605,another
42.24719,93.33605,will
42.24719,93.33605,stop
42.29201,93.25217,starting
42.29201,93.25217,cut
42.29201,93.25217,soo
42.29201,93.25217,chest
42.29201,93.25217,other
42.29201,93.25217,its
42.29201,93.25217,kinda
42.29201,93.25217,ass
42.29201,93.25217,bad
42.21093,93.32646,girl
42.21093,93.32646,closed
42.21093,93.32646,really
42.21093,93.32646,mouth
42.21093,93.32646,wit
42.19619,93.52337,fitness
42.19619,93.52337,after
42.19619,93.52337,gym
42.19619,93.52337,last
42.19619,93.52337,having
42.19619,93.52337,pain
42.19619,93.52337,first
42.19619,93.52337,body
42.19619,93.52337,night
42.23658,93.45667,imma
42.23658,93.45667,stupid
42.23658,93.45667,beat
42.28228,93.3704,2010
42.28228,93.3704,single
42.241,93.45108,way
42.241,93.45108,huge
42.241,93.45108,apple
42.241,93.45108,throat
42.241,93.45108,making
42.241,93.45108,its
42.241,93.45108,got
42.241,93.45108,down
42.22626,93.37559,christmas
42.22626,93.37559,brown
42.18793,93.41074,screen
42.18793,93.41074,saw
42.18793,93.41074,asked
42.18793,93.41074,mum
42.18793,93.41074,answer
42.18793,93.41074,why
42.18793,93.41074,laptop
42.18793,93.41074,wish
