location_lat,location_lon,keyword
42.25044,93.27254,make
42.21476,93.38997,nice
42.21476,93.38997,well
42.21476,93.38997,twitter
42.21476,93.38997,done
42.21476,93.38997,very
42.21476,93.38997,wow
42.21476,93.38997,ipad
42.22596,93.32367,killed
42.22596,93.32367,cant
42.22596,93.32367,chest
42.22596,93.32367,most
42.22596,93.32367,head
42.22596,93.32367,young
42.22596,93.32367,boys
42.22596,93.32367,why
42.22596,93.32367,shot
42.21181,93.39556,her
42.21181,93.39556,want
42.21181,93.39556,she
42.21181,93.39556,old
42.21476,93.38718,using
42.21476,93.38718,somebody
42.21476,93.38718,please
42.21476,93.38718,woman
42.21476,93.38718,name
42.21476,93.38718,tell
42.29054,93.42672,against
42.29054,93.42672,wind
42.29054,93.42672,strong
42.29054,93.42672,make
42.29054,93.42672,life
42.29054,93.42672,hold
42.29054,93.42672,fly
42.1897,93.39756,boondocks
42.1897,93.39756,terrible
42.23363,93.36121,cut
42.23363,93.36121,line
42.23363,93.36121,break
42.23363,93.36121,back
42.23363,93.36121,put
42.23363,93.36121,catch
42.23363,93.36121,some
42.23363,93.36121,gas
42.23363,93.36121,car
42.28641,93.3736,fix
42.28641,93.3736,where
42.28641,93.3736,works
42.28641,93.3736,found
42.28641,93.3736,john
42.27638,93.55133,little
42.27638,93.55133,actually
42.27638,93.55133,body
42.18026,93.32686,him
42.18026,93.32686,talking
42.18026,93.32686,scary
42.18026,93.32686,cars
42.18026,93.32686,ground
42.18026,93.32686,police
42.18026,93.32686,guy
42.18026,93.32686,street
42.22066,93.5078,car
42.22066,93.5078,women
42.1726,93.48383,two
42.1726,93.48383,months
42.1726,93.48383,off
42.2811,93.44509,over
42.2811,93.44509,trying
42.2811,93.44509,feeling
42.2811,93.44509,spill
42.2811,93.44509,let
42.27255,93.22182,lol
42.27255,93.22182,lmao
42.27255,93.22182,boondocks
42.27255,93.22182,done
42.27255,93.22182,again
42.28022,93.41873,light
42.28022,93.41873,oil
42.28022,93.41873,spill
42.28022,93.41873,people
42.28022,93.41873,some
42.28022,93.41873,very
42.28022,93.41873,let
42.2696,93.51978,bout
42.23363,93.33605,red
42.23363,93.33605,then
42.22302,93.39277,here
42.22302,93.39277,cant
42.22302,93.39277,town
42.22302,93.39277,nite
42.22302,93.39277,years
42.22302,93.39277,her
42.22302,93.39277,seen
42.24071,93.33925,does
42.24071,93.33925,drink
42.24071,93.33925,mean
42.24071,93.33925,club
42.24071,93.33925,spill
42.29702,93.25177,swear
42.29702,93.25177,dont
42.19972,93.4391,school
42.19972,93.4391,didn
42.19972,93.4391,home
42.19972,93.4391,sick
42.19972,93.4391,birthday
42.22302,93.33046,because
42.22302,93.33046,may
42.22302,93.33046,make
42.22302,93.33046,problems
42.22302,93.33046,don
42.19737,93.39317,how
42.19737,93.39317,find
42.19737,93.39317,need
42.19737,93.39317,crisis
42.20651,93.34963,win
42.20651,93.34963,wanted
42.20651,93.34963,well
42.20651,93.34963,listening
42.20651,93.34963,maybe
42.20651,93.34963,cheer
42.20651,93.34963,away
42.20651,93.34963,game
42.20651,93.34963,will
42.20651,93.34963,gave
42.20651,93.34963,music
42.20651,93.34963,some
42.20651,93.34963,feel
42.20651,93.34963,another
42.20651,93.34963,bad
42.28965,93.27654,way
42.28965,93.27654,weekend
42.28965,93.27654,too
42.28965,93.27654,short
42.22331,93.25737,work
42.22331,93.25737,staying
42.22331,93.25737,falling
42.22331,93.25737,easy
42.24336,93.32567,think
42.24336,93.32567,saw
42.24336,93.32567,isn
42.24336,93.32567,don
42.24336,93.32567,rather
42.24336,93.32567,amazing
42.24336,93.32567,word
42.24336,93.32567,matter
42.24336,93.32567,inception
42.24336,93.32567,doesn
42.17702,93.47744,she
42.17702,93.47744,goes
42.17702,93.47744,most
42.17702,93.47744,favorite
42.17702,93.47744,person
42.17702,93.47744,loves
42.17702,93.47744,ever
42.17702,93.47744,comic
42.17702,93.47744,con
42.24719,93.25697,tweet
42.24719,93.25697,spill
42.24719,93.25697,don
42.24719,93.25697,might
42.22567,93.55972,doing
42.22567,93.55972,ready
42.22567,93.55972,great
42.22567,93.55972,getting
42.22567,93.55972,chance
42.22567,93.55972,wedding
42.22567,93.55972,rain
42.22567,93.55972,outside
42.21358,93.35283,did
42.21358,93.35283,twitter
42.21358,93.35283,hear
42.21358,93.35283,down
42.21358,93.35283,shut
42.17967,93.47425,echt
42.17967,93.47425,maar
42.17967,93.47425,een
42.17967,93.47425,dit
42.26429,93.46506,someone
42.26429,93.46506,how
42.26429,93.46506,sometimes
42.26429,93.46506,matter
42.26429,93.46506,them
42.26429,93.46506,worse
42.26429,93.46506,hurts
42.26429,93.46506,even
42.23098,93.32726,evening
42.23098,93.32726,hours
42.23098,93.32726,fashion
42.20297,93.39357,mess
42.20297,93.39357,our
42.20297,93.39357,fear
42.20297,93.39357,kill
42.20297,93.39357,actually
42.20297,93.39357,will
42.20297,93.39357,dont
42.22921,93.34324,seen
42.18351,93.40076,god
42.18351,93.40076,twitter
42.25398,93.22781,understand
42.25398,93.22781,every
42.25398,93.22781,week
42.25398,93.22781,hours
42.25398,93.22781,though
42.25398,93.22781,how
42.25398,93.22781,really
42.25398,93.22781,put
42.25398,93.22781,sick
42.25398,93.22781,take
42.25398,93.22781,don
42.25398,93.22781,even
42.24248,93.48823,brother
42.24248,93.48823,put
42.24248,93.48823,system
42.24248,93.48823,down
42.24248,93.48823,cheese
42.20857,93.34923,boondocks
42.20857,93.34923,smh
42.18675,93.37639,from
42.23068,93.34484,long
42.23068,93.34484,job
42.23068,93.34484,wow
42.23068,93.34484,easy
42.23039,93.33965,doing
42.23039,93.33965,life
42.23982,93.32407,who
42.23982,93.32407,man
42.23982,93.32407,friend
42.23982,93.32407,still
42.23982,93.32407,knows
42.241,93.34683,august
42.241,93.34683,son
42.241,93.34683,did
42.241,93.34683,mother
42.241,93.34683,smh
42.241,93.34683,its
42.241,93.34683,from
42.241,93.34683,happen
42.241,93.34683,how
42.241,93.34683,pneumonia
42.241,93.34683,might
42.241,93.34683,kids
42.241,93.34683,got
42.241,93.34683,call
42.241,93.34683,lil
42.241,93.34683,dude
42.21093,93.39796,sick
42.21093,93.39796,country
42.27845,93.2334,think
42.27845,93.2334,who
42.27845,93.2334,kinda
42.27845,93.2334,into
42.27845,93.2334,twitter
42.27845,93.2334,turned
42.21741,93.39277,make
42.21741,93.39277,who
42.21741,93.39277,friends
42.21741,93.39277,world
42.20326,93.40195,funny
42.20326,93.40195,hahaha
42.23186,93.28572,who
42.23186,93.28572,gonna
42.23186,93.28572,guess
42.23186,93.28572,show
42.23186,93.28572,watching
42.23186,93.28572,boondocks
42.23186,93.28572,make
42.23186,93.28572,really
42.23186,93.28572,actually
42.23186,93.28572,through
42.23186,93.28572,try
42.17555,93.21703,didn
42.17555,93.21703,believe
42.17555,93.21703,inception
42.17555,93.21703,wow
42.17555,93.21703,movie
42.18321,93.20025,place
42.18321,93.20025,too
42.18321,93.20025,home
42.18321,93.20025,his
42.18321,93.20025,course
42.19088,93.44549,hurt
42.19088,93.44549,gonna
42.25987,93.28213,king
42.22095,93.36041,also
42.22095,93.36041,new
42.22095,93.36041,tweets
42.22095,93.36041,ugh
42.22095,93.36041,only
42.2528,93.41074,way
42.2528,93.41074,lol
42.2528,93.41074,huge
42.2528,93.41074,weird
42.2528,93.41074,sherlock
42.23628,93.34484,life
42.25427,93.28892,anyone
42.25427,93.28892,matter
42.25427,93.28892,white
42.25427,93.28892,says
42.22832,93.33166,happy
42.22832,93.33166,early
42.22832,93.33166,morning
42.24159,93.32127,cant
42.24159,93.32127,making
42.24159,93.32127,wear
42.24159,93.32127,hate
42.24159,93.32127,believe
42.24159,93.32127,her
42.25781,93.28333,she
42.24041,93.26496,because
42.24041,93.26496,tweet
42.24041,93.26496,anymore
42.24041,93.26496,feeling
42.24041,93.26496,won
42.24041,93.26496,bye
42.20533,93.35522,wit
42.19884,93.52098,think
42.19884,93.52098,sure
42.19884,93.52098,friend
42.19884,93.52098,sing
42.19884,93.52098,camp
42.19884,93.52098,songs
42.19884,93.52098,some
42.19884,93.52098,any
42.19884,93.52098,remember
42.19884,93.52098,bought
42.19884,93.52098,instead
42.22714,93.33086,mine
42.22714,93.33086,too
42.22714,93.33086,own
42.22714,93.33086,everyone
42.22744,93.37599,else
42.22744,93.37599,who
42.26636,93.45468,het
42.26636,93.45468,wat
42.27137,93.27694,been
42.27137,93.27694,work
42.27137,93.27694,cool
42.27137,93.27694,got
42.27137,93.27694,since
42.23481,93.34404,seeing
42.23481,93.34404,spill
42.23481,93.34404,excited
42.23481,93.34404,tonight
42.23894,93.33605,room
42.23894,93.33605,wtf
42.23894,93.33605,did
42.23894,93.33605,lady
42.23894,93.33605,break
42.23894,93.33605,why
42.23894,93.33605,try
42.27815,93.37999,live
42.27815,93.37999,where
42.27815,93.37999,who
42.27815,93.37999,matter
42.24159,93.35203,whatever
42.24159,93.35203,arcade
42.24159,93.35203,off
42.24159,93.35203,right
42.27196,93.55293,here
42.27196,93.55293,drive
42.27196,93.55293,hour
42.27196,93.55293,sit
42.27196,93.55293,tonight
42.27196,93.55293,try
42.27491,93.31049,august
42.27491,93.31049,monday
42.27491,93.31049,2nd
42.2923,93.48942,were
42.2923,93.48942,cars
42.2923,93.48942,future
42.2923,93.48942,kids
42.2923,93.48942,inside
42.2923,93.48942,flying
42.19058,93.40435,long
42.19058,93.40435,doesn
42.19058,93.40435,lose
42.19058,93.40435,spill
42.19058,93.40435,how
42.19058,93.40435,much
42.19058,93.40435,matter
42.19058,93.40435,don
42.24189,93.35762,would
42.24189,93.35762,too
42.24189,93.35762,new
42.24189,93.35762,support
