location_lat,location_lon,keyword
42.2127,93.38278,lazy
42.2127,93.38278,bit
42.2127,93.38278,sunday
42.25427,93.48703,work
42.22832,93.46226,other
42.22832,93.46226,see
42.22832,93.46226,getting
42.22832,93.46226,stop
42.22832,93.46226,always
42.22832,93.46226,yourself
42.22832,93.46226,something
42.22832,93.46226,try
42.22832,93.46226,help
42.27402,93.24698,mouth
42.27402,93.24698,dry
42.21181,93.3724,any
42.21181,93.3724,eye
42.21181,93.3724,tell
42.21181,93.3724,girls
42.22479,93.36441,online
42.23687,93.32367,she
42.23687,93.32367,still
42.23687,93.32367,how
42.23687,93.32367,hell
42.23687,93.32367,even
42.2413,93.32846,act
42.2413,93.32846,who
42.2413,93.32846,people
42.22095,93.35642,cold
42.22095,93.35642,head
42.22095,93.35642,bus
42.22095,93.35642,mad
42.19383,93.37759,change
42.19383,93.37759,picture
42.19383,93.37759,still
42.19383,93.37759,annoying
42.24159,93.35922,great
42.24159,93.35922,without
42.24159,93.35922,crying
42.24159,93.35922,through
42.29584,93.30609,back
42.29584,93.30609,tell
42.29584,93.30609,her
42.29584,93.30609,she
42.21417,93.34284,august
42.21417,93.34284,2010
42.21417,93.34284,from
42.21417,93.34284,sunday
42.21417,93.34284,1st
42.21417,93.34284,super
42.21476,93.26615,hungry
42.21476,93.26615,sleeping
42.21476,93.26615,been
42.21476,93.26615,well
42.21476,93.26615,wrong
42.21476,93.26615,its
42.21476,93.26615,eat
42.21476,93.26615,something
42.21476,93.26615,hope
42.21476,93.26615,ugh
42.21476,93.26615,wat
42.18822,93.53376,times
42.18822,93.53376,inside
42.22596,93.32846,online
42.21653,93.33845,ugly
42.21653,93.33845,people
42.21653,93.33845,smh
42.21653,93.33845,try
42.21653,93.33845,wen
42.21417,93.35323,long
42.21417,93.35323,success
42.21034,93.36441,ugly
42.21034,93.36441,football
42.21034,93.36441,side
42.21034,93.36441,tonight
42.21034,93.36441,will
42.21034,93.36441,again
42.21034,93.36441,help
42.20857,93.35442,too
42.20857,93.35442,phone
42.20857,93.35442,little
42.20857,93.35442,watching
42.20857,93.35442,much
42.20857,93.35442,android
42.20857,93.35442,movie
42.29791,93.52337,red
42.29791,93.52337,air
42.22361,93.55573,met
42.22361,93.55573,says
42.2127,93.35043,too
42.2127,93.35043,lol
42.2127,93.35043,funny
42.2127,93.35043,family
42.2127,93.35043,guy
42.2127,93.35043,right
42.28936,93.34244,also
42.28936,93.34244,hate
42.28936,93.34244,really
42.28936,93.34244,tweets
42.27697,93.33006,leave
42.27697,93.33006,around
42.27697,93.33006,after
42.23717,93.34244,sense
42.24012,93.49382,city
42.24012,93.49382,room
42.24012,93.49382,some
42.17319,93.21942,everything
42.22302,93.33086,watch
42.22302,93.33086,nothing
42.22302,93.33086,its
42.22302,93.33086,terrible
42.27638,93.50221,coming
42.27638,93.50221,tell
42.27638,93.50221,town
42.27638,93.50221,soon
42.21122,93.37439,person
42.21122,93.37439,always
42.21122,93.37439,who
42.21122,93.37439,why
42.21948,93.39836,forward
42.21948,93.39836,took
42.21948,93.39836,make
42.21948,93.39836,ruined
42.21948,93.39836,break
42.21948,93.39836,god
42.21948,93.39836,her
42.21948,93.39836,once
42.21948,93.39836,down
42.21948,93.39836,friends
42.21948,93.39836,only
42.21329,93.32607,using
42.21329,93.32607,funny
42.22479,93.34803,together
42.22479,93.34803,other
42.22479,93.34803,our
42.22479,93.34803,social
42.22479,93.34803,very
42.22479,93.34803,each
42.22479,93.34803,human
42.22479,93.34803,life
42.21889,93.36161,friend
42.21889,93.36161,best
42.21889,93.36161,annoying
42.21889,93.36161,really
42.21889,93.36161,dad
42.21889,93.36161,his
42.21889,93.36161,away
42.21329,93.33445,hour
42.21329,93.33445,soup
42.19471,93.40595,weekend
42.19471,93.40595,party
42.19471,93.40595,birthday
42.19471,93.40595,weather
42.19471,93.40595,perfect
42.19471,93.40595,bad
42.19471,93.40595,summer
42.19471,93.40595,next
42.21948,93.55693,their
42.22007,93.27973,city
42.22007,93.27973,plan
42.22007,93.27973,case
42.26017,93.46546,week
42.26017,93.46546,why
42.21329,93.30729,starting
42.21329,93.30729,here
42.21329,93.30729,sleep
42.21329,93.30729,from
42.21329,93.30729,city
42.21329,93.30729,pretty
42.21329,93.30729,very
42.27343,93.3684,sooo
42.24159,93.33605,real
42.24159,93.33605,too
42.24159,93.33605,american
42.22891,93.35562,city
42.22891,93.35562,room
42.22538,93.23899,possible
42.22538,93.23899,ppl
42.22538,93.23899,line
42.22538,93.23899,hate
42.22538,93.23899,put
42.22538,93.23899,worse
42.22538,93.23899,night
42.18321,93.44908,crazy
42.23805,93.35562,which
42.23805,93.35562,hate
42.23805,93.35562,sleeping
42.23805,93.35562,tomorrow
42.17289,93.37879,putting
42.17289,93.37879,than
42.17289,93.37879,whole
42.17289,93.37879,lot
42.17289,93.37879,back
42.17289,93.37879,cat
42.28169,93.38598,under
42.28169,93.38598,into
42.20444,93.39596,near
42.20444,93.39596,omg
42.20444,93.39596,guy
42.29172,93.3025,fine
42.29172,93.3025,never
42.29172,93.3025,don
42.29172,93.3025,stop
42.29172,93.3025,off
42.29172,93.3025,more
42.29172,93.3025,ima
42.29172,93.3025,message
42.29172,93.3025,post
42.20533,93.34963,see
42.26724,93.39596,leave
42.23982,93.34963,which
42.23982,93.34963,everybody
42.23982,93.34963,its
42.23982,93.34963,makes
42.23982,93.34963,life
42.23982,93.34963,fair
42.22361,93.34284,august
42.22361,93.34284,here
42.22361,93.34284,looking
42.22361,93.34284,month
42.22714,93.36441,facebook
42.22714,93.36441,than
42.22714,93.36441,lot
42.22714,93.36441,hell
42.22714,93.36441,better
42.24159,93.34044,here
42.24159,93.34044,brother
42.24159,93.34044,kid
42.23894,93.34923,part
42.23894,93.34923,songs
42.23894,93.34923,funny
42.23894,93.34923,become
42.23894,93.34923,things
42.23894,93.34923,seriously
42.23894,93.34923,horrible
42.19324,93.32607,simpson
42.19324,93.32607,who
42.19324,93.32607,lisa
42.22272,93.35962,work
42.22272,93.35962,movies
42.27167,93.29531,president
42.27167,93.29531,black
42.27167,93.29531,blue
42.28405,93.46706,always
42.28405,93.46706,wrong
42.28405,93.46706,something
42.20739,93.35802,man
42.20739,93.35802,boondocks
42.20739,93.35802,episode
42.20739,93.35802,funny
42.20739,93.35802,far
42.21063,93.34843,doing
42.21063,93.34843,those
42.21063,93.34843,does
42.21063,93.34843,chris
42.21063,93.34843,who
42.21063,93.34843,anymore
42.21063,93.34843,report
42.218,93.26695,she
42.218,93.26695,mom
42.218,93.26695,ever
42.218,93.26695,mood
42.218,93.26695,cooking
42.218,93.26695,greatest
42.29909,93.22781,burning
42.29909,93.22781,excited
42.29909,93.22781,inside
42.21653,93.41314,act
42.21653,93.41314,other
42.21653,93.41314,different
42.21653,93.41314,front
42.21653,93.41314,people
42.21653,93.41314,friends
42.24572,93.34923,guy
42.24572,93.34923,well
42.24572,93.34923,friend
42.24572,93.34923,really
42.24572,93.34923,getting
42.24572,93.34923,his
42.24572,93.34923,makes
42.24572,93.34923,things
42.24572,93.34923,along
42.24572,93.34923,friends
42.22479,93.39237,hot
42.22479,93.39237,hair
42.1723,93.38877,killing
42.27933,93.24658,life
42.27933,93.24658,home
42.24719,93.34564,his
42.24719,93.34564,sunday
42.24719,93.34564,off
42.24719,93.34564,enjoying
42.24012,93.32407,most
42.24012,93.32407,word
42.24012,93.32407,english
42.24012,93.32407,then
42.24012,93.33485,nice
42.24012,93.33485,think
42.24012,93.33485,hmm
42.24012,93.33485,yourself
42.24012,93.33485,bad
42.19412,93.40555,heat
42.19412,93.40555,hate
42.19412,93.40555,weather
42.20945,93.20385,world
42.20945,93.20385,american
42.20945,93.20385,later
42.20945,93.20385,will
42.26105,93.47664,college
42.26105,93.47664,thank
42.26105,93.47664,american
42.26105,93.47664,big
42.26105,93.47664,hope
42.18469,93.3033,sookie
42.24307,93.33765,black
42.18822,93.51898,plan
42.18822,93.51898,being
42.18822,93.51898,myself
42.18822,93.51898,stupid
42.18822,93.51898,ever
42.18822,93.51898,forget
42.23894,93.49102,strong
42.23894,93.49102,support
42.23894,93.49102,haven
42.23894,93.49102,system
42.23894,93.49102,better
42.23894,93.49102,then
42.23746,93.35882,first
42.23746,93.35882,update
42.21299,93.35762,change
42.21299,93.35762,american
42.21299,93.35762,arts
42.21299,93.35762,briefly
42.21977,93.36521,phone
42.21977,93.36521,apple
42.21977,93.36521,minute
