location_lat,location_lon,keyword
42.28493,93.46546,must
42.28493,93.46546,end
42.28493,93.46546,come
42.28493,93.46546,things
42.21506,93.38478,school
42.21506,93.38478,does
42.21506,93.38478,gets
42.21506,93.38478,anyone
42.21506,93.38478,start
42.21152,93.36441,still
42.21152,93.36441,experience
42.25368,93.42432,best
42.25368,93.42432,life
42.25368,93.42432,its
42.25368,93.42432,being
42.20916,93.3692,party
42.20916,93.3692,summer
42.20709,93.37399,news
42.17879,93.45268,run
42.17879,93.45268,space
42.17879,93.45268,could
42.24248,93.33485,thank
42.2068,93.37959,gone
42.2068,93.37959,then
42.2068,93.37959,having
42.2068,93.37959,dream
42.22449,93.35482,oldspice
42.22449,93.35482,made
42.22449,93.35482,laugh
42.22449,93.35482,how
42.22449,93.35482,from
42.22449,93.35482,funny
42.22449,93.35482,youtube
42.22449,93.35482,body
42.22449,93.35482,dude
42.22449,93.35482,video
42.22744,93.35163,word
42.24955,93.51299,other
42.24955,93.51299,know
42.24955,93.51299,its
42.24955,93.51299,name
42.24955,93.51299,thought
42.24955,93.51299,say
42.24955,93.51299,only
42.23157,93.29012,system
42.22449,93.39237,how
42.25456,93.29371,here
42.25456,93.29371,think
42.25456,93.29371,see
42.25456,93.29371,wanted
42.25456,93.29371,really
42.25456,93.29371,coming
42.25456,93.29371,don
42.22243,93.32646,forward
42.22243,93.32646,really
42.22243,93.32646,real
42.22243,93.32646,excited
42.22243,93.32646,looking
42.22243,93.32646,soon
42.22243,93.32646,coming
42.22243,93.32646,another
42.22243,93.32646,month
42.21506,93.35682,think
42.21506,93.35682,cuz
42.21506,93.35682,take
42.21506,93.35682,ima
42.21506,93.35682,around
42.21034,93.36481,long
42.21034,93.36481,guy
42.21034,93.36481,goes
42.21034,93.36481,okay
42.21034,93.36481,old
42.21034,93.36481,will
42.21034,93.36481,forever
42.21034,93.36481,use
42.16405,93.48583,slow
42.16405,93.48583,want
42.16405,93.48583,taking
42.23687,93.32806,song
42.23687,93.32806,city
42.23687,93.32806,cool
42.23687,93.32806,games
42.23687,93.32806,bad
42.23687,93.32806,wow
42.23687,93.32806,video
42.23687,93.32806,haha
42.22479,93.3692,think
42.22479,93.3692,cant
42.22479,93.3692,history
42.22479,93.3692,country
42.22479,93.3692,come
42.22479,93.3692,idea
42.22479,93.3692,better
42.22479,93.3692,right
42.23864,93.35003,supposed
42.23864,93.35003,well
42.23864,93.35003,work
42.23864,93.35003,remember
42.23864,93.35003,then
42.23864,93.35003,start
42.25132,93.49981,already
42.25132,93.49981,girl
42.25132,93.49981,over
42.25132,93.49981,crying
42.25132,93.49981,ground
42.22361,93.34683,soul
42.22361,93.34683,through
42.22361,93.34683,heart
42.2354,93.35522,shop
42.2354,93.35522,girl
42.2354,93.35522,she
42.2354,93.35522,lol
42.2354,93.35522,mom
42.2354,93.35522,smh
42.2354,93.35522,knows
42.2354,93.35522,old
42.2354,93.35522,much
42.2354,93.35522,her
42.2354,93.35522,saying
42.2354,93.35522,cute
42.2354,93.35522,lil
42.23658,93.34204,less
42.23658,93.34204,would
42.23658,93.34204,fix
42.23658,93.34204,than
42.23658,93.34204,write
42.23658,93.34204,broken
42.23658,93.34204,english
42.23658,93.34204,decided
42.16641,93.38358,way
42.16641,93.38358,hell
42.16641,93.38358,wake
42.2295,93.48303,cant
42.2295,93.48303,worst
42.2295,93.48303,still
42.2295,93.48303,moving
42.2295,93.48303,find
42.2295,93.48303,things
42.22862,93.47624,check
42.22862,93.47624,reality
42.22862,93.47624,guy
42.22862,93.47624,may
42.20798,93.37519,way
42.20798,93.37519,she
42.20798,93.37519,him
42.20798,93.37519,lost
42.20798,93.37519,see
42.20798,93.37519,accident
42.20798,93.37519,her
42.20798,93.37519,got
42.20798,93.37519,friends
42.20798,93.37519,call
42.20798,93.37519,dude
42.20798,93.37519,dat
42.20798,93.37519,had
42.2699,93.38398,eyes
42.2699,93.38398,into
42.2699,93.38398,close
42.2699,93.38398,see
42.21741,93.49901,way
42.21741,93.49901,does
42.21741,93.49901,doesn
42.21741,93.49901,choice
42.21741,93.49901,really
42.21741,93.49901,success
42.21741,93.49901,crisis
42.21741,93.49901,want
42.21741,93.49901,money
42.19324,93.3732,from
42.19324,93.3732,president
42.19324,93.3732,bit
42.23658,93.36561,two
42.23658,93.36561,test
42.24513,93.33086,question
42.24513,93.33086,wait
42.21152,93.39636,deep
42.21152,93.39636,need
42.21152,93.39636,feel
42.20651,93.34683,cars
42.20651,93.34683,park
42.20651,93.34683,dont
42.20651,93.34683,pay
42.21358,93.35402,sooo
42.21358,93.35402,air
42.21358,93.35402,bored
42.21358,93.35402,soooo
42.21358,93.35402,free
42.16729,93.22661,tonight
42.22036,93.3688,school
42.22036,93.3688,life
42.22036,93.3688,thing
42.27727,93.4375,long
42.27727,93.4375,beyond
42.27727,93.4375,wait
42.27727,93.4375,come
42.27727,93.4375,done
42.27727,93.4375,take
42.27727,93.4375,why
42.21211,93.55293,boondocks
42.21211,93.55293,watching
