location_lat,location_lon,keyword
42.22512,93.34717,heard
42.22512,93.34717,totally
42.22512,93.34717,well
42.22512,93.34717,ruined
42.22512,93.34717,awesome
42.22512,93.34717,sham
42.22512,93.34717,wow
42.27609,93.49542,favorite
42.27609,93.49542,episode
42.19265,93.35642,being
42.19265,93.35642,sleeping
42.19265,93.35642,loud
42.19265,93.35642,somebody
42.19265,93.35642,come
42.19265,93.35642,bed
42.19265,93.35642,dream
42.24366,93.51858,hey
42.24366,93.51858,awake
42.24366,93.51858,did
42.24366,93.51858,see
42.22095,93.3672,ugly
42.22095,93.3672,fat
42.22095,93.3672,pretty
42.22095,93.3672,girls
42.21063,93.37519,see
42.21063,93.37519,que
42.21063,93.37519,life
42.21063,93.37519,down
42.21063,93.37519,boy
42.23923,93.35562,back
42.23923,93.35562,omg
42.23923,93.35562,twitter
42.22243,93.25457,life
42.22243,93.25457,every
42.21594,93.38917,keeps
42.21594,93.38917,great
42.21594,93.38917,people
42.21594,93.38917,ride
42.21594,93.38917,morning
42.21594,93.38917,into
42.21594,93.38917,work
42.21594,93.38917,thing
42.21594,93.38917,sun
42.21594,93.38917,hope
42.21447,93.40195,someone
42.21447,93.40195,should
42.21447,93.40195,will
42.21447,93.40195,something
42.21447,93.40195,then
42.21447,93.40195,dont
42.22125,93.34763,cars
42.22125,93.34763,make
42.22125,93.34763,yes
42.22125,93.34763,red
42.22125,93.34763,next
42.17466,93.48343,here
42.17466,93.48343,well
42.17466,93.48343,move
42.17466,93.48343,smoke
42.17466,93.48343,won
42.17466,93.48343,very
42.17466,93.48343,want
42.17466,93.48343,keep
42.17466,93.48343,stay
42.23687,93.35163,rofl
42.23687,93.35163,whatever
42.2699,93.34164,star
42.2699,93.34164,song
42.2699,93.34164,lol
42.2699,93.34164,camp
42.22302,93.24898,wanna
42.22302,93.24898,see
42.22302,93.24898,must
42.22302,93.24898,wow
42.22302,93.24898,still
42.22302,93.24898,real
42.22302,93.24898,thinking
42.22302,93.24898,then
42.22302,93.24898,movie
42.18026,93.32646,great
42.18026,93.32646,home
42.18026,93.32646,girls
42.18026,93.32646,year
42.18026,93.32646,camp
42.18026,93.32646,had
42.1841,93.44509,saw
42.1894,93.52697,see
42.1894,93.52697,kid
42.1894,93.52697,went
42.1894,93.52697,hope
42.1894,93.52697,movie
42.24012,93.34923,thing
42.23039,93.29571,she
42.23039,93.29571,being
42.23039,93.29571,who
42.23039,93.29571,why
42.23039,93.29571,deal
42.23039,93.29571,news
42.23039,93.29571,chick
42.21388,93.40195,from
42.21388,93.40195,everybody
42.22596,93.38158,week
42.22596,93.38158,reason
42.22596,93.38158,become
42.22596,93.38158,shark
42.22596,93.38158,only
42.23894,93.32886,number
42.23894,93.32886,stop
42.2295,93.33046,family
42.2295,93.33046,calling
42.22862,93.56651,best
42.22862,93.56651,last
42.22862,93.56651,omg
42.22862,93.56651,trueblood
42.22862,93.56651,night
42.22685,93.21103,lord
42.22685,93.21103,jesus
42.20798,93.34843,sleep
42.20798,93.34843,watching
42.20798,93.34843,ass
42.20798,93.34843,take
42.20798,93.34843,bout
42.24484,93.43351,using
42.24484,93.43351,twitter
42.24484,93.43351,his
42.24484,93.43351,again
42.24484,93.43351,late
42.20444,93.33885,ugh
42.20444,93.33885,down
42.20444,93.33885,again
42.27049,93.21703,said
42.27049,93.21703,rofl
42.27049,93.21703,send
42.27049,93.21703,forgot
42.23599,93.50979,august
42.23599,93.50979,show
42.23599,93.50979,big
42.23599,93.50979,next
42.21506,93.35762,closed
42.21506,93.35762,behind
42.21506,93.35762,man
42.21506,93.35762,review
42.21506,93.35762,his
42.21506,93.35762,theater
42.21506,93.35762,family
42.21506,93.35762,kiss
42.24159,93.35243,extremely
42.21506,93.37839,never
42.21506,93.37839,works
42.21506,93.37839,dumb
42.21506,93.37839,much
42.21506,93.37839,will
42.21506,93.37839,better
42.21506,93.37839,hope
42.21506,93.37839,ugh
42.218,93.35163,want
42.218,93.35163,play
42.28611,93.31967,sign
42.28611,93.31967,see
42.28611,93.31967,happens
42.28611,93.31967,give
42.28611,93.31967,god
42.28611,93.31967,idk
42.28611,93.31967,friends
42.27756,93.25058,she
42.27756,93.25058,goes
42.27756,93.25058,needs
42.27756,93.25058,really
42.27756,93.25058,tough
42.27756,93.25058,some
42.27756,93.25058,tried
42.27756,93.25058,help
42.2239,93.35362,gonna
42.2239,93.35362,never
42.24041,93.36201,crazy
42.24041,93.36201,anything
42.29113,93.20345,already
42.29113,93.20345,were
42.29113,93.20345,plans
42.29113,93.20345,lot
42.29113,93.20345,though
42.29113,93.20345,well
42.29113,93.20345,seems
42.29113,93.20345,things
42.29113,93.20345,1st
42.29113,93.20345,tomorrow
42.29113,93.20345,month
42.2469,93.33765,brain
42.2469,93.33765,his
42.2469,93.33765,much
42.25574,93.32966,here
42.2811,93.47584,who
42.2811,93.47584,art
42.2811,93.47584,heart
42.22007,93.35802,music
42.22007,93.35802,amazing
42.22007,93.35802,listen
42.19766,93.39317,see
42.22803,93.20464,keeps
42.22803,93.20464,act
42.22803,93.20464,been
42.22803,93.20464,phone
42.22803,93.20464,over
42.22803,93.20464,tha
42.22803,93.20464,put
42.22803,93.20464,job
42.21152,93.39676,cant
42.21152,93.39676,party
42.21152,93.39676,great
42.21152,93.39676,quite
42.21152,93.39676,apparently
42.21152,93.39676,how
42.21152,93.39676,sick
42.21152,93.39676,kids
42.21152,93.39676,cool
42.2814,93.32607,know
42.20444,93.33645,would
42.20444,93.33645,keeps
42.20444,93.33645,lol
42.20444,93.33645,man
42.20444,93.33645,though
42.20444,93.33645,rofl
42.20444,93.33645,ass
42.20444,93.33645,his
42.20444,93.33645,beat
42.20444,93.33645,course
42.20975,93.37919,too
42.20975,93.37919,working
42.20975,93.37919,ipod
42.20975,93.37919,well
42.20975,93.37919,still
42.20975,93.37919,update
