location_lat,location_lon,keyword
42.28258,93.41713,body
42.28258,93.41713,mind
42.28258,93.41713,yourself
42.25368,93.54774,too
42.26223,93.43191,maybe
42.26223,93.43191,write
42.26223,93.43191,hurt
42.26223,93.43191,talk
42.21653,93.3728,lol
42.22331,93.33046,long
42.22331,93.33046,saturday
42.22331,93.33046,jus
42.22331,93.33046,aint
42.22331,93.33046,need
42.22331,93.33046,over
42.22331,93.33046,week
42.22331,93.33046,yet
42.22331,93.33046,morning
42.22331,93.33046,goin
42.22331,93.33046,very
42.22331,93.33046,gettin
42.22331,93.33046,fun
42.23953,93.42392,less
42.23953,93.42392,saturday
42.23953,93.42392,ready
42.23953,93.42392,called
42.23953,93.42392,happy
42.23953,93.42392,morning
42.23953,93.42392,tweeps
42.23953,93.42392,start
42.16729,93.40675,here
42.16729,93.40675,cant
42.16729,93.40675,their
42.16729,93.40675,over
42.16729,93.40675,fun
42.16729,93.40675,wait
42.16729,93.40675,girls
42.16729,93.40675,til
42.16729,93.40675,last
42.16729,93.40675,night
42.16729,93.40675,had
42.19412,93.54095,hilarious
42.19412,93.54095,year
42.19412,93.54095,old
42.19412,93.54095,movies
42.20503,93.35163,brother
42.20503,93.35163,sweet
42.20503,93.35163,goes
42.20503,93.35163,leave
42.20503,93.35163,did
42.20503,93.35163,really
42.20503,93.35163,work
42.20503,93.35163,his
42.20503,93.35163,blackberry
42.20503,93.35163,life
42.2926,93.39436,excited
42.2926,93.39436,need
42.2926,93.39436,been
42.18233,93.46786,death
42.18233,93.46786,people
42.18233,93.46786,our
42.18233,93.46786,come
42.18233,93.46786,story
42.18233,93.46786,team
42.18233,93.46786,post
42.19324,93.33645,wtf
42.19324,93.33645,goin
42.19324,93.33645,twitter
42.2413,93.35442,money
42.2413,93.35442,need
42.2413,93.35442,count
42.23658,93.35442,every
42.23658,93.35442,cars
42.23658,93.35442,week
42.23658,93.35442,between
42.23658,93.35442,happening
42.23658,93.35442,hope
42.23658,93.35442,why
42.23658,93.35442,another
42.23658,93.35442,month
42.29496,93.46546,enjoy
42.29496,93.46546,question
42.29496,93.46546,quite
42.29496,93.46546,might
42.29496,93.46546,sun
42.29496,93.46546,actually
42.29496,93.46546,coffee
42.29496,93.46546,mind
42.29496,93.46546,sit
42.29496,93.46546,beer
42.21004,93.37719,keeps
42.21004,93.37719,right
42.21004,93.37719,line
42.24307,93.35722,from
42.24307,93.35722,test
42.2525,93.41394,girls
42.2525,93.41394,boys
42.2525,93.41394,story
42.2525,93.41394,take
42.2525,93.41394,simple
42.2525,93.41394,seriously
42.2525,93.41394,don
42.25191,93.4379,three
42.25191,93.4379,fine
42.20827,93.34604,monday
42.20827,93.34604,around
42.20827,93.34604,tomorrow
42.22449,93.34284,great
42.22449,93.34284,how
42.22449,93.34284,really
42.22449,93.34284,chicken
42.22449,93.34284,night
42.22921,93.25657,missed
42.22921,93.25657,saturday
42.20651,93.33525,account
42.20651,93.33525,fml
42.20651,93.33525,xbox
42.20651,93.33525,live
42.20651,93.33525,either
42.20739,93.32087,dance
42.20739,93.32087,hilarious
42.20739,93.32087,watching
42.20739,93.32087,lol
42.2926,93.48982,little
42.2926,93.48982,saturday
42.2926,93.48982,morning
42.218,93.39596,girl
42.218,93.39596,lol
42.218,93.39596,people
42.218,93.39596,stupid
42.218,93.39596,ass
42.218,93.39596,wit
42.218,93.39596,got
42.218,93.39596,walking
42.218,93.39596,cuz
42.24012,93.33965,together
42.24012,93.33965,his
42.24012,93.33965,anything
42.24012,93.33965,let
42.24012,93.33965,doesn
