keyword,count,weather,wind_direction
000,1,CLEAR,NW
100,2,CLEAR,NW
1st,7,CLEAR,NW
2010,6,CLEAR,NW
2nd,4,CLEAR,NW
aan,2,CLEAR,NW
able,1,CLEAR,NW
accident,1,CLEAR,NW
account,3,CLEAR,NW
act,1,CLEAR,NW
action,1,CLEAR,NW
actually,10,CLEAR,NW
add,1,CLEAR,NW
after,15,CLEAR,NW
afternoon,2,CLEAR,NW
again,18,CLEAR,NW
against,5,CLEAR,NW
age,1,CLEAR,NW
ago,3,CLEAR,NW
ahead,4,CLEAR,NW
ain,2,CLEAR,NW
aint,2,CLEAR,NW
air,4,CLEAR,NW
airport,1,CLEAR,NW
alarm,4,CLEAR,NW
album,4,CLEAR,NW
alive,3,CLEAR,NW
almost,13,CLEAR,NW
alone,3,CLEAR,NW
along,3,CLEAR,NW
already,12,CLEAR,NW
alright,3,CLEAR,NW
als,2,CLEAR,NW
also,13,CLEAR,NW
always,22,CLEAR,NW
amazing,9,CLEAR,NW
american,1,CLEAR,NW
android,2,CLEAR,NW
annoying,8,CLEAR,NW
another,12,CLEAR,NW
answer,3,CLEAR,NW
any,14,CLEAR,NW
anybody,1,CLEAR,NW
anymore,10,CLEAR,NW
anyone,18,CLEAR,NW
anything,5,CLEAR,NW
anyway,1,CLEAR,NW
app,5,CLEAR,NW
apparently,1,CLEAR,NW
arcade,9,CLEAR,NW
around,9,CLEAR,NW
art,4,CLEAR,NW
arts,2,CLEAR,NW
ask,13,CLEAR,NW
asked,4,CLEAR,NW
asking,2,CLEAR,NW
asleep,5,CLEAR,NW
ate,1,CLEAR,NW
attention,2,CLEAR,NW
august,12,CLEAR,NW
awake,1,CLEAR,NW
away,14,CLEAR,NW
awesome,5,CLEAR,NW
baby,13,CLEAR,NW
back,31,CLEAR,NW
bad,19,CLEAR,NW
band,3,CLEAR,NW
bar,3,CLEAR,NW
baseball,1,CLEAR,NW
basketball,2,CLEAR,NW
bday,2,CLEAR,NW
beach,4,CLEAR,NW
beat,4,CLEAR,NW
beautiful,9,CLEAR,NW
beauty,3,CLEAR,NW
because,19,CLEAR,NW
become,2,CLEAR,NW
bed,10,CLEAR,NW
been,20,CLEAR,NW
beer,2,CLEAR,NW
before,12,CLEAR,NW
begging,1,CLEAR,NW
beginning,2,CLEAR,NW
behind,7,CLEAR,NW
being,24,CLEAR,NW
believe,12,CLEAR,NW
ben,4,CLEAR,NW
best,26,CLEAR,NW
bet,3,CLEAR,NW
better,21,CLEAR,NW
between,1,CLEAR,NW
beyond,2,CLEAR,NW
bieber,5,CLEAR,NW
big,19,CLEAR,NW
biggest,4,CLEAR,NW
birthday,7,CLEAR,NW
bit,10,CLEAR,NW
black,8,CLEAR,NW
blackberry,2,CLEAR,NW
blog,6,CLEAR,NW
blood,7,CLEAR,NW
blue,3,CLEAR,NW
body,6,CLEAR,NW
bomb,1,CLEAR,NW
book,6,CLEAR,NW
books,3,CLEAR,NW
boondocks,26,CLEAR,NW
bored,7,CLEAR,NW
boring,5,CLEAR,NW
both,9,CLEAR,NW
bout,9,CLEAR,NW
box,4,CLEAR,NW
boy,8,CLEAR,NW
boyfriend,4,CLEAR,NW
boys,4,CLEAR,NW
brain,7,CLEAR,NW
break,5,CLEAR,NW
breakfast,2,CLEAR,NW
breath,1,CLEAR,NW
briefing,1,CLEAR,NW
bring,2,CLEAR,NW
bro,5,CLEAR,NW
broke,1,CLEAR,NW
brother,6,CLEAR,NW
building,4,CLEAR,NW
burn,3,CLEAR,NW
burning,1,CLEAR,NW
business,4,CLEAR,NW
busy,6,CLEAR,NW
buy,4,CLEAR,NW
bye,1,CLEAR,NW
cake,1,CLEAR,NW
call,10,CLEAR,NW
called,4,CLEAR,NW
calling,2,CLEAR,NW
calls,4,CLEAR,NW
came,6,CLEAR,NW
camp,3,CLEAR,NW
cannot,3,CLEAR,NW
cant,11,CLEAR,NW
car,13,CLEAR,NW
card,2,CLEAR,NW
care,3,CLEAR,NW
cars,18,CLEAR,NW
case,1,CLEAR,NW
cat,4,CLEAR,NW
catch,4,CLEAR,NW
caught,5,CLEAR,NW
cause,12,CLEAR,NW
chance,4,CLEAR,NW
change,7,CLEAR,NW
changed,1,CLEAR,NW
character,8,CLEAR,NW
check,6,CLEAR,NW
chick,1,CLEAR,NW
chicken,5,CLEAR,NW
child,2,CLEAR,NW
children,2,CLEAR,NW
chocolate,1,CLEAR,NW
choice,2,CLEAR,NW
christmas,3,CLEAR,NW
church,10,CLEAR,NW
city,6,CLEAR,NW
class,1,CLEAR,NW
clean,4,CLEAR,NW
close,2,CLEAR,NW
clothes,6,CLEAR,NW
club,1,CLEAR,NW
coffee,7,CLEAR,NW
cold,9,CLEAR,NW
college,3,CLEAR,NW
come,18,CLEAR,NW
comes,5,CLEAR,NW
comic,2,CLEAR,NW
coming,11,CLEAR,NW
company,2,CLEAR,NW
complete,5,CLEAR,NW
completely,1,CLEAR,NW
computer,1,CLEAR,NW
con,2,CLEAR,NW
concert,3,CLEAR,NW
control,3,CLEAR,NW
cooking,1,CLEAR,NW
cool,10,CLEAR,NW
could,19,CLEAR,NW
country,2,CLEAR,NW
couple,2,CLEAR,NW
course,4,CLEAR,NW
cousin,3,CLEAR,NW
crap,2,CLEAR,NW
crazy,8,CLEAR,NW
crisis,22,CLEAR,NW
cry,4,CLEAR,NW
crying,3,CLEAR,NW
cup,1,CLEAR,NW
currently,1,CLEAR,NW
currents,1,CLEAR,NW
cut,3,CLEAR,NW
cute,8,CLEAR,NW
cuz,9,CLEAR,NW
dad,5,CLEAR,NW
dan,6,CLEAR,NW
dance,1,CLEAR,NW
dark,2,CLEAR,NW
dat,11,CLEAR,NW
david,2,CLEAR,NW
days,15,CLEAR,NW
dead,7,CLEAR,NW
deal,3,CLEAR,NW
dear,5,CLEAR,NW
death,3,CLEAR,NW
decided,1,CLEAR,NW
deep,6,CLEAR,NW
definitely,3,CLEAR,NW
design,2,CLEAR,NW
desire,2,CLEAR,NW
did,14,CLEAR,NW
didn,4,CLEAR,NW
didnt,1,CLEAR,NW
die,7,CLEAR,NW
difference,2,CLEAR,NW
different,6,CLEAR,NW
difficult,2,CLEAR,NW
digging,1,CLEAR,NW
dinner,4,CLEAR,NW
dis,5,CLEAR,NW
disaster,1,CLEAR,NW
dit,2,CLEAR,NW
dnt,8,CLEAR,NW
doctor,4,CLEAR,NW
does,6,CLEAR,NW
doesn,4,CLEAR,NW
dog,4,CLEAR,NW
doing,14,CLEAR,NW
don,35,CLEAR,NW
done,14,CLEAR,NW
dont,11,CLEAR,NW
door,1,CLEAR,NW
down,21,CLEAR,NW
dream,9,CLEAR,NW
dreams,4,CLEAR,NW
drink,3,CLEAR,NW
drinking,1,CLEAR,NW
drive,9,CLEAR,NW
driving,4,CLEAR,NW
drug,4,CLEAR,NW
drunk,2,CLEAR,NW
dry,2,CLEAR,NW
dude,4,CLEAR,NW
due,2,CLEAR,NW
during,2,CLEAR,NW
dying,6,CLEAR,NW
each,9,CLEAR,NW
early,11,CLEAR,NW
earth,1,CLEAR,NW
easy,5,CLEAR,NW
eat,5,CLEAR,NW
eating,1,CLEAR,NW
echt,6,CLEAR,NW
een,9,CLEAR,NW
either,4,CLEAR,NW
else,8,CLEAR,NW
end,5,CLEAR,NW
energy,2,CLEAR,NW
english,1,CLEAR,NW
enjoy,5,CLEAR,NW
enough,7,CLEAR,NW
epic,1,CLEAR,NW
episode,4,CLEAR,NW
especially,4,CLEAR,NW
even,22,CLEAR,NW
evening,4,CLEAR,NW
ever,15,CLEAR,NW
every,14,CLEAR,NW
everybody,1,CLEAR,NW
everyday,3,CLEAR,NW
