keyword,count,weather,wind_direction
000,2,CLEAR,W
100,5,CLEAR,W
1st,6,CLEAR,W
2010,16,CLEAR,W
2nd,5,CLEAR,W
aan,7,CLEAR,W
able,3,CLEAR,W
absolutely,1,CLEAR,W
accident,1,CLEAR,W
account,4,CLEAR,W
act,2,CLEAR,W
action,2,CLEAR,W
actually,9,CLEAR,W
adam,4,CLEAR,W
add,3,CLEAR,W
after,19,CLEAR,W
afternoon,6,CLEAR,W
again,25,CLEAR,W
against,5,CLEAR,W
age,4,CLEAR,W
ago,8,CLEAR,W
ahead,8,CLEAR,W
ain,2,CLEAR,W
aint,10,CLEAR,W
air,7,CLEAR,W
airport,1,CLEAR,W
alarm,1,CLEAR,W
album,4,CLEAR,W
alive,2,CLEAR,W
almost,7,CLEAR,W
alone,2,CLEAR,W
along,3,CLEAR,W
already,8,CLEAR,W
alright,4,CLEAR,W
als,1,CLEAR,W
also,2,CLEAR,W
always,21,CLEAR,W
amazing,10,CLEAR,W
american,2,CLEAR,W
android,18,CLEAR,W
annoying,7,CLEAR,W
another,16,CLEAR,W
answer,7,CLEAR,W
any,19,CLEAR,W
anybody,1,CLEAR,W
anymore,5,CLEAR,W
anyone,16,CLEAR,W
anything,12,CLEAR,W
anytime,1,CLEAR,W
anyway,3,CLEAR,W
app,11,CLEAR,W
apparently,3,CLEAR,W
apple,120,CLEAR,W
arcade,8,CLEAR,W
around,16,CLEAR,W
art,4,CLEAR,W
arts,7,CLEAR,W
ask,4,CLEAR,W
asked,1,CLEAR,W
asking,3,CLEAR,W
asleep,2,CLEAR,W
ass,6,CLEAR,W
ate,2,CLEAR,W
attention,2,CLEAR,W
august,10,CLEAR,W
awake,3,CLEAR,W
away,11,CLEAR,W
awesome,7,CLEAR,W
baby,11,CLEAR,W
back,48,CLEAR,W
bad,17,CLEAR,W
band,1,CLEAR,W
bar,3,CLEAR,W
baseball,3,CLEAR,W
basketball,7,CLEAR,W
bday,3,CLEAR,W
beach,4,CLEAR,W
beat,4,CLEAR,W
beautiful,10,CLEAR,W
beauty,2,CLEAR,W
because,22,CLEAR,W
become,2,CLEAR,W
bed,10,CLEAR,W
been,30,CLEAR,W
beer,3,CLEAR,W
before,7,CLEAR,W
beginning,2,CLEAR,W
behind,5,CLEAR,W
being,18,CLEAR,W
believe,17,CLEAR,W
ben,4,CLEAR,W
best,28,CLEAR,W
bet,2,CLEAR,W
better,22,CLEAR,W
between,7,CLEAR,W
beyond,3,CLEAR,W
big,15,CLEAR,W
biggest,1,CLEAR,W
bill,4,CLEAR,W
birthday,9,CLEAR,W
bit,7,CLEAR,W
black,11,CLEAR,W
blackberry,3,CLEAR,W
blood,10,CLEAR,W
blows,1,CLEAR,W
body,7,CLEAR,W
book,6,CLEAR,W
books,6,CLEAR,W
boondocks,8,CLEAR,W
bored,3,CLEAR,W
boring,4,CLEAR,W
both,2,CLEAR,W
bought,3,CLEAR,W
bout,2,CLEAR,W
box,2,CLEAR,W
boy,8,CLEAR,W
