keyword,count,weather,wind_direction
000,5,CLOUDY,NW
100,4,CLOUDY,NW
101,1,CLOUDY,NW
1st,4,CLOUDY,NW
2010,5,CLOUDY,NW
2nd,1,CLOUDY,NW
aan,2,CLOUDY,NW
able,5,CLOUDY,NW
absolutely,1,CLOUDY,NW
account,2,CLOUDY,NW
act,4,CLOUDY,NW
action,5,CLOUDY,NW
actually,6,CLOUDY,NW
add,1,CLOUDY,NW
after,18,CLOUDY,NW
again,12,CLOUDY,NW
against,2,CLOUDY,NW
age,3,CLOUDY,NW
ago,7,CLOUDY,NW
ahead,3,CLOUDY,NW
ain,1,CLOUDY,NW
aint,3,CLOUDY,NW
air,3,CLOUDY,NW
airport,1,CLOUDY,NW
alarm,6,CLOUDY,NW
album,6,CLOUDY,NW
alive,3,CLOUDY,NW
almost,9,CLOUDY,NW
alone,4,CLOUDY,NW
along,1,CLOUDY,NW
already,12,CLOUDY,NW
alright,2,CLOUDY,NW
als,5,CLOUDY,NW
also,4,CLOUDY,NW
always,20,CLOUDY,NW
amazing,13,CLOUDY,NW
american,1,CLOUDY,NW
android,4,CLOUDY,NW
annoying,5,CLOUDY,NW
another,12,CLOUDY,NW
answer,1,CLOUDY,NW
any,20,CLOUDY,NW
anymore,3,CLOUDY,NW
anyone,18,CLOUDY,NW
anything,6,CLOUDY,NW
anyway,1,CLOUDY,NW
app,5,CLOUDY,NW
apparently,6,CLOUDY,NW
apple,1,CLOUDY,NW
arcade,19,CLOUDY,NW
around,8,CLOUDY,NW
art,4,CLOUDY,NW
arts,10,CLOUDY,NW
ask,7,CLOUDY,NW
asked,1,CLOUDY,NW
asking,1,CLOUDY,NW
asleep,2,CLOUDY,NW
ass,3,CLOUDY,NW
ate,3,CLOUDY,NW
attention,5,CLOUDY,NW
august,8,CLOUDY,NW
awake,1,CLOUDY,NW
away,12,CLOUDY,NW
awesome,4,CLOUDY,NW
baby,14,CLOUDY,NW
back,46,CLOUDY,NW
bad,12,CLOUDY,NW
band,3,CLOUDY,NW
bar,3,CLOUDY,NW
baseball,1,CLOUDY,NW
basketball,5,CLOUDY,NW
bday,3,CLOUDY,NW
beautiful,11,CLOUDY,NW
beauty,1,CLOUDY,NW
because,12,CLOUDY,NW
become,2,CLOUDY,NW
bed,10,CLOUDY,NW
been,20,CLOUDY,NW
before,21,CLOUDY,NW
beginning,6,CLOUDY,NW
behind,3,CLOUDY,NW
being,18,CLOUDY,NW
believe,11,CLOUDY,NW
ben,1,CLOUDY,NW
best,26,CLOUDY,NW
bet,4,CLOUDY,NW
better,25,CLOUDY,NW
between,2,CLOUDY,NW
beyond,3,CLOUDY,NW
bieber,3,CLOUDY,NW
big,18,CLOUDY,NW
bill,11,CLOUDY,NW
birthday,5,CLOUDY,NW
bit,9,CLOUDY,NW
black,4,CLOUDY,NW
blog,3,CLOUDY,NW
blood,3,CLOUDY,NW
blows,1,CLOUDY,NW
blue,5,CLOUDY,NW
body,4,CLOUDY,NW
book,5,CLOUDY,NW
books,3,CLOUDY,NW
boondocks,19,CLOUDY,NW
boring,4,CLOUDY,NW
both,2,CLOUDY,NW
bought,2,CLOUDY,NW
bout,7,CLOUDY,NW
box,1,CLOUDY,NW
boy,6,CLOUDY,NW
boyfriend,1,CLOUDY,NW
boys,3,CLOUDY,NW
brain,7,CLOUDY,NW
break,4,CLOUDY,NW
breakfast,3,CLOUDY,NW
breath,3,CLOUDY,NW
briefing,4,CLOUDY,NW
briefly,8,CLOUDY,NW
bring,1,CLOUDY,NW
broke,4,CLOUDY,NW
broken,6,CLOUDY,NW
brother,4,CLOUDY,NW
brown,17,CLOUDY,NW
building,2,CLOUDY,NW
burn,1,CLOUDY,NW
burning,1,CLOUDY,NW
bus,4,CLOUDY,NW
business,5,CLOUDY,NW
busy,3,CLOUDY,NW
buy,9,CLOUDY,NW
bye,1,CLOUDY,NW
call,5,CLOUDY,NW
called,5,CLOUDY,NW
calling,3,CLOUDY,NW
calls,2,CLOUDY,NW
came,1,CLOUDY,NW
camp,5,CLOUDY,NW
cannot,6,CLOUDY,NW
cant,13,CLOUDY,NW
car,10,CLOUDY,NW
card,1,CLOUDY,NW
care,2,CLOUDY,NW
cars,15,CLOUDY,NW
case,1,CLOUDY,NW
cat,3,CLOUDY,NW
catch,4,CLOUDY,NW
caught,1,CLOUDY,NW
cause,7,CLOUDY,NW
causing,1,CLOUDY,NW
change,6,CLOUDY,NW
changed,4,CLOUDY,NW
channel,5,CLOUDY,NW
check,4,CLOUDY,NW
cheer,1,CLOUDY,NW
cheese,4,CLOUDY,NW
chest,1,CLOUDY,NW
chick,4,CLOUDY,NW
chicken,5,CLOUDY,NW
children,5,CLOUDY,NW
china,2,CLOUDY,NW
chocolate,3,CLOUDY,NW
choice,1,CLOUDY,NW
chris,4,CLOUDY,NW
christmas,2,CLOUDY,NW
church,4,CLOUDY,NW
city,4,CLOUDY,NW
class,1,CLOUDY,NW
clean,6,CLOUDY,NW
cleaning,1,CLOUDY,NW
close,5,CLOUDY,NW
closed,1,CLOUDY,NW
clothes,2,CLOUDY,NW
club,5,CLOUDY,NW
coffee,9,CLOUDY,NW
cold,5,CLOUDY,NW
com,3,CLOUDY,NW
