keyword,count,weather,wind_direction
000,3,CLEAR,NW
100,6,CLEAR,NW
1st,7,CLEAR,NW
2010,7,CLEAR,NW
2nd,4,CLEAR,NW
aan,2,CLEAR,NW
able,1,CLEAR,NW
absolutely,2,CLEAR,NW
accident,4,CLEAR,NW
account,2,CLEAR,NW
act,6,CLEAR,NW
action,1,CLEAR,NW
actually,15,CLEAR,NW
adam,4,CLEAR,NW
add,2,CLEAR,NW
after,19,CLEAR,NW
afternoon,2,CLEAR,NW
again,23,CLEAR,NW
against,7,CLEAR,NW
age,1,CLEAR,NW
ago,7,CLEAR,NW
ahead,2,CLEAR,NW
ain,1,CLEAR,NW
aint,5,CLEAR,NW
air,2,CLEAR,NW
airport,3,CLEAR,NW
alarm,4,CLEAR,NW
album,2,CLEAR,NW
alive,5,CLEAR,NW
almost,6,CLEAR,NW
alone,4,CLEAR,NW
along,6,CLEAR,NW
already,9,CLEAR,NW
alright,2,CLEAR,NW
als,4,CLEAR,NW
also,5,CLEAR,NW
always,6,CLEAR,NW
amazing,6,CLEAR,NW
american,40,CLEAR,NW
android,1,CLEAR,NW
annoying,3,CLEAR,NW
another,13,CLEAR,NW
answer,2,CLEAR,NW
any,12,CLEAR,NW
anybody,5,CLEAR,NW
anymore,3,CLEAR,NW
anyone,14,CLEAR,NW
anything,5,CLEAR,NW
anytime,1,CLEAR,NW
app,2,CLEAR,NW
apparently,3,CLEAR,NW
appetite,3,CLEAR,NW
apple,2,CLEAR,NW
arcade,7,CLEAR,NW
around,12,CLEAR,NW
art,1,CLEAR,NW
arts,6,CLEAR,NW
ask,5,CLEAR,NW
asked,4,CLEAR,NW
asking,4,CLEAR,NW
ass,4,CLEAR,NW
ate,1,CLEAR,NW
attention,3,CLEAR,NW
august,6,CLEAR,NW
awake,2,CLEAR,NW
away,4,CLEAR,NW
awesome,5,CLEAR,NW
baby,11,CLEAR,NW
back,53,CLEAR,NW
bad,20,CLEAR,NW
band,5,CLEAR,NW
bar,2,CLEAR,NW
baseball,32,CLEAR,NW
basketball,7,CLEAR,NW
bday,3,CLEAR,NW
beach,2,CLEAR,NW
beat,4,CLEAR,NW
beautiful,4,CLEAR,NW
beauty,2,CLEAR,NW
because,16,CLEAR,NW
become,6,CLEAR,NW
bed,11,CLEAR,NW
been,20,CLEAR,NW
before,13,CLEAR,NW
beginning,3,CLEAR,NW
behind,6,CLEAR,NW
being,16,CLEAR,NW
believe,7,CLEAR,NW
ben,1,CLEAR,NW
best,26,CLEAR,NW
bet,1,CLEAR,NW
better,23,CLEAR,NW
between,4,CLEAR,NW
beyond,1,CLEAR,NW
bieber,6,CLEAR,NW
big,8,CLEAR,NW
biggest,2,CLEAR,NW
bill,3,CLEAR,NW
birthday,3,CLEAR,NW
bit,2,CLEAR,NW
black,3,CLEAR,NW
blackberry,2,CLEAR,NW
blog,1,CLEAR,NW
blood,6,CLEAR,NW
blue,3,CLEAR,NW
body,1,CLEAR,NW
bomb,2,CLEAR,NW
book,4,CLEAR,NW
books,3,CLEAR,NW
boondocks,6,CLEAR,NW
bored,3,CLEAR,NW
boring,5,CLEAR,NW
both,3,CLEAR,NW
bought,1,CLEAR,NW
bout,10,CLEAR,NW
box,3,CLEAR,NW
boy,5,CLEAR,NW
boys,3,CLEAR,NW
brain,2,CLEAR,NW
break,4,CLEAR,NW
breakfast,1,CLEAR,NW
breath,5,CLEAR,NW
breathing,1,CLEAR,NW
briefing,5,CLEAR,NW
briefly,6,CLEAR,NW
bring,1,CLEAR,NW
bro,2,CLEAR,NW
broke,3,CLEAR,NW
brother,3,CLEAR,NW
brown,1,CLEAR,NW
building,3,CLEAR,NW
burn,6,CLEAR,NW
burning,5,CLEAR,NW
bus,7,CLEAR,NW
busy,5,CLEAR,NW
buy,4,CLEAR,NW
cake,3,CLEAR,NW
call,15,CLEAR,NW
called,6,CLEAR,NW
calls,2,CLEAR,NW
came,3,CLEAR,NW
camp,2,CLEAR,NW
cannot,1,CLEAR,NW
cant,7,CLEAR,NW
car,14,CLEAR,NW
card,2,CLEAR,NW
care,7,CLEAR,NW
cars,27,CLEAR,NW
case,2,CLEAR,NW
cat,3,CLEAR,NW
catch,4,CLEAR,NW
caught,3,CLEAR,NW
cause,7,CLEAR,NW
chance,2,CLEAR,NW
change,5,CLEAR,NW
changed,1,CLEAR,NW
channel,1,CLEAR,NW
character,2,CLEAR,NW
check,7,CLEAR,NW
cheese,2,CLEAR,NW
chick,1,CLEAR,NW
chicken,5,CLEAR,NW
child,4,CLEAR,NW
children,1,CLEAR,NW
china,1,CLEAR,NW
chocolate,6,CLEAR,NW
choice,3,CLEAR,NW
chris,1,CLEAR,NW
christmas,4,CLEAR,NW
church,9,CLEAR,NW
city,1,CLEAR,NW
class,1,CLEAR,NW
clean,1,CLEAR,NW
cleaning,17,CLEAR,NW
close,6,CLEAR,NW
closed,2,CLEAR,NW
clothes,5,CLEAR,NW
club,2,CLEAR,NW
coffee,1,CLEAR,NW
cold,5,CLEAR,NW
