keyword,count,weather,wind_direction
000,2,CLEAR,WNW
101,1,CLEAR,WNW
1st,7,CLEAR,WNW
2010,8,CLEAR,WNW
2nd,3,CLEAR,WNW
aan,4,CLEAR,WNW
able,1,CLEAR,WNW
absolutely,2,CLEAR,WNW
accident,2,CLEAR,WNW
account,4,CLEAR,WNW
act,2,CLEAR,WNW
actually,5,CLEAR,WNW
adam,1,CLEAR,WNW
after,16,CLEAR,WNW
afternoon,7,CLEAR,WNW
again,24,CLEAR,WNW
against,3,CLEAR,WNW
ago,3,CLEAR,WNW
ahead,3,CLEAR,WNW
ain,2,CLEAR,WNW
aint,1,CLEAR,WNW
air,2,CLEAR,WNW
airport,4,CLEAR,WNW
alarm,1,CLEAR,WNW
album,2,CLEAR,WNW
alive,1,CLEAR,WNW
almost,4,CLEAR,WNW
alone,1,CLEAR,WNW
along,3,CLEAR,WNW
already,8,CLEAR,WNW
alright,1,CLEAR,WNW
also,8,CLEAR,WNW
always,19,CLEAR,WNW
amazing,7,CLEAR,WNW
american,27,CLEAR,WNW
android,4,CLEAR,WNW
annoying,2,CLEAR,WNW
another,14,CLEAR,WNW
any,12,CLEAR,WNW
anybody,3,CLEAR,WNW
anymore,3,CLEAR,WNW
anyone,7,CLEAR,WNW
anything,9,CLEAR,WNW
anyway,5,CLEAR,WNW
app,5,CLEAR,WNW
apparently,1,CLEAR,WNW
appetite,1,CLEAR,WNW
apple,11,CLEAR,WNW
arcade,3,CLEAR,WNW
around,7,CLEAR,WNW
art,2,CLEAR,WNW
arts,1,CLEAR,WNW
ask,5,CLEAR,WNW
asleep,1,CLEAR,WNW
ass,1,CLEAR,WNW
ate,2,CLEAR,WNW
attention,5,CLEAR,WNW
august,6,CLEAR,WNW
awake,6,CLEAR,WNW
away,8,CLEAR,WNW
awesome,6,CLEAR,WNW
baby,10,CLEAR,WNW
back,38,CLEAR,WNW
bad,9,CLEAR,WNW
basketball,6,CLEAR,WNW
bday,1,CLEAR,WNW
beach,2,CLEAR,WNW
beat,1,CLEAR,WNW
beautiful,10,CLEAR,WNW
beauty,1,CLEAR,WNW
because,22,CLEAR,WNW
become,1,CLEAR,WNW
bed,11,CLEAR,WNW
been,24,CLEAR,WNW
before,11,CLEAR,WNW
beginning,1,CLEAR,WNW
behind,6,CLEAR,WNW
being,11,CLEAR,WNW
believe,11,CLEAR,WNW
ben,3,CLEAR,WNW
best,23,CLEAR,WNW
bet,2,CLEAR,WNW
better,17,CLEAR,WNW
between,2,CLEAR,WNW
beyond,2,CLEAR,WNW
bieber,6,CLEAR,WNW
big,10,CLEAR,WNW
biggest,1,CLEAR,WNW
bill,1,CLEAR,WNW
birthday,3,CLEAR,WNW
bit,9,CLEAR,WNW
black,10,CLEAR,WNW
blackberry,1,CLEAR,WNW
blog,2,CLEAR,WNW
blood,6,CLEAR,WNW
blue,1,CLEAR,WNW
body,5,CLEAR,WNW
bomb,1,CLEAR,WNW
book,4,CLEAR,WNW
books,1,CLEAR,WNW
boondocks,3,CLEAR,WNW
bored,4,CLEAR,WNW
boring,3,CLEAR,WNW
both,6,CLEAR,WNW
bout,1,CLEAR,WNW
box,1,CLEAR,WNW
boy,4,CLEAR,WNW
boys,4,CLEAR,WNW
