keyword,count,weather,wind_direction
000,1,CLOUDY,NW
100,3,CLOUDY,NW
1st,6,CLOUDY,NW
2010,6,CLOUDY,NW
2nd,3,CLOUDY,NW
aan,2,CLOUDY,NW
able,3,CLOUDY,NW
accident,2,CLOUDY,NW
account,4,CLOUDY,NW
aching,1,CLOUDY,NW
act,1,CLOUDY,NW
action,1,CLOUDY,NW
actually,8,CLOUDY,NW
adam,1,CLOUDY,NW
add,1,CLOUDY,NW
after,20,CLOUDY,NW
afternoon,2,CLOUDY,NW
again,22,CLOUDY,NW
against,1,CLOUDY,NW
age,7,CLOUDY,NW
ago,6,CLOUDY,NW
ahead,2,CLOUDY,NW
ain,6,CLOUDY,NW
aint,7,CLOUDY,NW
air,4,CLOUDY,NW
alarm,14,CLOUDY,NW
album,7,CLOUDY,NW
alive,3,CLOUDY,NW
almost,10,CLOUDY,NW
alone,3,CLOUDY,NW
along,3,CLOUDY,NW
already,7,CLOUDY,NW
alright,2,CLOUDY,NW
als,4,CLOUDY,NW
also,11,CLOUDY,NW
always,22,CLOUDY,NW
amazing,10,CLOUDY,NW
american,41,CLOUDY,NW
android,1,CLOUDY,NW
annoying,1,CLOUDY,NW
another,16,CLOUDY,NW
answer,5,CLOUDY,NW
any,16,CLOUDY,NW
anybody,2,CLOUDY,NW
anymore,5,CLOUDY,NW
anyone,15,CLOUDY,NW
anything,12,CLOUDY,NW
anytime,1,CLOUDY,NW
app,4,CLOUDY,NW
apparently,1,CLOUDY,NW
apple,5,CLOUDY,NW
arcade,18,CLOUDY,NW
around,13,CLOUDY,NW
art,4,CLOUDY,NW
arts,1,CLOUDY,NW
ask,6,CLOUDY,NW
asked,5,CLOUDY,NW
asking,1,CLOUDY,NW
asleep,3,CLOUDY,NW
ass,5,CLOUDY,NW
ate,2,CLOUDY,NW
attention,2,CLOUDY,NW
august,6,CLOUDY,NW
awake,6,CLOUDY,NW
away,13,CLOUDY,NW
awesome,4,CLOUDY,NW
baby,11,CLOUDY,NW
back,47,CLOUDY,NW
bad,18,CLOUDY,NW
band,3,CLOUDY,NW
bar,2,CLOUDY,NW
basketball,4,CLOUDY,NW
bday,2,CLOUDY,NW
beach,2,CLOUDY,NW
beat,3,CLOUDY,NW
beautiful,10,CLOUDY,NW
beauty,6,CLOUDY,NW
because,18,CLOUDY,NW
become,2,CLOUDY,NW
bed,17,CLOUDY,NW
been,25,CLOUDY,NW
before,16,CLOUDY,NW
begging,1,CLOUDY,NW
beginning,1,CLOUDY,NW
behind,5,CLOUDY,NW
being,13,CLOUDY,NW
believe,3,CLOUDY,NW
ben,2,CLOUDY,NW
best,24,CLOUDY,NW
bet,1,CLOUDY,NW
better,22,CLOUDY,NW
between,11,CLOUDY,NW
beyond,2,CLOUDY,NW
bieber,5,CLOUDY,NW
big,15,CLOUDY,NW
biggest,1,CLOUDY,NW
bill,12,CLOUDY,NW
birthday,12,CLOUDY,NW
bit,7,CLOUDY,NW
black,5,CLOUDY,NW
blood,6,CLOUDY,NW
blue,3,CLOUDY,NW
body,6,CLOUDY,NW
bomb,3,CLOUDY,NW
book,8,CLOUDY,NW
books,5,CLOUDY,NW
boondocks,4,CLOUDY,NW
bored,3,CLOUDY,NW
boring,8,CLOUDY,NW
both,2,CLOUDY,NW
bought,1,CLOUDY,NW
bout,7,CLOUDY,NW
box,2,CLOUDY,NW
boy,10,CLOUDY,NW
boyfriend,2,CLOUDY,NW
boys,3,CLOUDY,NW
brain,5,CLOUDY,NW
break,8,CLOUDY,NW
breakfast,1,CLOUDY,NW
breathing,2,CLOUDY,NW
briefing,7,CLOUDY,NW
briefly,1,CLOUDY,NW
bring,1,CLOUDY,NW
bro,2,CLOUDY,NW
broken,7,CLOUDY,NW
brother,4,CLOUDY,NW
brown,3,CLOUDY,NW
building,2,CLOUDY,NW
burn,10,CLOUDY,NW
burning,7,CLOUDY,NW
bus,3,CLOUDY,NW
business,7,CLOUDY,NW
busy,2,CLOUDY,NW
buy,4,CLOUDY,NW
cake,6,CLOUDY,NW
call,19,CLOUDY,NW
called,7,CLOUDY,NW
calling,5,CLOUDY,NW
calls,1,CLOUDY,NW
came,6,CLOUDY,NW
camp,3,CLOUDY,NW
cannot,1,CLOUDY,NW
cant,11,CLOUDY,NW
car,9,CLOUDY,NW
card,3,CLOUDY,NW
care,13,CLOUDY,NW
cars,22,CLOUDY,NW
case,8,CLOUDY,NW
cat,2,CLOUDY,NW
catch,7,CLOUDY,NW
caught,4,CLOUDY,NW
cause,10,CLOUDY,NW
chance,5,CLOUDY,NW
change,11,CLOUDY,NW
changed,3,CLOUDY,NW
channel,3,CLOUDY,NW
character,1,CLOUDY,NW
check,8,CLOUDY,NW
cheese,1,CLOUDY,NW
chest,1,CLOUDY,NW
chick,2,CLOUDY,NW
chicken,9,CLOUDY,NW
