keyword,count,weather,wind_direction
000,2,CLEAR,NW
100,2,CLEAR,NW
1st,4,CLEAR,NW
2010,7,CLEAR,NW
2nd,3,CLEAR,NW
aan,2,CLEAR,NW
able,4,CLEAR,NW
absolutely,1,CLEAR,NW
accident,1,CLEAR,NW
account,3,CLEAR,NW
act,2,CLEAR,NW
action,2,CLEAR,NW
actually,8,CLEAR,NW
adam,1,CLEAR,NW
after,14,CLEAR,NW
afternoon,3,CLEAR,NW
again,14,CLEAR,NW
against,3,CLEAR,NW
age,1,CLEAR,NW
ago,5,CLEAR,NW
ahead,2,CLEAR,NW
ain,1,CLEAR,NW
aint,1,CLEAR,NW
air,1,CLEAR,NW
alarm,5,CLEAR,NW
album,3,CLEAR,NW
alive,1,CLEAR,NW
almost,3,CLEAR,NW
alone,1,CLEAR,NW
along,1,CLEAR,NW
already,6,CLEAR,NW
als,1,CLEAR,NW
also,6,CLEAR,NW
always,9,CLEAR,NW
amazing,8,CLEAR,NW
american,1,CLEAR,NW
android,1,CLEAR,NW
annoying,3,CLEAR,NW
another,10,CLEAR,NW
answer,1,CLEAR,NW
any,9,CLEAR,NW
anymore,2,CLEAR,NW
anyone,6,CLEAR,NW
anything,6,CLEAR,NW
app,1,CLEAR,NW
apparently,1,CLEAR,NW
apple,2,CLEAR,NW
arcade,8,CLEAR,NW
around,7,CLEAR,NW
art,2,CLEAR,NW
arts,1,CLEAR,NW
ask,1,CLEAR,NW
asked,3,CLEAR,NW
asleep,3,CLEAR,NW
ass,1,CLEAR,NW
ate,1,CLEAR,NW
attention,2,CLEAR,NW
august,13,CLEAR,NW
awake,5,CLEAR,NW
away,6,CLEAR,NW
awesome,4,CLEAR,NW
baby,8,CLEAR,NW
back,27,CLEAR,NW
bad,13,CLEAR,NW
band,5,CLEAR,NW
bar,1,CLEAR,NW
basketball,1,CLEAR,NW
bday,2,CLEAR,NW
beach,6,CLEAR,NW
beat,1,CLEAR,NW
beautiful,8,CLEAR,NW
because,5,CLEAR,NW
become,1,CLEAR,NW
bed,9,CLEAR,NW
been,14,CLEAR,NW
beer,1,CLEAR,NW
before,11,CLEAR,NW
beginning,1,CLEAR,NW
behind,6,CLEAR,NW
being,10,CLEAR,NW
believe,6,CLEAR,NW
ben,4,CLEAR,NW
best,17,CLEAR,NW
bet,2,CLEAR,NW
better,12,CLEAR,NW
between,4,CLEAR,NW
bieber,4,CLEAR,NW
big,10,CLEAR,NW
biggest,1,CLEAR,NW
bill,3,CLEAR,NW
birthday,2,CLEAR,NW
bit,5,CLEAR,NW
black,1,CLEAR,NW
blackberry,1,CLEAR,NW
blood,3,CLEAR,NW
blue,3,CLEAR,NW
body,4,CLEAR,NW
bomb,1,CLEAR,NW
book,3,CLEAR,NW
boondocks,7,CLEAR,NW
bored,6,CLEAR,NW
boring,1,CLEAR,NW
both,6,CLEAR,NW
bought,2,CLEAR,NW
box,2,CLEAR,NW
boy,3,CLEAR,NW
boyfriend,2,CLEAR,NW
boys,1,CLEAR,NW
brain,1,CLEAR,NW
break,1,CLEAR,NW
breakfast,3,CLEAR,NW
breath,1,CLEAR,NW
briefing,1,CLEAR,NW
briefly,1,CLEAR,NW
bring,2,CLEAR,NW
bro,1,CLEAR,NW
broke,1,CLEAR,NW
broken,3,CLEAR,NW
brother,6,CLEAR,NW
brown,3,CLEAR,NW
burning,1,CLEAR,NW
bus,2,CLEAR,NW
business,2,CLEAR,NW
busy,4,CLEAR,NW
buy,4,CLEAR,NW
bye,2,CLEAR,NW
call,8,CLEAR,NW
called,4,CLEAR,NW
calling,2,CLEAR,NW
came,1,CLEAR,NW
camp,6,CLEAR,NW
cannot,2,CLEAR,NW
cant,5,CLEAR,NW
car,12,CLEAR,NW
care,2,CLEAR,NW
cars,14,CLEAR,NW
case,2,CLEAR,NW
catch,3,CLEAR,NW
cause,6,CLEAR,NW
chance,1,CLEAR,NW
change,3,CLEAR,NW
changed,2,CLEAR,NW
channel,2,CLEAR,NW
check,5,CLEAR,NW
chest,1,CLEAR,NW
chick,1,CLEAR,NW
chicken,6,CLEAR,NW
child,2,CLEAR,NW
children,4,CLEAR,NW
china,2,CLEAR,NW
chocolate,3,CLEAR,NW
choice,3,CLEAR,NW
chris,2,CLEAR,NW
christmas,2,CLEAR,NW
church,10,CLEAR,NW
city,5,CLEAR,NW
class,2,CLEAR,NW
clean,3,CLEAR,NW
cleaning,1,CLEAR,NW
close,2,CLEAR,NW
closed,3,CLEAR,NW
clothes,3,CLEAR,NW
club,2,CLEAR,NW
coffee,8,CLEAR,NW
cold,5,CLEAR,NW
college,3,CLEAR,NW
com,1,CLEAR,NW
come,13,CLEAR,NW
comes,3,CLEAR,NW
coming,3,CLEAR,NW
company,2,CLEAR,NW
complete,1,CLEAR,NW
completely,2,CLEAR,NW
computer,3,CLEAR,NW
con,1,CLEAR,NW
control,1,CLEAR,NW
cook,2,CLEAR,NW
cooking,2,CLEAR,NW
cool,6,CLEAR,NW
could,9,CLEAR,NW
count,2,CLEAR,NW
couple,3,CLEAR,NW
course,3,CLEAR,NW
cousin,2,CLEAR,NW
crazy,1,CLEAR,NW
cream,2,CLEAR,NW
crisis,4,CLEAR,NW
crying,1,CLEAR,NW
currently,3,CLEAR,NW
currents,1,CLEAR,NW
cut,4,CLEAR,NW
cute,1,CLEAR,NW
cuz,2,CLEAR,NW
