keyword,count,weather,wind_direction
000,3,CLOUDY,NW
100,2,CLOUDY,NW
101,1,CLOUDY,NW
1st,5,CLOUDY,NW
2010,2,CLOUDY,NW
2nd,4,CLOUDY,NW
aan,3,CLOUDY,NW
able,2,CLOUDY,NW
absolutely,2,CLOUDY,NW
account,1,CLOUDY,NW
aching,1,CLOUDY,NW
act,3,CLOUDY,NW
action,3,CLOUDY,NW
actually,6,CLOUDY,NW
add,1,CLOUDY,NW
after,23,CLOUDY,NW
afternoon,2,CLOUDY,NW
again,16,CLOUDY,NW
against,4,CLOUDY,NW
age,5,CLOUDY,NW
ago,6,CLOUDY,NW
ahead,1,CLOUDY,NW
ain,2,CLOUDY,NW
aint,2,CLOUDY,NW
air,1,CLOUDY,NW
airport,1,CLOUDY,NW
alarm,5,CLOUDY,NW
album,3,CLOUDY,NW
alive,3,CLOUDY,NW
almost,9,CLOUDY,NW
alone,6,CLOUDY,NW
along,2,CLOUDY,NW
already,9,CLOUDY,NW
alright,2,CLOUDY,NW
als,4,CLOUDY,NW
also,3,CLOUDY,NW
always,21,CLOUDY,NW
amazing,12,CLOUDY,NW
american,2,CLOUDY,NW
android,5,CLOUDY,NW
annoying,3,CLOUDY,NW
another,14,CLOUDY,NW
antique,1,CLOUDY,NW
any,8,CLOUDY,NW
anybody,1,CLOUDY,NW
anymore,2,CLOUDY,NW
anyone,7,CLOUDY,NW
anything,6,CLOUDY,NW
anyway,3,CLOUDY,NW
app,1,CLOUDY,NW
apple,1,CLOUDY,NW
arcade,6,CLOUDY,NW
around,6,CLOUDY,NW
art,5,CLOUDY,NW
ask,1,CLOUDY,NW
asked,3,CLOUDY,NW
asking,2,CLOUDY,NW
asleep,3,CLOUDY,NW
ass,1,CLOUDY,NW
ate,2,CLOUDY,NW
attention,2,CLOUDY,NW
august,18,CLOUDY,NW
awake,3,CLOUDY,NW
away,13,CLOUDY,NW
awesome,7,CLOUDY,NW
baby,10,CLOUDY,NW
back,25,CLOUDY,NW
bad,12,CLOUDY,NW
band,5,CLOUDY,NW
bar,2,CLOUDY,NW
baseball,1,CLOUDY,NW
basketball,4,CLOUDY,NW
bday,3,CLOUDY,NW
beat,1,CLOUDY,NW
beautiful,10,CLOUDY,NW
because,11,CLOUDY,NW
become,2,CLOUDY,NW
bed,11,CLOUDY,NW
been,15,CLOUDY,NW
beer,1,CLOUDY,NW
before,7,CLOUDY,NW
begging,1,CLOUDY,NW
beginning,3,CLOUDY,NW
behind,5,CLOUDY,NW
being,25,CLOUDY,NW
believe,5,CLOUDY,NW
best,32,CLOUDY,NW
bet,1,CLOUDY,NW
better,21,CLOUDY,NW
between,9,CLOUDY,NW
beyond,1,CLOUDY,NW
bieber,4,CLOUDY,NW
big,12,CLOUDY,NW
biggest,1,CLOUDY,NW
bill,3,CLOUDY,NW
birthday,8,CLOUDY,NW
bit,4,CLOUDY,NW
black,7,CLOUDY,NW
blood,5,CLOUDY,NW
blows,1,CLOUDY,NW
blue,3,CLOUDY,NW
body,5,CLOUDY,NW
bomb,1,CLOUDY,NW
book,3,CLOUDY,NW
boondocks,25,CLOUDY,NW
bored,3,CLOUDY,NW
boring,4,CLOUDY,NW
both,5,CLOUDY,NW
bought,1,CLOUDY,NW
bout,8,CLOUDY,NW
box,2,CLOUDY,NW
boy,8,CLOUDY,NW
boyfriend,1,CLOUDY,NW
boys,4,CLOUDY,NW
brain,2,CLOUDY,NW
break,6,CLOUDY,NW
breakfast,1,CLOUDY,NW
breath,1,CLOUDY,NW
briefing,2,CLOUDY,NW
bring,4,CLOUDY,NW
bro,3,CLOUDY,NW
broken,1,CLOUDY,NW
brother,10,CLOUDY,NW
brown,1,CLOUDY,NW
building,1,CLOUDY,NW
burning,1,CLOUDY,NW
bus,3,CLOUDY,NW
business,1,CLOUDY,NW
busy,3,CLOUDY,NW
buy,3,CLOUDY,NW
bye,1,CLOUDY,NW
cake,2,CLOUDY,NW
call,4,CLOUDY,NW
called,12,CLOUDY,NW
calling,3,CLOUDY,NW
came,7,CLOUDY,NW
camp,1,CLOUDY,NW
cannot,2,CLOUDY,NW
cant,1,CLOUDY,NW
car,6,CLOUDY,NW
card,1,CLOUDY,NW
care,5,CLOUDY,NW
cars,8,CLOUDY,NW
case,3,CLOUDY,NW
cat,3,CLOUDY,NW
catch,3,CLOUDY,NW
caught,2,CLOUDY,NW
cause,7,CLOUDY,NW
chance,3,CLOUDY,NW
change,10,CLOUDY,NW
changed,1,CLOUDY,NW
channel,2,CLOUDY,NW
character,3,CLOUDY,NW
check,4,CLOUDY,NW
chick,1,CLOUDY,NW
chicken,5,CLOUDY,NW
child,2,CLOUDY,NW
children,3,CLOUDY,NW
chocolate,3,CLOUDY,NW
choice,1,CLOUDY,NW
chris,1,CLOUDY,NW
christmas,2,CLOUDY,NW
church,10,CLOUDY,NW
city,4,CLOUDY,NW
clean,4,CLOUDY,NW
cleaning,3,CLOUDY,NW
close,4,CLOUDY,NW
closed,2,CLOUDY,NW
club,2,CLOUDY,NW
coffee,3,CLOUDY,NW
cold,1,CLOUDY,NW
college,1,CLOUDY,NW
com,1,CLOUDY,NW
come,15,CLOUDY,NW
comes,5,CLOUDY,NW
coming,16,CLOUDY,NW
company,2,CLOUDY,NW
completely,1,CLOUDY,NW
computer,3,CLOUDY,NW
con,1,CLOUDY,NW
concert,3,CLOUDY,NW
constant,1,CLOUDY,NW
