keyword,count,weather,wind_direction
000,2,CLEAR,W
100,2,CLEAR,W
1st,4,CLEAR,W
2010,4,CLEAR,W
2nd,1,CLEAR,W
aan,4,CLEAR,W
able,2,CLEAR,W
absolutely,2,CLEAR,W
account,3,CLEAR,W
aching,1,CLEAR,W
act,3,CLEAR,W
action,2,CLEAR,W
actually,11,CLEAR,W
adam,1,CLEAR,W
add,3,CLEAR,W
after,13,CLEAR,W
afternoon,3,CLEAR,W
again,18,CLEAR,W
age,7,CLEAR,W
ago,4,CLEAR,W
ahead,5,CLEAR,W
ain,6,CLEAR,W
aint,2,CLEAR,W
air,5,CLEAR,W
alarm,1,CLEAR,W
album,3,CLEAR,W
alive,1,CLEAR,W
almost,10,CLEAR,W
alone,5,CLEAR,W
along,1,CLEAR,W
already,14,CLEAR,W
als,4,CLEAR,W
also,8,CLEAR,W
always,12,CLEAR,W
amazing,13,CLEAR,W
american,24,CLEAR,W
android,1,CLEAR,W
annoying,8,CLEAR,W
another,12,CLEAR,W
answer,4,CLEAR,W
any,30,CLEAR,W
anybody,2,CLEAR,W
anymore,2,CLEAR,W
anyone,17,CLEAR,W
anything,8,CLEAR,W
anytime,10,CLEAR,W
anyway,2,CLEAR,W
apparently,2,CLEAR,W
appetite,1,CLEAR,W
arcade,7,CLEAR,W
around,12,CLEAR,W
art,6,CLEAR,W
arts,5,CLEAR,W
ask,2,CLEAR,W
asked,2,CLEAR,W
asking,3,CLEAR,W
asleep,4,CLEAR,W
ass,8,CLEAR,W
ate,4,CLEAR,W
attention,1,CLEAR,W
august,7,CLEAR,W
awake,3,CLEAR,W
away,13,CLEAR,W
awesome,32,CLEAR,W
baby,6,CLEAR,W
back,39,CLEAR,W
bad,31,CLEAR,W
band,3,CLEAR,W
bar,5,CLEAR,W
baseball,5,CLEAR,W
basketball,6,CLEAR,W
bday,1,CLEAR,W
beach,2,CLEAR,W
beat,3,CLEAR,W
beautiful,9,CLEAR,W
because,23,CLEAR,W
become,5,CLEAR,W
bed,10,CLEAR,W
been,30,CLEAR,W
beer,2,CLEAR,W
before,12,CLEAR,W
beg,1,CLEAR,W
beginning,1,CLEAR,W
behind,8,CLEAR,W
being,21,CLEAR,W
believe,8,CLEAR,W
best,20,CLEAR,W
bet,2,CLEAR,W
better,43,CLEAR,W
between,4,CLEAR,W
beyond,1,CLEAR,W
bieber,1,CLEAR,W
big,20,CLEAR,W
biggest,1,CLEAR,W
bill,5,CLEAR,W
birthday,9,CLEAR,W
bit,7,CLEAR,W
black,4,CLEAR,W
blackberry,2,CLEAR,W
blog,3,CLEAR,W
blood,7,CLEAR,W
blows,1,CLEAR,W
blue,2,CLEAR,W
body,2,CLEAR,W
bomb,1,CLEAR,W
book,2,CLEAR,W
books,3,CLEAR,W
boondocks,5,CLEAR,W
bored,12,CLEAR,W
boring,6,CLEAR,W
both,5,CLEAR,W
bought,14,CLEAR,W
bout,7,CLEAR,W
box,4,CLEAR,W
boy,11,CLEAR,W
boyfriend,4,CLEAR,W
boys,2,CLEAR,W
brain,3,CLEAR,W
break,4,CLEAR,W
breakfast,4,CLEAR,W
breath,1,CLEAR,W
breathing,1,CLEAR,W
briefing,8,CLEAR,W
briefly,3,CLEAR,W
bring,2,CLEAR,W
bro,2,CLEAR,W
broke,2,CLEAR,W
broken,2,CLEAR,W
brother,7,CLEAR,W
brown,1,CLEAR,W
building,1,CLEAR,W
burn,2,CLEAR,W
burning,1,CLEAR,W
bus,2,CLEAR,W
business,2,CLEAR,W
busy,3,CLEAR,W
buy,6,CLEAR,W
bye,1,CLEAR,W
call,9,CLEAR,W
called,4,CLEAR,W
calling,6,CLEAR,W
calls,5,CLEAR,W
came,4,CLEAR,W
camp,4,CLEAR,W
cannot,1,CLEAR,W
cant,11,CLEAR,W
car,6,CLEAR,W
card,5,CLEAR,W
care,4,CLEAR,W
cars,26,CLEAR,W
case,2,CLEAR,W
cat,4,CLEAR,W
catch,3,CLEAR,W
caught,2,CLEAR,W
cause,7,CLEAR,W
causing,1,CLEAR,W
change,6,CLEAR,W
changed,3,CLEAR,W
channel,7,CLEAR,W
character,1,CLEAR,W
check,6,CLEAR,W
chick,2,CLEAR,W
chicken,6,CLEAR,W
child,4,CLEAR,W
children,2,CLEAR,W
china,1,CLEAR,W
chocolate,2,CLEAR,W
choice,2,CLEAR,W
chris,3,CLEAR,W
christmas,4,CLEAR,W
church,1,CLEAR,W
city,3,CLEAR,W
class,1,CLEAR,W
clean,4,CLEAR,W
cleaning,18,CLEAR,W
close,6,CLEAR,W
closed,2,CLEAR,W
clothes,1,CLEAR,W
club,2,CLEAR,W
cold,5,CLEAR,W
college,7,CLEAR,W
com,3,CLEAR,W
come,12,CLEAR,W
comes,6,CLEAR,W
coming,17,CLEAR,W
company,1,CLEAR,W
complete,6,CLEAR,W
completely,1,CLEAR,W
computer,7,CLEAR,W
con,2,CLEAR,W
concert,3,CLEAR,W
constant,2,CLEAR,W
control,5,CLEAR,W
convention,111,CLEAR,W
convetion,13,CLEAR,W
cook,4,CLEAR,W
cooking,1,CLEAR,W
cool,15,CLEAR,W
could,28,CLEAR,W
count,2,CLEAR,W
couple,1,CLEAR,W
course,2,CLEAR,W
cousin,2,CLEAR,W
crap,2,CLEAR,W
crazy,7,CLEAR,W
cream,5,CLEAR,W
crisis,16,CLEAR,W
cry,4,CLEAR,W
crying,3,CLEAR,W
cup,1,CLEAR,W
currently,3,CLEAR,W
cut,2,CLEAR,W
cute,9,CLEAR,W
cuz,12,CLEAR,W
dad,8,CLEAR,W
dan,3,CLEAR,W
dance,3,CLEAR,W
dark,3,CLEAR,W
dat,10,CLEAR,W
date,2,CLEAR,W
david,3,CLEAR,W
days,17,CLEAR,W
dead,5,CLEAR,W
deal,7,CLEAR,W
dear,4,CLEAR,W
death,3,CLEAR,W
decided,1,CLEAR,W
deep,1,CLEAR,W
definitely,2,CLEAR,W
depressing,1,CLEAR,W
design,1,CLEAR,W
desire,3,CLEAR,W
did,12,CLEAR,W
didn,15,CLEAR,W
didnt,2,CLEAR,W
die,5,CLEAR,W
dies,3,CLEAR,W
difference,3,CLEAR,W
different,6,CLEAR,W
difficult,2,CLEAR,W
digging,1,CLEAR,W
dinner,5,CLEAR,W
dis,5,CLEAR,W
disaster,1,CLEAR,W
dit,2,CLEAR,W
