keyword,count,weather,wind_direction
000,1,CLOUDY,NW
100,1,CLOUDY,NW
1st,3,CLOUDY,NW
2010,6,CLOUDY,NW
2nd,3,CLOUDY,NW
aan,1,CLOUDY,NW
able,1,CLOUDY,NW
absolutely,3,CLOUDY,NW
accident,1,CLOUDY,NW
account,3,CLOUDY,NW
aching,3,CLOUDY,NW
act,3,CLOUDY,NW
action,2,CLOUDY,NW
actually,9,CLOUDY,NW
adam,1,CLOUDY,NW
add,1,CLOUDY,NW
after,23,CLOUDY,NW
afternoon,1,CLOUDY,NW
again,18,CLOUDY,NW
against,1,CLOUDY,NW
age,1,CLOUDY,NW
ago,3,CLOUDY,NW
ain,3,CLOUDY,NW
aint,3,CLOUDY,NW
air,3,CLOUDY,NW
airport,2,CLOUDY,NW
alarm,2,CLOUDY,NW
album,6,CLOUDY,NW
alive,1,CLOUDY,NW
almost,5,CLOUDY,NW
alone,2,CLOUDY,NW
along,3,CLOUDY,NW
already,10,CLOUDY,NW
alright,1,CLOUDY,NW
als,1,CLOUDY,NW
also,13,CLOUDY,NW
always,15,CLOUDY,NW
amazing,8,CLOUDY,NW
american,2,CLOUDY,NW
android,15,CLOUDY,NW
annoying,3,CLOUDY,NW
another,11,CLOUDY,NW
any,9,CLOUDY,NW
anybody,2,CLOUDY,NW
anyone,13,CLOUDY,NW
anything,7,CLOUDY,NW
anyway,3,CLOUDY,NW
app,5,CLOUDY,NW
apparently,1,CLOUDY,NW
apple,1,CLOUDY,NW
arcade,14,CLOUDY,NW
around,12,CLOUDY,NW
art,2,CLOUDY,NW
ask,5,CLOUDY,NW
asked,4,CLOUDY,NW
asking,1,CLOUDY,NW
asleep,3,CLOUDY,NW
ass,1,CLOUDY,NW
ate,3,CLOUDY,NW
attention,1,CLOUDY,NW
august,17,CLOUDY,NW
awake,6,CLOUDY,NW
away,5,CLOUDY,NW
awesome,3,CLOUDY,NW
baby,8,CLOUDY,NW
back,25,CLOUDY,NW
bad,15,CLOUDY,NW
band,2,CLOUDY,NW
bar,3,CLOUDY,NW
basketball,4,CLOUDY,NW
beach,1,CLOUDY,NW
beat,4,CLOUDY,NW
beautiful,6,CLOUDY,NW
beauty,4,CLOUDY,NW
because,14,CLOUDY,NW
bed,10,CLOUDY,NW
been,16,CLOUDY,NW
beer,1,CLOUDY,NW
before,12,CLOUDY,NW
beginning,2,CLOUDY,NW
behind,6,CLOUDY,NW
being,15,CLOUDY,NW
believe,8,CLOUDY,NW
ben,2,CLOUDY,NW
best,27,CLOUDY,NW
