keyword,count,weather,wind_direction
000,3,CLEAR,WNW
100,2,CLEAR,WNW
1st,7,CLEAR,WNW
2010,13,CLEAR,WNW
2nd,4,CLEAR,WNW
aan,4,CLEAR,WNW
able,3,CLEAR,WNW
accident,1,CLEAR,WNW
account,5,CLEAR,WNW
aching,1,CLEAR,WNW
action,6,CLEAR,WNW
actually,17,CLEAR,WNW
adam,1,CLEAR,WNW
add,3,CLEAR,WNW
after,19,CLEAR,WNW
afternoon,10,CLEAR,WNW
again,35,CLEAR,WNW
against,4,CLEAR,WNW
age,4,CLEAR,WNW
ago,12,CLEAR,WNW
ahead,1,CLEAR,WNW
ain,3,CLEAR,WNW
aint,3,CLEAR,WNW
air,11,CLEAR,WNW
airport,1,CLEAR,WNW
alarm,5,CLEAR,WNW
album,1,CLEAR,WNW
alive,2,CLEAR,WNW
almost,6,CLEAR,WNW
alone,5,CLEAR,WNW
along,1,CLEAR,WNW
already,10,CLEAR,WNW
alright,2,CLEAR,WNW
als,2,CLEAR,WNW
also,9,CLEAR,WNW
always,17,CLEAR,WNW
amazing,10,CLEAR,WNW
android,14,CLEAR,WNW
annoying,4,CLEAR,WNW
another,19,CLEAR,WNW
answer,5,CLEAR,WNW
any,17,CLEAR,WNW
anybody,3,CLEAR,WNW
anymore,4,CLEAR,WNW
anyone,15,CLEAR,WNW
anything,15,CLEAR,WNW
anyway,2,CLEAR,WNW
app,3,CLEAR,WNW
apparently,4,CLEAR,WNW
appetite,1,CLEAR,WNW
apple,112,CLEAR,WNW
arcade,7,CLEAR,WNW
around,9,CLEAR,WNW
art,3,CLEAR,WNW
arts,5,CLEAR,WNW
ask,6,CLEAR,WNW
asked,1,CLEAR,WNW
asking,1,CLEAR,WNW
asleep,1,CLEAR,WNW
ass,7,CLEAR,WNW
ate,3,CLEAR,WNW
attention,2,CLEAR,WNW
august,10,CLEAR,WNW
awake,5,CLEAR,WNW
away,17,CLEAR,WNW
awesome,7,CLEAR,WNW
baby,8,CLEAR,WNW
back,58,CLEAR,WNW
bad,22,CLEAR,WNW
band,2,CLEAR,WNW
bar,2,CLEAR,WNW
baseball,1,CLEAR,WNW
basketball,1,CLEAR,WNW
bday,6,CLEAR,WNW
beach,8,CLEAR,WNW
beat,4,CLEAR,WNW
beautiful,14,CLEAR,WNW
beauty,1,CLEAR,WNW
because,17,CLEAR,WNW
become,2,CLEAR,WNW
bed,16,CLEAR,WNW
been,34,CLEAR,WNW
beer,4,CLEAR,WNW
before,24,CLEAR,WNW
begging,1,CLEAR,WNW
beginning,3,CLEAR,WNW
behind,1,CLEAR,WNW
being,18,CLEAR,WNW
believe,9,CLEAR,WNW
ben,3,CLEAR,WNW
best,31,CLEAR,WNW
bet,2,CLEAR,WNW
better,19,CLEAR,WNW
between,5,CLEAR,WNW
beyond,3,CLEAR,WNW
bieber,7,CLEAR,WNW
big,13,CLEAR,WNW
biggest,3,CLEAR,WNW
bill,4,CLEAR,WNW
birthday,10,CLEAR,WNW
bit,4,CLEAR,WNW
black,7,CLEAR,WNW
blackberry,4,CLEAR,WNW
blog,2,CLEAR,WNW
blood,5,CLEAR,WNW
blows,2,CLEAR,WNW
blue,1,CLEAR,WNW
body,5,CLEAR,WNW
bomb,1,CLEAR,WNW
book,5,CLEAR,WNW
books,8,CLEAR,WNW
boondocks,8,CLEAR,WNW
bored,8,CLEAR,WNW
boring,4,CLEAR,WNW
both,7,CLEAR,WNW
bought,2,CLEAR,WNW
