keyword,count,weather,wind_direction
000,2,CLOUDY,NW
100,4,CLOUDY,NW
1st,6,CLOUDY,NW
2010,5,CLOUDY,NW
2nd,2,CLOUDY,NW
aan,3,CLOUDY,NW
able,5,CLOUDY,NW
absolutely,1,CLOUDY,NW
account,2,CLOUDY,NW
act,5,CLOUDY,NW
action,3,CLOUDY,NW
actually,9,CLOUDY,NW
add,1,CLOUDY,NW
after,20,CLOUDY,NW
afternoon,4,CLOUDY,NW
again,21,CLOUDY,NW
against,4,CLOUDY,NW
age,2,CLOUDY,NW
ago,5,CLOUDY,NW
ahead,2,CLOUDY,NW
ain,2,CLOUDY,NW
aint,6,CLOUDY,NW
air,2,CLOUDY,NW
airport,1,CLOUDY,NW
alarm,4,CLOUDY,NW
album,4,CLOUDY,NW
alive,4,CLOUDY,NW
almost,8,CLOUDY,NW
alone,2,CLOUDY,NW
already,9,CLOUDY,NW
alright,2,CLOUDY,NW
als,5,CLOUDY,NW
also,10,CLOUDY,NW
always,14,CLOUDY,NW
amazing,12,CLOUDY,NW
android,1,CLOUDY,NW
annoying,5,CLOUDY,NW
another,13,CLOUDY,NW
answer,5,CLOUDY,NW
any,16,CLOUDY,NW
anybody,3,CLOUDY,NW
anymore,4,CLOUDY,NW
anyone,9,CLOUDY,NW
anything,14,CLOUDY,NW
anyway,2,CLOUDY,NW
app,2,CLOUDY,NW
apparently,6,CLOUDY,NW
arcade,8,CLOUDY,NW
around,14,CLOUDY,NW
art,3,CLOUDY,NW
arts,2,CLOUDY,NW
ask,5,CLOUDY,NW
asked,2,CLOUDY,NW
asking,2,CLOUDY,NW
asleep,3,CLOUDY,NW
ass,5,CLOUDY,NW
ate,2,CLOUDY,NW
august,10,CLOUDY,NW
awake,6,CLOUDY,NW
away,8,CLOUDY,NW
awesome,9,CLOUDY,NW
baby,8,CLOUDY,NW
back,39,CLOUDY,NW
bad,17,CLOUDY,NW
band,6,CLOUDY,NW
bar,3,CLOUDY,NW
baseball,1,CLOUDY,NW
basketball,3,CLOUDY,NW
bday,1,CLOUDY,NW
beach,3,CLOUDY,NW
beat,5,CLOUDY,NW
beautiful,8,CLOUDY,NW
beauty,1,CLOUDY,NW
because,15,CLOUDY,NW
become,3,CLOUDY,NW
bed,13,CLOUDY,NW
been,21,CLOUDY,NW
beer,1,CLOUDY,NW
before,10,CLOUDY,NW
beginning,2,CLOUDY,NW
behind,5,CLOUDY,NW
being,14,CLOUDY,NW
believe,5,CLOUDY,NW
ben,2,CLOUDY,NW
best,27,CLOUDY,NW
bet,6,CLOUDY,NW
better,12,CLOUDY,NW
between,4,CLOUDY,NW
beyond,3,CLOUDY,NW
bieber,2,CLOUDY,NW
big,19,CLOUDY,NW
bill,1,CLOUDY,NW
birthday,4,CLOUDY,NW
bit,3,CLOUDY,NW
black,3,CLOUDY,NW
blackberry,1,CLOUDY,NW
blog,9,CLOUDY,NW
blood,3,CLOUDY,NW
blows,1,CLOUDY,NW
blue,1,CLOUDY,NW
body,10,CLOUDY,NW
bomb,2,CLOUDY,NW
book,4,CLOUDY,NW
books,1,CLOUDY,NW
boondocks,21,CLOUDY,NW
bored,7,CLOUDY,NW
boring,5,CLOUDY,NW
both,7,CLOUDY,NW
bought,6,CLOUDY,NW
bout,11,CLOUDY,NW
box,6,CLOUDY,NW
boy,6,CLOUDY,NW
boyfriend,2,CLOUDY,NW
boys,3,CLOUDY,NW
brain,2,CLOUDY,NW
break,8,CLOUDY,NW
breakfast,1,CLOUDY,NW
briefly,2,CLOUDY,NW
bring,2,CLOUDY,NW
bro,3,CLOUDY,NW
broke,5,CLOUDY,NW
broken,4,CLOUDY,NW
brother,6,CLOUDY,NW
brown,3,CLOUDY,NW
building,3,CLOUDY,NW
burn,1,CLOUDY,NW
burning,4,CLOUDY,NW
bus,3,CLOUDY,NW
business,2,CLOUDY,NW
busy,5,CLOUDY,NW
buy,3,CLOUDY,NW
bye,4,CLOUDY,NW
call,12,CLOUDY,NW
called,5,CLOUDY,NW
calling,3,CLOUDY,NW
calls,3,CLOUDY,NW
came,8,CLOUDY,NW
camp,5,CLOUDY,NW
cannot,2,CLOUDY,NW
cant,8,CLOUDY,NW
car,7,CLOUDY,NW
card,1,CLOUDY,NW
care,3,CLOUDY,NW
cars,25,CLOUDY,NW
case,2,CLOUDY,NW
cat,2,CLOUDY,NW
catch,2,CLOUDY,NW
caught,1,CLOUDY,NW
cause,8,CLOUDY,NW
causing,1,CLOUDY,NW
chance,3,CLOUDY,NW
change,8,CLOUDY,NW
changed,1,CLOUDY,NW
channel,2,CLOUDY,NW
character,2,CLOUDY,NW
check,7,CLOUDY,NW
cheese,3,CLOUDY,NW
chick,4,CLOUDY,NW
chicken,9,CLOUDY,NW
child,1,CLOUDY,NW
children,1,CLOUDY,NW
chocolate,2,CLOUDY,NW
choice,3,CLOUDY,NW
chris,5,CLOUDY,NW
christmas,2,CLOUDY,NW
church,10,CLOUDY,NW
city,4,CLOUDY,NW
clean,2,CLOUDY,NW
cleaning,2,CLOUDY,NW
close,5,CLOUDY,NW
closed,1,CLOUDY,NW
clothes,1,CLOUDY,NW
club,7,CLOUDY,NW
coffee,7,CLOUDY,NW
cold,6,CLOUDY,NW
college,1,CLOUDY,NW
com,1,CLOUDY,NW
come,24,CLOUDY,NW
comes,5,CLOUDY,NW
comic,1,CLOUDY,NW
coming,14,CLOUDY,NW
complete,5,CLOUDY,NW
computer,4,CLOUDY,NW
con,2,CLOUDY,NW
concert,4,CLOUDY,NW
control,2,CLOUDY,NW
cook,1,CLOUDY,NW
cooking,2,CLOUDY,NW
cool,11,CLOUDY,NW
could,8,CLOUDY,NW
country,2,CLOUDY,NW
cousin,2,CLOUDY,NW
crazy,11,CLOUDY,NW
cream,2,CLOUDY,NW
crisis,17,CLOUDY,NW
cry,1,CLOUDY,NW
crying,2,CLOUDY,NW
cup,2,CLOUDY,NW
currently,2,CLOUDY,NW
cut,1,CLOUDY,NW
cute,5,CLOUDY,NW
cuz,9,CLOUDY,NW
dad,6,CLOUDY,NW
dan,5,CLOUDY,NW
dance,4,CLOUDY,NW
dark,4,CLOUDY,NW
dat,12,CLOUDY,NW
date,1,CLOUDY,NW
david,3,CLOUDY,NW
days,17,CLOUDY,NW
dead,13,CLOUDY,NW
deal,1,CLOUDY,NW
dear,3,CLOUDY,NW
death,7,CLOUDY,NW
debate,2,CLOUDY,NW
decided,3,CLOUDY,NW
deep,3,CLOUDY,NW
definitely,3,CLOUDY,NW
design,3,CLOUDY,NW
desire,2,CLOUDY,NW
did,10,CLOUDY,NW
didn,8,CLOUDY,NW
didnt,4,CLOUDY,NW
die,8,CLOUDY,NW
dies,1,CLOUDY,NW
difference,2,CLOUDY,NW
different,2,CLOUDY,NW
difficult,2,CLOUDY,NW
digging,1,CLOUDY,NW
dinner,2,CLOUDY,NW
dis,4,CLOUDY,NW
dit,1,CLOUDY,NW
dnt,6,CLOUDY,NW
doctor,1,CLOUDY,NW
does,12,CLOUDY,NW
doesn,6,CLOUDY,NW
dog,8,CLOUDY,NW
doing,15,CLOUDY,NW
don,44,CLOUDY,NW
done,11,CLOUDY,NW
dont,16,CLOUDY,NW
door,8,CLOUDY,NW
down,17,CLOUDY,NW
dream,4,CLOUDY,NW
dreams,1,CLOUDY,NW
drink,12,CLOUDY,NW
drive,7,CLOUDY,NW
driving,1,CLOUDY,NW
drug,2,CLOUDY,NW
drunk,2,CLOUDY,NW
dude,5,CLOUDY,NW
due,3,CLOUDY,NW
dumb,1,CLOUDY,NW
during,2,CLOUDY,NW
dying,2,CLOUDY,NW
each,5,CLOUDY,NW
early,6,CLOUDY,NW
earth,4,CLOUDY,NW
easy,6,CLOUDY,NW
eat,7,CLOUDY,NW
eating,5,CLOUDY,NW
echt,6,CLOUDY,NW
een,5,CLOUDY,NW
either,2,CLOUDY,NW
