keyword,count,weather,wind_direction
000,1,CLEAR,NW
100,3,CLEAR,NW
1st,2,CLEAR,NW
2010,3,CLEAR,NW
2nd,5,CLEAR,NW
aan,3,CLEAR,NW
able,2,CLEAR,NW
account,3,CLEAR,NW
aching,1,CLEAR,NW
act,2,CLEAR,NW
action,2,CLEAR,NW
actually,8,CLEAR,NW
adam,1,CLEAR,NW
add,2,CLEAR,NW
after,13,CLEAR,NW
afternoon,3,CLEAR,NW
again,14,CLEAR,NW
against,3,CLEAR,NW
age,2,CLEAR,NW
ago,1,CLEAR,NW
ahead,2,CLEAR,NW
aint,3,CLEAR,NW
air,2,CLEAR,NW
airport,2,CLEAR,NW
alarm,3,CLEAR,NW
album,2,CLEAR,NW
alive,2,CLEAR,NW
almost,8,CLEAR,NW
alone,2,CLEAR,NW
along,3,CLEAR,NW
already,13,CLEAR,NW
alright,1,CLEAR,NW
als,1,CLEAR,NW
also,7,CLEAR,NW
always,7,CLEAR,NW
amazing,6,CLEAR,NW
american,2,CLEAR,NW
android,83,CLEAR,NW
another,15,CLEAR,NW
answer,1,CLEAR,NW
any,12,CLEAR,NW
anybody,2,CLEAR,NW
anymore,1,CLEAR,NW
anyone,6,CLEAR,NW
anything,4,CLEAR,NW
anytime,1,CLEAR,NW
app,8,CLEAR,NW
apparently,3,CLEAR,NW
apple,3,CLEAR,NW
arcade,5,CLEAR,NW
around,4,CLEAR,NW
art,1,CLEAR,NW
arts,1,CLEAR,NW
ask,4,CLEAR,NW
asked,2,CLEAR,NW
asleep,4,CLEAR,NW
ass,4,CLEAR,NW
attention,1,CLEAR,NW
august,7,CLEAR,NW
awake,2,CLEAR,NW
away,9,CLEAR,NW
awesome,4,CLEAR,NW
baby,8,CLEAR,NW
back,23,CLEAR,NW
bad,14,CLEAR,NW
basketball,3,CLEAR,NW
beat,1,CLEAR,NW
beautiful,7,CLEAR,NW
beauty,2,CLEAR,NW
because,12,CLEAR,NW
become,2,CLEAR,NW
bed,9,CLEAR,NW
been,14,CLEAR,NW
before,20,CLEAR,NW
behind,4,CLEAR,NW
being,14,CLEAR,NW
believe,4,CLEAR,NW
ben,2,CLEAR,NW
best,18,CLEAR,NW
bet,4,CLEAR,NW
better,15,CLEAR,NW
between,5,CLEAR,NW
beyond,1,CLEAR,NW
bieber,2,CLEAR,NW
big,4,CLEAR,NW
biggest,2,CLEAR,NW
bill,5,CLEAR,NW
bit,4,CLEAR,NW
black,6,CLEAR,NW
blackberry,4,CLEAR,NW
blog,2,CLEAR,NW
blood,2,CLEAR,NW
blows,1,CLEAR,NW
blue,3,CLEAR,NW
body,3,CLEAR,NW
book,2,CLEAR,NW
books,2,CLEAR,NW
boondocks,7,CLEAR,NW
bored,6,CLEAR,NW
both,2,CLEAR,NW
bought,1,CLEAR,NW
bout,6,CLEAR,NW
box,1,CLEAR,NW
boy,3,CLEAR,NW
boyfriend,1,CLEAR,NW
boys,1,CLEAR,NW
brain,2,CLEAR,NW
break,3,CLEAR,NW
breakfast,2,CLEAR,NW
briefing,3,CLEAR,NW
briefly,1,CLEAR,NW
bring,6,CLEAR,NW
bro,1,CLEAR,NW
broke,1,CLEAR,NW
broken,3,CLEAR,NW
brother,5,CLEAR,NW
brown,3,CLEAR,NW
building,4,CLEAR,NW
burn,5,CLEAR,NW
burning,4,CLEAR,NW
bus,2,CLEAR,NW
business,2,CLEAR,NW
buy,2,CLEAR,NW
bye,1,CLEAR,NW
cake,2,CLEAR,NW
call,9,CLEAR,NW
called,6,CLEAR,NW
calling,2,CLEAR,NW
calls,1,CLEAR,NW
came,5,CLEAR,NW
camp,11,CLEAR,NW
cant,5,CLEAR,NW
car,7,CLEAR,NW
care,6,CLEAR,NW
cars,10,CLEAR,NW
case,2,CLEAR,NW
cat,1,CLEAR,NW
catch,5,CLEAR,NW
caught,2,CLEAR,NW
cause,5,CLEAR,NW
