keyword,count,weather,wind_direction
000,2,CLEAR,W
100,2,CLEAR,W
1st,6,CLEAR,W
2010,7,CLEAR,W
2nd,1,CLEAR,W
able,3,CLEAR,W
accident,1,CLEAR,W
account,4,CLEAR,W
act,1,CLEAR,W
action,1,CLEAR,W
actually,5,CLEAR,W
after,13,CLEAR,W
afternoon,3,CLEAR,W
again,13,CLEAR,W
against,3,CLEAR,W
age,1,CLEAR,W
ago,6,CLEAR,W
ahead,2,CLEAR,W
ain,3,CLEAR,W
aint,2,CLEAR,W
air,7,CLEAR,W
album,3,CLEAR,W
alive,2,CLEAR,W
almost,7,CLEAR,W
alone,4,CLEAR,W
along,3,CLEAR,W
already,8,CLEAR,W
alright,1,CLEAR,W
als,1,CLEAR,W
also,6,CLEAR,W
always,10,CLEAR,W
amazing,6,CLEAR,W
american,2,CLEAR,W
android,21,CLEAR,W
annoying,1,CLEAR,W
another,6,CLEAR,W
answer,2,CLEAR,W
any,25,CLEAR,W
anybody,2,CLEAR,W
anymore,2,CLEAR,W
anyone,15,CLEAR,W
anything,4,CLEAR,W
anytime,5,CLEAR,W
anyway,2,CLEAR,W
app,7,CLEAR,W
apparently,1,CLEAR,W
appetite,1,CLEAR,W
apple,5,CLEAR,W
arcade,11,CLEAR,W
around,9,CLEAR,W
art,3,CLEAR,W
ask,8,CLEAR,W
asked,3,CLEAR,W
asleep,2,CLEAR,W
ass,3,CLEAR,W
attention,5,CLEAR,W
august,3,CLEAR,W
awake,2,CLEAR,W
away,5,CLEAR,W
awesome,23,CLEAR,W
baby,6,CLEAR,W
back,23,CLEAR,W
bad,14,CLEAR,W
band,4,CLEAR,W
bar,3,CLEAR,W
basketball,1,CLEAR,W
beach,2,CLEAR,W
beat,2,CLEAR,W
beautiful,4,CLEAR,W
beauty,2,CLEAR,W
because,12,CLEAR,W
become,5,CLEAR,W
bed,6,CLEAR,W
been,31,CLEAR,W
beer,1,CLEAR,W
before,7,CLEAR,W
begging,1,CLEAR,W
behind,9,CLEAR,W
being,12,CLEAR,W
believe,4,CLEAR,W
ben,2,CLEAR,W
best,19,CLEAR,W
bet,4,CLEAR,W
better,30,CLEAR,W
between,5,CLEAR,W
bieber,4,CLEAR,W
big,12,CLEAR,W
biggest,1,CLEAR,W
bill,3,CLEAR,W
birthday,6,CLEAR,W
bit,1,CLEAR,W
black,3,CLEAR,W
blackberry,5,CLEAR,W
blog,4,CLEAR,W
blood,2,CLEAR,W
blue,2,CLEAR,W
body,5,CLEAR,W
bomb,2,CLEAR,W
book,5,CLEAR,W
books,1,CLEAR,W
boondocks,7,CLEAR,W
bored,7,CLEAR,W
boring,1,CLEAR,W
both,1,CLEAR,W
bought,10,CLEAR,W
bout,4,CLEAR,W
box,2,CLEAR,W
boy,10,CLEAR,W
boyfriend,1,CLEAR,W
boys,4,CLEAR,W
break,6,CLEAR,W
breakfast,2,CLEAR,W
briefing,2,CLEAR,W
bring,2,CLEAR,W
bro,3,CLEAR,W
broke,1,CLEAR,W
broken,5,CLEAR,W
brother,6,CLEAR,W
brown,2,CLEAR,W
building,1,CLEAR,W
burn,1,CLEAR,W
burning,2,CLEAR,W
bus,2,CLEAR,W
business,6,CLEAR,W
busy,4,CLEAR,W
buy,6,CLEAR,W
bye,3,CLEAR,W
call,3,CLEAR,W
called,3,CLEAR,W
calling,1,CLEAR,W
came,1,CLEAR,W
camp,4,CLEAR,W
cant,4,CLEAR,W
car,10,CLEAR,W
card,1,CLEAR,W
care,5,CLEAR,W
cars,16,CLEAR,W
catch,3,CLEAR,W
caught,1,CLEAR,W
cause,7,CLEAR,W
chance,2,CLEAR,W
change,5,CLEAR,W
changed,1,CLEAR,W
channel,1,CLEAR,W
character,2,CLEAR,W
check,4,CLEAR,W
cheese,1,CLEAR,W
chick,2,CLEAR,W
chicken,7,CLEAR,W
child,1,CLEAR,W
children,2,CLEAR,W
chocolate,2,CLEAR,W
choice,1,CLEAR,W
chris,2,CLEAR,W
church,9,CLEAR,W
city,3,CLEAR,W
class,2,CLEAR,W
clean,3,CLEAR,W
cleaning,2,CLEAR,W
close,7,CLEAR,W
club,1,CLEAR,W
coffee,2,CLEAR,W
cold,4,CLEAR,W
college,2,CLEAR,W
come,13,CLEAR,W
comes,4,CLEAR,W
comic,2,CLEAR,W
coming,22,CLEAR,W
company,2,CLEAR,W
complete,3,CLEAR,W
con,2,CLEAR,W
concert,4,CLEAR,W
constant,1,CLEAR,W
control,2,CLEAR,W
convention,103,CLEAR,W
convetion,17,CLEAR,W
cook,1,CLEAR,W
cool,12,CLEAR,W
cough,1,CLEAR,W
could,18,CLEAR,W
count,1,CLEAR,W
country,2,CLEAR,W
couple,3,CLEAR,W
course,3,CLEAR,W
cousin,2,CLEAR,W
crazy,3,CLEAR,W
cream,3,CLEAR,W
crisis,7,CLEAR,W
cry,2,CLEAR,W
crying,1,CLEAR,W
cup,2,CLEAR,W
currently,5,CLEAR,W
cut,1,CLEAR,W
cute,5,CLEAR,W
cuz,7,CLEAR,W
dad,2,CLEAR,W
dan,7,CLEAR,W
dance,2,CLEAR,W
dat,6,CLEAR,W
david,5,CLEAR,W
days,10,CLEAR,W
dead,5,CLEAR,W
deal,7,CLEAR,W
dear,1,CLEAR,W
death,4,CLEAR,W
debate,1,CLEAR,W
decided,2,CLEAR,W
deep,1,CLEAR,W
definitely,1,CLEAR,W
depressing,1,CLEAR,W
design,3,CLEAR,W
did,7,CLEAR,W
didn,13,CLEAR,W
didnt,4,CLEAR,W
die,4,CLEAR,W
difference,1,CLEAR,W
different,1,CLEAR,W
dinner,3,CLEAR,W
dis,1,CLEAR,W
disaster,9,CLEAR,W
dit,3,CLEAR,W
dnt,4,CLEAR,W
does,5,CLEAR,W
doesn,12,CLEAR,W
dog,3,CLEAR,W
doing,5,CLEAR,W
don,25,CLEAR,W
done,12,CLEAR,W
dont,10,CLEAR,W
door,2,CLEAR,W
down,22,CLEAR,W
dream,5,CLEAR,W
drink,1,CLEAR,W
drinking,2,CLEAR,W
drive,3,CLEAR,W
driving,3,CLEAR,W
drug,1,CLEAR,W
drunk,2,CLEAR,W
dry,1,CLEAR,W
dude,2,CLEAR,W
due,2,CLEAR,W
during,3,CLEAR,W
dying,1,CLEAR,W
each,3,CLEAR,W
early,5,CLEAR,W
earth,1,CLEAR,W
