keyword,count,weather,wind_direction
000,1,CLEAR,WNW
100,2,CLEAR,WNW
1st,7,CLEAR,WNW
2010,6,CLEAR,WNW
aan,4,CLEAR,WNW
absolutely,5,CLEAR,WNW
accident,1,CLEAR,WNW
account,1,CLEAR,WNW
act,1,CLEAR,WNW
action,2,CLEAR,WNW
actually,11,CLEAR,WNW
adam,1,CLEAR,WNW
add,2,CLEAR,WNW
after,17,CLEAR,WNW
afternoon,3,CLEAR,WNW
again,25,CLEAR,WNW
against,4,CLEAR,WNW
age,2,CLEAR,WNW
ago,1,CLEAR,WNW
ahead,3,CLEAR,WNW
aint,1,CLEAR,WNW
air,4,CLEAR,WNW
airport,1,CLEAR,WNW
alarm,2,CLEAR,WNW
album,7,CLEAR,WNW
alive,1,CLEAR,WNW
almost,4,CLEAR,WNW
alone,2,CLEAR,WNW
along,1,CLEAR,WNW
already,12,CLEAR,WNW
alright,2,CLEAR,WNW
als,2,CLEAR,WNW
also,3,CLEAR,WNW
always,14,CLEAR,WNW
amazing,4,CLEAR,WNW
american,2,CLEAR,WNW
android,11,CLEAR,WNW
another,7,CLEAR,WNW
answer,2,CLEAR,WNW
any,13,CLEAR,WNW
anybody,5,CLEAR,WNW
anymore,1,CLEAR,WNW
anyone,13,CLEAR,WNW
anything,10,CLEAR,WNW
anytime,1,CLEAR,WNW
anyway,2,CLEAR,WNW
app,8,CLEAR,WNW
apparently,4,CLEAR,WNW
apple,7,CLEAR,WNW
arcade,10,CLEAR,WNW
around,15,CLEAR,WNW
art,3,CLEAR,WNW
arts,1,CLEAR,WNW
ask,6,CLEAR,WNW
asked,1,CLEAR,WNW
asking,1,CLEAR,WNW
asleep,3,CLEAR,WNW
ass,5,CLEAR,WNW
ate,1,CLEAR,WNW
august,9,CLEAR,WNW
awake,6,CLEAR,WNW
away,8,CLEAR,WNW
awesome,8,CLEAR,WNW
baby,5,CLEAR,WNW
back,37,CLEAR,WNW
bad,17,CLEAR,WNW
band,1,CLEAR,WNW
bar,2,CLEAR,WNW
baseball,2,CLEAR,WNW
basketball,8,CLEAR,WNW
bday,3,CLEAR,WNW
beach,2,CLEAR,WNW
beautiful,5,CLEAR,WNW
beauty,4,CLEAR,WNW
because,14,CLEAR,WNW
become,4,CLEAR,WNW
bed,7,CLEAR,WNW
been,15,CLEAR,WNW
beer,3,CLEAR,WNW
before,15,CLEAR,WNW
beginning,1,CLEAR,WNW
behind,7,CLEAR,WNW
being,17,CLEAR,WNW
believe,13,CLEAR,WNW
ben,2,CLEAR,WNW
best,26,CLEAR,WNW
better,27,CLEAR,WNW
between,5,CLEAR,WNW
bieber,5,CLEAR,WNW
big,12,CLEAR,WNW
biggest,3,CLEAR,WNW
bill,3,CLEAR,WNW
birthday,4,CLEAR,WNW
bit,2,CLEAR,WNW
black,10,CLEAR,WNW
blackberry,1,CLEAR,WNW
blog,2,CLEAR,WNW
blood,5,CLEAR,WNW
blue,3,CLEAR,WNW
body,6,CLEAR,WNW
book,6,CLEAR,WNW
books,4,CLEAR,WNW
boondocks,12,CLEAR,WNW
bored,3,CLEAR,WNW
boring,1,CLEAR,WNW
both,7,CLEAR,WNW
bought,4,CLEAR,WNW
bout,3,CLEAR,WNW
box,1,CLEAR,WNW
boy,5,CLEAR,WNW
boyfriend,4,CLEAR,WNW
boys,2,CLEAR,WNW
brain,4,CLEAR,WNW
break,2,CLEAR,WNW
breakfast,4,CLEAR,WNW
breath,2,CLEAR,WNW
breathing,1,CLEAR,WNW
briefing,6,CLEAR,WNW
briefly,1,CLEAR,WNW
bring,1,CLEAR,WNW
bro,3,CLEAR,WNW
broke,1,CLEAR,WNW
broken,4,CLEAR,WNW
brother,10,CLEAR,WNW
brown,3,CLEAR,WNW
building,1,CLEAR,WNW
burn,3,CLEAR,WNW
burning,3,CLEAR,WNW
bus,1,CLEAR,WNW
business,2,CLEAR,WNW
busy,3,CLEAR,WNW
buy,2,CLEAR,WNW
bye,1,CLEAR,WNW
cake,3,CLEAR,WNW
call,9,CLEAR,WNW
called,3,CLEAR,WNW
calling,1,CLEAR,WNW
calls,3,CLEAR,WNW
came,4,CLEAR,WNW
camp,2,CLEAR,WNW
cannot,4,CLEAR,WNW
cant,6,CLEAR,WNW
car,5,CLEAR,WNW
care,8,CLEAR,WNW
cars,23,CLEAR,WNW
cat,5,CLEAR,WNW
catch,2,CLEAR,WNW
caught,3,CLEAR,WNW
cause,7,CLEAR,WNW
causing,1,CLEAR,WNW
chance,1,CLEAR,WNW
change,4,CLEAR,WNW
changed,2,CLEAR,WNW
channel,2,CLEAR,WNW
character,4,CLEAR,WNW
check,2,CLEAR,WNW
cheese,1,CLEAR,WNW
chick,1,CLEAR,WNW
chicken,2,CLEAR,WNW
child,2,CLEAR,WNW
children,1,CLEAR,WNW
china,2,CLEAR,WNW
chocolate,4,CLEAR,WNW
choice,4,CLEAR,WNW
church,5,CLEAR,WNW
class,3,CLEAR,WNW
clean,2,CLEAR,WNW
cleaning,1,CLEAR,WNW
close,4,CLEAR,WNW
