keyword,count,weather,wind_direction
000,2,CLEAR,NW
100,3,CLEAR,NW
1st,12,CLEAR,NW
2010,8,CLEAR,NW
2nd,2,CLEAR,NW
aan,3,CLEAR,NW
able,2,CLEAR,NW
absolutely,5,CLEAR,NW
accident,1,CLEAR,NW
account,2,CLEAR,NW
act,3,CLEAR,NW
actually,9,CLEAR,NW
adam,2,CLEAR,NW
add,4,CLEAR,NW
after,14,CLEAR,NW
afternoon,1,CLEAR,NW
again,21,CLEAR,NW
against,1,CLEAR,NW
age,2,CLEAR,NW
ago,6,CLEAR,NW
ahead,6,CLEAR,NW
ain,2,CLEAR,NW
aint,5,CLEAR,NW
airport,2,CLEAR,NW
alarm,2,CLEAR,NW
album,2,CLEAR,NW
alive,3,CLEAR,NW
almost,8,CLEAR,NW
alone,4,CLEAR,NW
along,4,CLEAR,NW
already,18,CLEAR,NW
alright,5,CLEAR,NW
als,3,CLEAR,NW
also,7,CLEAR,NW
always,19,CLEAR,NW
amazing,9,CLEAR,NW
american,2,CLEAR,NW
annoying,5,CLEAR,NW
another,17,CLEAR,NW
answer,4,CLEAR,NW
any,10,CLEAR,NW
anybody,3,CLEAR,NW
anymore,3,CLEAR,NW
anyone,17,CLEAR,NW
anything,5,CLEAR,NW
anytime,1,CLEAR,NW
anyway,1,CLEAR,NW
app,4,CLEAR,NW
apparently,8,CLEAR,NW
appetite,1,CLEAR,NW
apple,3,CLEAR,NW
arcade,10,CLEAR,NW
around,8,CLEAR,NW
art,2,CLEAR,NW
arts,1,CLEAR,NW
ask,8,CLEAR,NW
asked,2,CLEAR,NW
asking,2,CLEAR,NW
asleep,1,CLEAR,NW
ass,6,CLEAR,NW
ate,2,CLEAR,NW
attention,2,CLEAR,NW
august,18,CLEAR,NW
awake,7,CLEAR,NW
away,13,CLEAR,NW
awesome,6,CLEAR,NW
baby,8,CLEAR,NW
back,37,CLEAR,NW
bad,22,CLEAR,NW
band,4,CLEAR,NW
bar,1,CLEAR,NW
baseball,1,CLEAR,NW
basketball,2,CLEAR,NW
bday,5,CLEAR,NW
beach,5,CLEAR,NW
beat,3,CLEAR,NW
beautiful,7,CLEAR,NW
beauty,4,CLEAR,NW
because,11,CLEAR,NW
become,1,CLEAR,NW
bed,11,CLEAR,NW
been,22,CLEAR,NW
beer,5,CLEAR,NW
before,12,CLEAR,NW
beginning,1,CLEAR,NW
behind,5,CLEAR,NW
being,15,CLEAR,NW
believe,9,CLEAR,NW
ben,3,CLEAR,NW
best,19,CLEAR,NW
bet,1,CLEAR,NW
better,22,CLEAR,NW
beyond,1,CLEAR,NW
bieber,2,CLEAR,NW
big,13,CLEAR,NW
biggest,2,CLEAR,NW
bill,5,CLEAR,NW
birthday,5,CLEAR,NW
bit,4,CLEAR,NW
black,5,CLEAR,NW
blackberry,2,CLEAR,NW
blog,2,CLEAR,NW
blood,4,CLEAR,NW
blue,2,CLEAR,NW
body,7,CLEAR,NW
bomb,1,CLEAR,NW
book,8,CLEAR,NW
books,1,CLEAR,NW
boondocks,23,CLEAR,NW
bored,3,CLEAR,NW
boring,8,CLEAR,NW
both,1,CLEAR,NW
bought,5,CLEAR,NW
bout,4,CLEAR,NW
box,4,CLEAR,NW
boy,8,CLEAR,NW
boyfriend,4,CLEAR,NW
break,5,CLEAR,NW
breakfast,2,CLEAR,NW
breath,1,CLEAR,NW
bring,7,CLEAR,NW
bro,3,CLEAR,NW
broken,5,CLEAR,NW
brother,9,CLEAR,NW
brown,1,CLEAR,NW
building,5,CLEAR,NW
burn,3,CLEAR,NW
burning,1,CLEAR,NW
bus,2,CLEAR,NW
business,7,CLEAR,NW
busy,3,CLEAR,NW
buy,2,CLEAR,NW
cake,2,CLEAR,NW
