keyword,count,weather,wind_direction
000,1,CLEAR,NW
100,7,CLEAR,NW
101,3,CLEAR,NW
1st,10,CLEAR,NW
2010,4,CLEAR,NW
2nd,4,CLEAR,NW
aan,2,CLEAR,NW
able,2,CLEAR,NW
absolutely,1,CLEAR,NW
accident,1,CLEAR,NW
account,3,CLEAR,NW
act,4,CLEAR,NW
action,3,CLEAR,NW
actually,6,CLEAR,NW
adam,1,CLEAR,NW
add,1,CLEAR,NW
after,12,CLEAR,NW
afternoon,1,CLEAR,NW
again,16,CLEAR,NW
against,2,CLEAR,NW
age,1,CLEAR,NW
ago,1,CLEAR,NW
ahead,1,CLEAR,NW
ain,2,CLEAR,NW
aint,3,CLEAR,NW
air,6,CLEAR,NW
airport,2,CLEAR,NW
alarm,4,CLEAR,NW
album,6,CLEAR,NW
alive,5,CLEAR,NW
almost,8,CLEAR,NW
alone,4,CLEAR,NW
already,8,CLEAR,NW
alright,1,CLEAR,NW
als,2,CLEAR,NW
also,1,CLEAR,NW
always,9,CLEAR,NW
amazing,10,CLEAR,NW
american,2,CLEAR,NW
android,5,CLEAR,NW
annoying,6,CLEAR,NW
another,13,CLEAR,NW
answer,3,CLEAR,NW
any,9,CLEAR,NW
anybody,3,CLEAR,NW
anymore,2,CLEAR,NW
anyone,11,CLEAR,NW
anything,5,CLEAR,NW
anyway,1,CLEAR,NW
app,1,CLEAR,NW
apparently,3,CLEAR,NW
apple,2,CLEAR,NW
arcade,15,CLEAR,NW
around,13,CLEAR,NW
art,5,CLEAR,NW
arts,2,CLEAR,NW
ask,6,CLEAR,NW
asked,5,CLEAR,NW
asking,1,CLEAR,NW
asleep,5,CLEAR,NW
ass,3,CLEAR,NW
ate,2,CLEAR,NW
attention,3,CLEAR,NW
august,7,CLEAR,NW
awake,3,CLEAR,NW
away,6,CLEAR,NW
awesome,3,CLEAR,NW
baby,11,CLEAR,NW
back,42,CLEAR,NW
bad,14,CLEAR,NW
band,2,CLEAR,NW
bar,1,CLEAR,NW
baseball,1,CLEAR,NW
basketball,2,CLEAR,NW
bday,2,CLEAR,NW
beach,4,CLEAR,NW
beat,1,CLEAR,NW
beautiful,10,CLEAR,NW
beauty,2,CLEAR,NW
because,19,CLEAR,NW
become,5,CLEAR,NW
bed,9,CLEAR,NW
been,18,CLEAR,NW
before,7,CLEAR,NW
beginning,1,CLEAR,NW
behind,3,CLEAR,NW
being,14,CLEAR,NW
believe,8,CLEAR,NW
ben,3,CLEAR,NW
best,26,CLEAR,NW
bet,4,CLEAR,NW
better,16,CLEAR,NW
between,3,CLEAR,NW
bieber,3,CLEAR,NW
big,13,CLEAR,NW
biggest,1,CLEAR,NW
bill,5,CLEAR,NW
birthday,7,CLEAR,NW
bit,6,CLEAR,NW
black,10,CLEAR,NW
blackberry,4,CLEAR,NW
blog,2,CLEAR,NW
blood,7,CLEAR,NW
blue,5,CLEAR,NW
body,8,CLEAR,NW
bomb,3,CLEAR,NW
book,3,CLEAR,NW
books,2,CLEAR,NW
boondocks,19,CLEAR,NW
bored,4,CLEAR,NW
boring,6,CLEAR,NW
both,3,CLEAR,NW
bought,3,CLEAR,NW
bout,8,CLEAR,NW
boy,12,CLEAR,NW
boyfriend,4,CLEAR,NW
boys,1,CLEAR,NW
brain,5,CLEAR,NW
break,3,CLEAR,NW
breakfast,3,CLEAR,NW
breath,3,CLEAR,NW
breathing,1,CLEAR,NW
briefing,1,CLEAR,NW
briefly,1,CLEAR,NW
bring,5,CLEAR,NW
bro,1,CLEAR,NW
broke,3,CLEAR,NW
broken,3,CLEAR,NW
brother,5,CLEAR,NW
brown,3,CLEAR,NW
building,1,CLEAR,NW
burn,1,CLEAR,NW
burning,1,CLEAR,NW
bus,3,CLEAR,NW
business,3,CLEAR,NW
busy,2,CLEAR,NW
buy,4,CLEAR,NW
cake,1,CLEAR,NW
call,7,CLEAR,NW
called,6,CLEAR,NW
calling,3,CLEAR,NW
calls,2,CLEAR,NW
came,7,CLEAR,NW
cannot,3,CLEAR,NW
cant,6,CLEAR,NW
car,19,CLEAR,NW
card,5,CLEAR,NW
care,7,CLEAR,NW
cars,22,CLEAR,NW
case,2,CLEAR,NW
cat,2,CLEAR,NW
