keyword,count,weather,wind_direction
000,3,CLEAR,WNW
100,4,CLEAR,WNW
1st,4,CLEAR,WNW
2010,4,CLEAR,WNW
2nd,2,CLEAR,WNW
able,3,CLEAR,WNW
absolutely,2,CLEAR,WNW
account,4,CLEAR,WNW
act,7,CLEAR,WNW
action,1,CLEAR,WNW
actually,7,CLEAR,WNW
adam,4,CLEAR,WNW
add,4,CLEAR,WNW
after,17,CLEAR,WNW
afternoon,3,CLEAR,WNW
again,20,CLEAR,WNW
against,3,CLEAR,WNW
age,3,CLEAR,WNW
ago,11,CLEAR,WNW
ahead,2,CLEAR,WNW
ain,2,CLEAR,WNW
aint,2,CLEAR,WNW
air,7,CLEAR,WNW
airport,1,CLEAR,WNW
alarm,7,CLEAR,WNW
album,2,CLEAR,WNW
almost,3,CLEAR,WNW
alone,5,CLEAR,WNW
along,3,CLEAR,WNW
already,10,CLEAR,WNW
alright,2,CLEAR,WNW
also,5,CLEAR,WNW
always,16,CLEAR,WNW
amazing,8,CLEAR,WNW
american,33,CLEAR,WNW
annoying,3,CLEAR,WNW
another,14,CLEAR,WNW
answer,4,CLEAR,WNW
any,14,CLEAR,WNW
anybody,3,CLEAR,WNW
anymore,1,CLEAR,WNW
anyone,13,CLEAR,WNW
anything,3,CLEAR,WNW
anytime,1,CLEAR,WNW
anyway,3,CLEAR,WNW
app,1,CLEAR,WNW
apple,1,CLEAR,WNW
arcade,11,CLEAR,WNW
around,12,CLEAR,WNW
art,3,CLEAR,WNW
arts,4,CLEAR,WNW
ask,3,CLEAR,WNW
asked,2,CLEAR,WNW
asking,1,CLEAR,WNW
asleep,3,CLEAR,WNW
ass,4,CLEAR,WNW
attention,4,CLEAR,WNW
august,7,CLEAR,WNW
awake,2,CLEAR,WNW
away,13,CLEAR,WNW
awesome,3,CLEAR,WNW
baby,12,CLEAR,WNW
back,37,CLEAR,WNW
bad,22,CLEAR,WNW
band,3,CLEAR,WNW
bar,2,CLEAR,WNW
baseball,3,CLEAR,WNW
basketball,4,CLEAR,WNW
bday,1,CLEAR,WNW
beach,3,CLEAR,WNW
beat,1,CLEAR,WNW
beautiful,11,CLEAR,WNW
because,15,CLEAR,WNW
become,2,CLEAR,WNW
bed,9,CLEAR,WNW
been,17,CLEAR,WNW
beer,1,CLEAR,WNW
before,8,CLEAR,WNW
beg,1,CLEAR,WNW
beginning,4,CLEAR,WNW
behind,3,CLEAR,WNW
being,18,CLEAR,WNW
believe,9,CLEAR,WNW
ben,1,CLEAR,WNW
best,30,CLEAR,WNW
better,15,CLEAR,WNW
between,1,CLEAR,WNW
bieber,6,CLEAR,WNW
big,12,CLEAR,WNW
biggest,5,CLEAR,WNW
bill,6,CLEAR,WNW
birthday,7,CLEAR,WNW
bit,5,CLEAR,WNW
black,5,CLEAR,WNW
blackberry,1,CLEAR,WNW
blog,2,CLEAR,WNW
blood,8,CLEAR,WNW
blue,1,CLEAR,WNW
body,1,CLEAR,WNW
bomb,1,CLEAR,WNW
book,6,CLEAR,WNW
books,3,CLEAR,WNW
boondocks,5,CLEAR,WNW
bored,3,CLEAR,WNW
boring,7,CLEAR,WNW
both,3,CLEAR,WNW
bought,5,CLEAR,WNW
bout,8,CLEAR,WNW
box,5,CLEAR,WNW
boy,7,CLEAR,WNW
boyfriend,2,CLEAR,WNW
boys,4,CLEAR,WNW
brain,2,CLEAR,WNW
break,4,CLEAR,WNW
breath,1,CLEAR,WNW
breathing,1,CLEAR,WNW
briefing,13,CLEAR,WNW
briefly,3,CLEAR,WNW
bring,1,CLEAR,WNW
bro,2,CLEAR,WNW
broke,2,CLEAR,WNW
broken,3,CLEAR,WNW
brother,6,CLEAR,WNW
brown,1,CLEAR,WNW
building,3,CLEAR,WNW
burn,3,CLEAR,WNW
bus,3,CLEAR,WNW
business,3,CLEAR,WNW
busy,6,CLEAR,WNW
buy,2,CLEAR,WNW
bye,2,CLEAR,WNW
cake,4,CLEAR,WNW
call,11,CLEAR,WNW
called,7,CLEAR,WNW
calling,2,CLEAR,WNW
calls,3,CLEAR,WNW
came,1,CLEAR,WNW
camp,4,CLEAR,WNW
cannot,5,CLEAR,WNW
cant,6,CLEAR,WNW
car,13,CLEAR,WNW
care,3,CLEAR,WNW
cars,24,CLEAR,WNW
case,2,CLEAR,WNW
cat,4,CLEAR,WNW
catch,1,CLEAR,WNW
caught,2,CLEAR,WNW
cause,12,CLEAR,WNW
chance,3,CLEAR,WNW
change,5,CLEAR,WNW
channel,1,CLEAR,WNW
