keyword,count,weather,wind_direction
000,3,CLEAR,WNW
100,7,CLEAR,WNW
1st,3,CLEAR,WNW
2010,16,CLEAR,WNW
2nd,6,CLEAR,WNW
aan,1,CLEAR,WNW
able,3,CLEAR,WNW
absolutely,2,CLEAR,WNW
account,3,CLEAR,WNW
act,3,CLEAR,WNW
action,2,CLEAR,WNW
actually,10,CLEAR,WNW
adam,2,CLEAR,WNW
add,3,CLEAR,WNW
after,17,CLEAR,WNW
afternoon,1,CLEAR,WNW
again,12,CLEAR,WNW
against,3,CLEAR,WNW
age,4,CLEAR,WNW
ago,6,CLEAR,WNW
ain,2,CLEAR,WNW
aint,7,CLEAR,WNW
air,2,CLEAR,WNW
airport,1,CLEAR,WNW
alarm,10,CLEAR,WNW
album,4,CLEAR,WNW
alive,3,CLEAR,WNW
almost,6,CLEAR,WNW
alone,6,CLEAR,WNW
along,4,CLEAR,WNW
already,12,CLEAR,WNW
alright,2,CLEAR,WNW
als,1,CLEAR,WNW
also,10,CLEAR,WNW
always,18,CLEAR,WNW
amazing,12,CLEAR,WNW
american,2,CLEAR,WNW
android,1,CLEAR,WNW
annoying,3,CLEAR,WNW
another,15,CLEAR,WNW
answer,2,CLEAR,WNW
any,14,CLEAR,WNW
anybody,4,CLEAR,WNW
anymore,7,CLEAR,WNW
anyone,13,CLEAR,WNW
anything,6,CLEAR,WNW
anyway,2,CLEAR,WNW
app,6,CLEAR,WNW
apparently,3,CLEAR,WNW
apple,1,CLEAR,WNW
arcade,12,CLEAR,WNW
around,10,CLEAR,WNW
art,4,CLEAR,WNW
arts,3,CLEAR,WNW
ask,11,CLEAR,WNW
asked,1,CLEAR,WNW
asking,3,CLEAR,WNW
asleep,3,CLEAR,WNW
ass,5,CLEAR,WNW
attention,3,CLEAR,WNW
august,6,CLEAR,WNW
awake,4,CLEAR,WNW
away,10,CLEAR,WNW
awesome,10,CLEAR,WNW
baby,12,CLEAR,WNW
back,55,CLEAR,WNW
bad,23,CLEAR,WNW
band,1,CLEAR,WNW
baseball,1,CLEAR,WNW
basketball,4,CLEAR,WNW
bday,5,CLEAR,WNW
beach,2,CLEAR,WNW
beautiful,10,CLEAR,WNW
beauty,3,CLEAR,WNW
because,13,CLEAR,WNW
become,2,CLEAR,WNW
bed,9,CLEAR,WNW
been,17,CLEAR,WNW
beer,1,CLEAR,WNW
before,12,CLEAR,WNW
begging,1,CLEAR,WNW
behind,8,CLEAR,WNW
being,20,CLEAR,WNW
believe,10,CLEAR,WNW
ben,2,CLEAR,WNW
best,40,CLEAR,WNW
bet,1,CLEAR,WNW
better,21,CLEAR,WNW
between,7,CLEAR,WNW
beyond,2,CLEAR,WNW
bieber,4,CLEAR,WNW
big,19,CLEAR,WNW
biggest,2,CLEAR,WNW
bill,8,CLEAR,WNW
birthday,9,CLEAR,WNW
bit,9,CLEAR,WNW
black,10,CLEAR,WNW
blackberry,3,CLEAR,WNW
blog,2,CLEAR,WNW
blood,5,CLEAR,WNW
blue,4,CLEAR,WNW
body,10,CLEAR,WNW
bomb,4,CLEAR,WNW
book,9,CLEAR,WNW
books,10,CLEAR,WNW
boondocks,5,CLEAR,WNW
bored,6,CLEAR,WNW
boring,8,CLEAR,WNW
both,4,CLEAR,WNW
bought,2,CLEAR,WNW
bout,6,CLEAR,WNW
box,5,CLEAR,WNW
boy,9,CLEAR,WNW
boyfriend,1,CLEAR,WNW
boys,1,CLEAR,WNW
brain,2,CLEAR,WNW
break,5,CLEAR,WNW
breakfast,5,CLEAR,WNW
breath,2,CLEAR,WNW
briefing,2,CLEAR,WNW
briefly,4,CLEAR,WNW
bring,7,CLEAR,WNW
bro,4,CLEAR,WNW
broke,3,CLEAR,WNW
broken,6,CLEAR,WNW
brother,5,CLEAR,WNW
brown,4,CLEAR,WNW
building,3,CLEAR,WNW
burn,8,CLEAR,WNW
burning,3,CLEAR,WNW
bus,4,CLEAR,WNW
business,6,CLEAR,WNW
busy,5,CLEAR,WNW
buy,4,CLEAR,WNW
bye,1,CLEAR,WNW
cake,2,CLEAR,WNW
call,8,CLEAR,WNW
called,5,CLEAR,WNW
came,7,CLEAR,WNW
camp,1,CLEAR,WNW
cannot,3,CLEAR,WNW
cant,10,CLEAR,WNW
car,7,CLEAR,WNW
card,3,CLEAR,WNW
care,5,CLEAR,WNW
cars,6,CLEAR,WNW
case,1,CLEAR,WNW
cat,3,CLEAR,WNW
catch,7,CLEAR,WNW
caught,4,CLEAR,WNW
cause,15,CLEAR,WNW
change,12,CLEAR,WNW
changed,1,CLEAR,WNW
channel,4,CLEAR,WNW
character,1,CLEAR,WNW
check,6,CLEAR,WNW
cheese,4,CLEAR,WNW
chick,2,CLEAR,WNW
chicken,3,CLEAR,WNW
child,7,CLEAR,WNW
children,11,CLEAR,WNW
chocolate,7,CLEAR,WNW
choice,4,CLEAR,WNW
christmas,2,CLEAR,WNW
church,8,CLEAR,WNW
city,5,CLEAR,WNW
class,3,CLEAR,WNW
clean,6,CLEAR,WNW
cleaning,2,CLEAR,WNW
close,1,CLEAR,WNW
closed,3,CLEAR,WNW
clothes,1,CLEAR,WNW
club,2,CLEAR,WNW
coffee,5,CLEAR,WNW
cold,12,CLEAR,WNW
college,3,CLEAR,WNW
com,2,CLEAR,WNW
come,19,CLEAR,WNW
comes,3,CLEAR,WNW
comic,1,CLEAR,WNW
coming,13,CLEAR,WNW
complete,4,CLEAR,WNW
completely,3,CLEAR,WNW
computer,4,CLEAR,WNW
con,1,CLEAR,WNW
concert,4,CLEAR,WNW
constant,3,CLEAR,WNW
control,3,CLEAR,WNW
convention,1,CLEAR,WNW
cook,1,CLEAR,WNW
cooking,1,CLEAR,WNW
cool,7,CLEAR,WNW
cough,2,CLEAR,WNW
could,13,CLEAR,WNW
count,2,CLEAR,WNW
country,1,CLEAR,WNW
couple,7,CLEAR,WNW
course,4,CLEAR,WNW
cousin,3,CLEAR,WNW
crap,2,CLEAR,WNW
crazy,10,CLEAR,WNW
cream,5,CLEAR,WNW
crisis,7,CLEAR,WNW
cry,3,CLEAR,WNW
crying,2,CLEAR,WNW
cup,1,CLEAR,WNW
currently,3,CLEAR,WNW
cut,6,CLEAR,WNW
cute,7,CLEAR,WNW
cuz,9,CLEAR,WNW
dad,8,CLEAR,WNW
dan,6,CLEAR,WNW
dance,5,CLEAR,WNW
dark,5,CLEAR,WNW
dat,8,CLEAR,WNW
date,1,CLEAR,WNW
david,2,CLEAR,WNW
days,19,CLEAR,WNW
dead,4,CLEAR,WNW
dear,5,CLEAR,WNW
death,5,CLEAR,WNW
debate,1,CLEAR,WNW
decided,3,CLEAR,WNW
deep,4,CLEAR,WNW
definitely,1,CLEAR,WNW
design,2,CLEAR,WNW
desire,2,CLEAR,WNW
did,13,CLEAR,WNW
didn,7,CLEAR,WNW
didnt,7,CLEAR,WNW
die,8,CLEAR,WNW
dies,3,CLEAR,WNW
difference,4,CLEAR,WNW
different,8,CLEAR,WNW
difficult,3,CLEAR,WNW
dinner,3,CLEAR,WNW
