keyword,count,weather,wind_direction
000,2,CLEAR,NW
100,6,CLEAR,NW
101,2,CLEAR,NW
1st,8,CLEAR,NW
2010,14,CLEAR,NW
2nd,7,CLEAR,NW
aan,8,CLEAR,NW
able,6,CLEAR,NW
absolutely,6,CLEAR,NW
accident,3,CLEAR,NW
account,5,CLEAR,NW
aching,1,CLEAR,NW
act,8,CLEAR,NW
action,1,CLEAR,NW
actually,19,CLEAR,NW
adam,4,CLEAR,NW
add,6,CLEAR,NW
after,43,CLEAR,NW
afternoon,7,CLEAR,NW
again,41,CLEAR,NW
against,8,CLEAR,NW
age,12,CLEAR,NW
ago,8,CLEAR,NW
ahead,3,CLEAR,NW
ain,9,CLEAR,NW
aint,10,CLEAR,NW
air,8,CLEAR,NW
airport,1,CLEAR,NW
alarm,6,CLEAR,NW
album,4,CLEAR,NW
alive,7,CLEAR,NW
almost,24,CLEAR,NW
alone,9,CLEAR,NW
along,2,CLEAR,NW
already,22,CLEAR,NW
alright,3,CLEAR,NW
als,1,CLEAR,NW
also,12,CLEAR,NW
always,46,CLEAR,NW
amazing,24,CLEAR,NW
american,46,CLEAR,NW
android,2,CLEAR,NW
annoying,14,CLEAR,NW
another,29,CLEAR,NW
answer,7,CLEAR,NW
any,29,CLEAR,NW
anybody,3,CLEAR,NW
anymore,14,CLEAR,NW
anyone,23,CLEAR,NW
anything,15,CLEAR,NW
anyway,3,CLEAR,NW
app,7,CLEAR,NW
apparently,9,CLEAR,NW
appetite,2,CLEAR,NW
apple,1,CLEAR,NW
arcade,11,CLEAR,NW
around,20,CLEAR,NW
art,18,CLEAR,NW
arts,18,CLEAR,NW
ask,19,CLEAR,NW
asked,7,CLEAR,NW
asking,4,CLEAR,NW
asleep,4,CLEAR,NW
ass,5,CLEAR,NW
ate,4,CLEAR,NW
attention,4,CLEAR,NW
august,20,CLEAR,NW
awake,7,CLEAR,NW
away,22,CLEAR,NW
awesome,9,CLEAR,NW
baby,35,CLEAR,NW
back,71,CLEAR,NW
bad,40,CLEAR,NW
band,9,CLEAR,NW
bar,8,CLEAR,NW
baseball,29,CLEAR,NW
basketball,6,CLEAR,NW
bday,6,CLEAR,NW
beach,13,CLEAR,NW
beat,2,CLEAR,NW
beautiful,17,CLEAR,NW
beauty,11,CLEAR,NW
because,36,CLEAR,NW
become,6,CLEAR,NW
bed,29,CLEAR,NW
been,45,CLEAR,NW
beer,5,CLEAR,NW
before,25,CLEAR,NW
beg,1,CLEAR,NW
beginning,5,CLEAR,NW
behind,4,CLEAR,NW
being,31,CLEAR,NW
believe,13,CLEAR,NW
ben,2,CLEAR,NW
best,81,CLEAR,NW
bet,9,CLEAR,NW
better,58,CLEAR,NW
between,11,CLEAR,NW
beyond,8,CLEAR,NW
bieber,7,CLEAR,NW
big,42,CLEAR,NW
biggest,5,CLEAR,NW
bill,7,CLEAR,NW
birthday,15,CLEAR,NW
bit,17,CLEAR,NW
black,17,CLEAR,NW
blackberry,2,CLEAR,NW
blog,7,CLEAR,NW
blood,8,CLEAR,NW
blue,7,CLEAR,NW
body,12,CLEAR,NW
bomb,2,CLEAR,NW
book,12,CLEAR,NW
books,7,CLEAR,NW
bored,10,CLEAR,NW
boring,13,CLEAR,NW
both,10,CLEAR,NW
bought,5,CLEAR,NW
bout,19,CLEAR,NW
box,8,CLEAR,NW
boy,18,CLEAR,NW
boyfriend,7,CLEAR,NW
boys,7,CLEAR,NW
brain,5,CLEAR,NW
break,9,CLEAR,NW
breakfast,1,CLEAR,NW
breathing,2,CLEAR,NW
briefing,5,CLEAR,NW
briefly,14,CLEAR,NW
bring,12,CLEAR,NW
bro,5,CLEAR,NW
broke,3,CLEAR,NW
broken,7,CLEAR,NW
brother,20,CLEAR,NW
brown,5,CLEAR,NW
building,5,CLEAR,NW
burn,7,CLEAR,NW
burning,4,CLEAR,NW
bus,7,CLEAR,NW
business,11,CLEAR,NW
busy,6,CLEAR,NW
buy,10,CLEAR,NW
bye,2,CLEAR,NW
cake,5,CLEAR,NW
call,15,CLEAR,NW
called,14,CLEAR,NW
calling,9,CLEAR,NW
calls,3,CLEAR,NW
came,16,CLEAR,NW
camp,10,CLEAR,NW
cannot,9,CLEAR,NW
cant,18,CLEAR,NW
car,22,CLEAR,NW
card,2,CLEAR,NW
