keyword,count,weather,wind_direction
000,3,CLEAR,WNW
100,1,CLEAR,WNW
101,1,CLEAR,WNW
1st,5,CLEAR,WNW
2010,9,CLEAR,WNW
2nd,5,CLEAR,WNW
aan,7,CLEAR,WNW
able,2,CLEAR,WNW
absolutely,1,CLEAR,WNW
accident,2,CLEAR,WNW
account,2,CLEAR,WNW
act,1,CLEAR,WNW
action,2,CLEAR,WNW
actually,18,CLEAR,WNW
adam,2,CLEAR,WNW
add,1,CLEAR,WNW
after,21,CLEAR,WNW
afternoon,1,CLEAR,WNW
again,24,CLEAR,WNW
against,6,CLEAR,WNW
age,1,CLEAR,WNW
ago,3,CLEAR,WNW
ahead,2,CLEAR,WNW
ain,2,CLEAR,WNW
aint,4,CLEAR,WNW
air,6,CLEAR,WNW
airport,1,CLEAR,WNW
alarm,5,CLEAR,WNW
album,8,CLEAR,WNW
alive,5,CLEAR,WNW
almost,10,CLEAR,WNW
alone,2,CLEAR,WNW
along,4,CLEAR,WNW
already,18,CLEAR,WNW
alright,2,CLEAR,WNW
als,8,CLEAR,WNW
also,9,CLEAR,WNW
always,18,CLEAR,WNW
amazing,10,CLEAR,WNW
american,50,CLEAR,WNW
android,2,CLEAR,WNW
annoying,5,CLEAR,WNW
another,17,CLEAR,WNW
answer,4,CLEAR,WNW
any,14,CLEAR,WNW
anybody,1,CLEAR,WNW
anymore,2,CLEAR,WNW
anyone,17,CLEAR,WNW
anything,7,CLEAR,WNW
anyway,3,CLEAR,WNW
app,2,CLEAR,WNW
apparently,9,CLEAR,WNW
apple,2,CLEAR,WNW
arcade,20,CLEAR,WNW
around,16,CLEAR,WNW
art,5,CLEAR,WNW
arts,2,CLEAR,WNW
ask,12,CLEAR,WNW
asking,4,CLEAR,WNW
asleep,4,CLEAR,WNW
ass,7,CLEAR,WNW
ate,5,CLEAR,WNW
attention,1,CLEAR,WNW
august,11,CLEAR,WNW
awake,3,CLEAR,WNW
away,15,CLEAR,WNW
awesome,9,CLEAR,WNW
baby,19,CLEAR,WNW
back,45,CLEAR,WNW
bad,23,CLEAR,WNW
band,1,CLEAR,WNW
bar,2,CLEAR,WNW
baseball,1,CLEAR,WNW
basketball,3,CLEAR,WNW
bday,1,CLEAR,WNW
beach,3,CLEAR,WNW
beat,4,CLEAR,WNW
beautiful,9,CLEAR,WNW
beauty,3,CLEAR,WNW
because,21,CLEAR,WNW
become,3,CLEAR,WNW
bed,18,CLEAR,WNW
been,19,CLEAR,WNW
before,9,CLEAR,WNW
beg,1,CLEAR,WNW
beginning,5,CLEAR,WNW
behind,6,CLEAR,WNW
being,22,CLEAR,WNW
believe,17,CLEAR,WNW
ben,3,CLEAR,WNW
best,25,CLEAR,WNW
bet,3,CLEAR,WNW
better,23,CLEAR,WNW
between,3,CLEAR,WNW
beyond,7,CLEAR,WNW
bieber,2,CLEAR,WNW
big,32,CLEAR,WNW
biggest,1,CLEAR,WNW
bill,9,CLEAR,WNW
birthday,9,CLEAR,WNW
bit,12,CLEAR,WNW
black,13,CLEAR,WNW
blackberry,1,CLEAR,WNW
blog,2,CLEAR,WNW
blood,2,CLEAR,WNW
blows,1,CLEAR,WNW
blue,4,CLEAR,WNW
body,10,CLEAR,WNW
bomb,4,CLEAR,WNW
book,5,CLEAR,WNW
books,6,CLEAR,WNW
boondocks,3,CLEAR,WNW
bored,6,CLEAR,WNW
boring,7,CLEAR,WNW
both,2,CLEAR,WNW
bought,5,CLEAR,WNW
bout,8,CLEAR,WNW
box,4,CLEAR,WNW
boy,12,CLEAR,WNW
boys,3,CLEAR,WNW
brain,4,CLEAR,WNW
break,7,CLEAR,WNW
breakfast,2,CLEAR,WNW
breath,3,CLEAR,WNW
breathing,1,CLEAR,WNW
briefing,7,CLEAR,WNW
briefly,1,CLEAR,WNW
bring,5,CLEAR,WNW
bro,2,CLEAR,WNW
broke,1,CLEAR,WNW
broken,2,CLEAR,WNW
brother,5,CLEAR,WNW
brown,2,CLEAR,WNW
building,3,CLEAR,WNW
burn,6,CLEAR,WNW
burning,1,CLEAR,WNW
bus,4,CLEAR,WNW
business,5,CLEAR,WNW
busy,3,CLEAR,WNW
buy,12,CLEAR,WNW
bye,2,CLEAR,WNW
cake,3,CLEAR,WNW
call,6,CLEAR,WNW
called,8,CLEAR,WNW
calling,3,CLEAR,WNW
calls,4,CLEAR,WNW
came,7,CLEAR,WNW
cannot,7,CLEAR,WNW
cant,10,CLEAR,WNW
car,11,CLEAR,WNW
card,3,CLEAR,WNW
care,12,CLEAR,WNW
cars,24,CLEAR,WNW
case,8,CLEAR,WNW
cat,1,CLEAR,WNW
catch,5,CLEAR,WNW
caught,1,CLEAR,WNW
cause,17,CLEAR,WNW
causing,1,CLEAR,WNW
chance,1,CLEAR,WNW
change,9,CLEAR,WNW
channel,1,CLEAR,WNW
character,2,CLEAR,WNW
check,7,CLEAR,WNW
cheer,1,CLEAR,WNW
chest,1,CLEAR,WNW
chick,3,CLEAR,WNW
chicken,7,CLEAR,WNW
child,2,CLEAR,WNW
children,3,CLEAR,WNW
china,1,CLEAR,WNW
chocolate,25,CLEAR,WNW
choice,2,CLEAR,WNW
chris,1,CLEAR,WNW
christmas,3,CLEAR,WNW
church,11,CLEAR,WNW
city,9,CLEAR,WNW
class,3,CLEAR,WNW
clean,4,CLEAR,WNW
cleaning,3,CLEAR,WNW
close,5,CLEAR,WNW
closed,2,CLEAR,WNW
clothes,3,CLEAR,WNW
club,3,CLEAR,WNW
coffee,5,CLEAR,WNW
cold,5,CLEAR,WNW
college,2,CLEAR,WNW
com,5,CLEAR,WNW
come,19,CLEAR,WNW
comes,5,CLEAR,WNW
coming,11,CLEAR,WNW
company,5,CLEAR,WNW
complete,2,CLEAR,WNW
completely,2,CLEAR,WNW
computer,4,CLEAR,WNW
con,2,CLEAR,WNW
control,5,CLEAR,WNW
cook,3,CLEAR,WNW
cooking,3,CLEAR,WNW
cool,11,CLEAR,WNW
cough,1,CLEAR,WNW
could,9,CLEAR,WNW
country,3,CLEAR,WNW
couple,3,CLEAR,WNW
course,1,CLEAR,WNW
cousin,2,CLEAR,WNW
crap,2,CLEAR,WNW
crazy,6,CLEAR,WNW
cream,2,CLEAR,WNW
crisis,8,CLEAR,WNW
cry,4,CLEAR,WNW
crying,4,CLEAR,WNW
cup,2,CLEAR,WNW
currently,11,CLEAR,WNW
currents,55,CLEAR,WNW
cut,1,CLEAR,WNW
cute,3,CLEAR,WNW
cuz,2,CLEAR,WNW
dad,11,CLEAR,WNW
dan,5,CLEAR,WNW
dance,1,CLEAR,WNW
dark,6,CLEAR,WNW
dat,11,CLEAR,WNW
date,2,CLEAR,WNW
david,2,CLEAR,WNW
days,14,CLEAR,WNW
dead,5,CLEAR,WNW
deal,6,CLEAR,WNW
dear,3,CLEAR,WNW
death,5,CLEAR,WNW
debate,2,CLEAR,WNW
decided,1,CLEAR,WNW
deep,1,CLEAR,WNW
definitely,2,CLEAR,WNW
depressing,2,CLEAR,WNW
design,7,CLEAR,WNW
desire,3,CLEAR,WNW
diarrhea,1,CLEAR,WNW
did,12,CLEAR,WNW
didn,11,CLEAR,WNW
didnt,3,CLEAR,WNW
die,7,CLEAR,WNW
dies,1,CLEAR,WNW
different,5,CLEAR,WNW
difficult,3,CLEAR,WNW
dinner,8,CLEAR,WNW
dis,5,CLEAR,WNW
disaster,25,CLEAR,WNW
dit,5,CLEAR,WNW
dnt,3,CLEAR,WNW
doctor,4,CLEAR,WNW
does,15,CLEAR,WNW
doesn,7,CLEAR,WNW
dog,2,CLEAR,WNW
doing,9,CLEAR,WNW
don,51,CLEAR,WNW
done,12,CLEAR,WNW
dont,15,CLEAR,WNW
door,4,CLEAR,WNW
down,40,CLEAR,WNW
dream,3,CLEAR,WNW
dreams,3,CLEAR,WNW
drink,1,CLEAR,WNW
drinking,2,CLEAR,WNW
drive,7,CLEAR,WNW
driving,5,CLEAR,WNW
drug,2,CLEAR,WNW
dry,3,CLEAR,WNW
dude,4,CLEAR,WNW
due,2,CLEAR,WNW
dumb,4,CLEAR,WNW
during,3,CLEAR,WNW
dying,2,CLEAR,WNW
each,2,CLEAR,WNW
early,11,CLEAR,WNW
earth,5,CLEAR,WNW
easy,11,CLEAR,WNW
eat,16,CLEAR,WNW
eating,7,CLEAR,WNW
echt,7,CLEAR,WNW
een,12,CLEAR,WNW
either,4,CLEAR,WNW
else,8,CLEAR,WNW
end,12,CLEAR,WNW
energy,2,CLEAR,WNW
english,3,CLEAR,WNW
enjoy,2,CLEAR,WNW
enjoying,2,CLEAR,WNW
enough,18,CLEAR,WNW
epic,1,CLEAR,WNW
episode,9,CLEAR,WNW
