keyword,count,weather,wind_direction
000,3,CLEAR,NW
100,2,CLEAR,NW
101,1,CLEAR,NW
1st,6,CLEAR,NW
2010,7,CLEAR,NW
2nd,4,CLEAR,NW
aan,7,CLEAR,NW
able,3,CLEAR,NW
absolutely,1,CLEAR,NW
accident,2,CLEAR,NW
account,4,CLEAR,NW
act,1,CLEAR,NW
actually,15,CLEAR,NW
adam,2,CLEAR,NW
add,1,CLEAR,NW
after,21,CLEAR,NW
afternoon,11,CLEAR,NW
again,34,CLEAR,NW
against,3,CLEAR,NW
age,7,CLEAR,NW
ago,5,CLEAR,NW
ahead,2,CLEAR,NW
ain,4,CLEAR,NW
aint,2,CLEAR,NW
air,3,CLEAR,NW
alarm,2,CLEAR,NW
album,6,CLEAR,NW
alive,7,CLEAR,NW
almost,15,CLEAR,NW
alone,9,CLEAR,NW
along,3,CLEAR,NW
already,12,CLEAR,NW
alright,5,CLEAR,NW
als,2,CLEAR,NW
also,10,CLEAR,NW
always,19,CLEAR,NW
amazing,11,CLEAR,NW
american,4,CLEAR,NW
android,18,CLEAR,NW
annoying,3,CLEAR,NW
another,13,CLEAR,NW
answer,5,CLEAR,NW
any,15,CLEAR,NW
anybody,4,CLEAR,NW
anymore,4,CLEAR,NW
anyone,13,CLEAR,NW
anything,4,CLEAR,NW
anytime,1,CLEAR,NW
anyway,2,CLEAR,NW
app,11,CLEAR,NW
apparently,4,CLEAR,NW
appetite,1,CLEAR,NW
apple,108,CLEAR,NW
arcade,10,CLEAR,NW
around,15,CLEAR,NW
art,3,CLEAR,NW
arts,4,CLEAR,NW
ask,15,CLEAR,NW
asked,7,CLEAR,NW
asking,4,CLEAR,NW
asleep,3,CLEAR,NW
ass,7,CLEAR,NW
ate,1,CLEAR,NW
attention,4,CLEAR,NW
august,12,CLEAR,NW
awake,8,CLEAR,NW
away,14,CLEAR,NW
awesome,11,CLEAR,NW
baby,12,CLEAR,NW
back,48,CLEAR,NW
bad,22,CLEAR,NW
band,4,CLEAR,NW
bar,2,CLEAR,NW
baseball,1,CLEAR,NW
basketball,5,CLEAR,NW
bday,1,CLEAR,NW
beach,2,CLEAR,NW
beat,1,CLEAR,NW
beautiful,10,CLEAR,NW
beauty,3,CLEAR,NW
because,20,CLEAR,NW
become,1,CLEAR,NW
bed,10,CLEAR,NW
been,33,CLEAR,NW
beer,1,CLEAR,NW
before,19,CLEAR,NW
beginning,1,CLEAR,NW
behind,4,CLEAR,NW
being,30,CLEAR,NW
believe,11,CLEAR,NW
ben,2,CLEAR,NW
best,24,CLEAR,NW
bet,1,CLEAR,NW
better,25,CLEAR,NW
between,4,CLEAR,NW
beyond,3,CLEAR,NW
bieber,5,CLEAR,NW
big,19,CLEAR,NW
biggest,3,CLEAR,NW
bill,4,CLEAR,NW
birthday,12,CLEAR,NW
bit,7,CLEAR,NW
black,2,CLEAR,NW
blackberry,2,CLEAR,NW
blog,3,CLEAR,NW
blood,7,CLEAR,NW
blows,4,CLEAR,NW
blue,1,CLEAR,NW
body,10,CLEAR,NW
bomb,1,CLEAR,NW
book,6,CLEAR,NW
books,3,CLEAR,NW
boondocks,7,CLEAR,NW
bored,1,CLEAR,NW
boring,5,CLEAR,NW
both,3,CLEAR,NW
bought,3,CLEAR,NW
bout,5,CLEAR,NW
box,3,CLEAR,NW
boy,9,CLEAR,NW
boyfriend,3,CLEAR,NW
boys,3,CLEAR,NW
brain,4,CLEAR,NW
break,5,CLEAR,NW
breakfast,6,CLEAR,NW
briefing,7,CLEAR,NW
briefly,4,CLEAR,NW
bring,4,CLEAR,NW
bro,3,CLEAR,NW
broke,4,CLEAR,NW
broken,6,CLEAR,NW
brother,9,CLEAR,NW
brown,4,CLEAR,NW
building,1,CLEAR,NW
burn,2,CLEAR,NW
burning,1,CLEAR,NW
bus,1,CLEAR,NW
business,4,CLEAR,NW
busy,8,CLEAR,NW
buy,8,CLEAR,NW
bye,3,CLEAR,NW
cake,4,CLEAR,NW
call,15,CLEAR,NW
called,6,CLEAR,NW
calling,1,CLEAR,NW
calls,1,CLEAR,NW
came,5,CLEAR,NW
camp,6,CLEAR,NW
cannot,4,CLEAR,NW
cant,6,CLEAR,NW
car,12,CLEAR,NW
card,4,CLEAR,NW
care,5,CLEAR,NW
cars,26,CLEAR,NW
case,5,CLEAR,NW
cat,4,CLEAR,NW
catch,2,CLEAR,NW
cause,7,CLEAR,NW
causing,1,CLEAR,NW
chance,2,CLEAR,NW
change,9,CLEAR,NW
changed,9,CLEAR,NW
channel,3,CLEAR,NW
character,4,CLEAR,NW
check,9,CLEAR,NW
chick,2,CLEAR,NW
chicken,6,CLEAR,NW
children,3,CLEAR,NW
chocolate,2,CLEAR,NW
choice,6,CLEAR,NW
christmas,1,CLEAR,NW
church,5,CLEAR,NW
city,9,CLEAR,NW
class,4,CLEAR,NW
clean,4,CLEAR,NW
cleaning,15,CLEAR,NW
close,10,CLEAR,NW
closed,2,CLEAR,NW
clothes,1,CLEAR,NW
club,1,CLEAR,NW
coffee,7,CLEAR,NW
cold,8,CLEAR,NW
college,6,CLEAR,NW
com,1,CLEAR,NW
