keyword,count,weather,wind_direction
000,1,CLOUDY,NW
100,4,CLOUDY,NW
101,2,CLOUDY,NW
1st,4,CLOUDY,NW
2010,3,CLOUDY,NW
2nd,3,CLOUDY,NW
aan,2,CLOUDY,NW
able,1,CLOUDY,NW
absolutely,1,CLOUDY,NW
account,5,CLOUDY,NW
act,3,CLOUDY,NW
action,3,CLOUDY,NW
actually,7,CLOUDY,NW
adam,1,CLOUDY,NW
after,18,CLOUDY,NW
afternoon,1,CLOUDY,NW
again,17,CLOUDY,NW
against,2,CLOUDY,NW
age,4,CLOUDY,NW
ago,5,CLOUDY,NW
ahead,3,CLOUDY,NW
ain,1,CLOUDY,NW
aint,2,CLOUDY,NW
air,3,CLOUDY,NW
airport,1,CLOUDY,NW
alarm,5,CLOUDY,NW
album,9,CLOUDY,NW
alive,3,CLOUDY,NW
almost,7,CLOUDY,NW
along,2,CLOUDY,NW
already,7,CLOUDY,NW
alright,2,CLOUDY,NW
als,10,CLOUDY,NW
also,9,CLOUDY,NW
always,21,CLOUDY,NW
amazing,8,CLOUDY,NW
american,2,CLOUDY,NW
android,4,CLOUDY,NW
annoying,6,CLOUDY,NW
another,10,CLOUDY,NW
answer,1,CLOUDY,NW
any,10,CLOUDY,NW
anybody,3,CLOUDY,NW
anymore,1,CLOUDY,NW
anyone,13,CLOUDY,NW
anything,4,CLOUDY,NW
anytime,1,CLOUDY,NW
anyway,1,CLOUDY,NW
app,2,CLOUDY,NW
apparently,3,CLOUDY,NW
apple,2,CLOUDY,NW
arcade,17,CLOUDY,NW
around,7,CLOUDY,NW
art,2,CLOUDY,NW
arts,4,CLOUDY,NW
ask,4,CLOUDY,NW
asking,1,CLOUDY,NW
asleep,1,CLOUDY,NW
ass,1,CLOUDY,NW
ate,2,CLOUDY,NW
attention,2,CLOUDY,NW
august,10,CLOUDY,NW
awake,1,CLOUDY,NW
away,6,CLOUDY,NW
awesome,6,CLOUDY,NW
baby,5,CLOUDY,NW
back,31,CLOUDY,NW
bad,16,CLOUDY,NW
band,2,CLOUDY,NW
bar,1,CLOUDY,NW
baseball,2,CLOUDY,NW
basketball,1,CLOUDY,NW
bday,2,CLOUDY,NW
beach,4,CLOUDY,NW
beat,2,CLOUDY,NW
beautiful,5,CLOUDY,NW
beauty,1,CLOUDY,NW
because,14,CLOUDY,NW
become,1,CLOUDY,NW
bed,13,CLOUDY,NW
been,20,CLOUDY,NW
beer,3,CLOUDY,NW
before,8,CLOUDY,NW
beginning,3,CLOUDY,NW
behind,5,CLOUDY,NW
being,10,CLOUDY,NW
believe,4,CLOUDY,NW
ben,3,CLOUDY,NW
best,18,CLOUDY,NW
bet,1,CLOUDY,NW
better,12,CLOUDY,NW
between,3,CLOUDY,NW
beyond,3,CLOUDY,NW
