keyword,count,weather,wind_direction
000,2,CLEAR,WNW
100,6,CLEAR,WNW
1st,5,CLEAR,WNW
2010,19,CLEAR,WNW
2nd,5,CLEAR,WNW
aan,3,CLEAR,WNW
absolutely,2,CLEAR,WNW
accident,1,CLEAR,WNW
account,3,CLEAR,WNW
aching,1,CLEAR,WNW
act,4,CLEAR,WNW
action,2,CLEAR,WNW
actually,7,CLEAR,WNW
adam,1,CLEAR,WNW
add,1,CLEAR,WNW
after,18,CLEAR,WNW
afternoon,1,CLEAR,WNW
again,17,CLEAR,WNW
against,4,CLEAR,WNW
ago,5,CLEAR,WNW
ahead,2,CLEAR,WNW
ain,2,CLEAR,WNW
aint,7,CLEAR,WNW
air,5,CLEAR,WNW
airport,1,CLEAR,WNW
alarm,2,CLEAR,WNW
album,1,CLEAR,WNW
alive,1,CLEAR,WNW
almost,9,CLEAR,WNW
alone,3,CLEAR,WNW
along,2,CLEAR,WNW
already,11,CLEAR,WNW
alright,2,CLEAR,WNW
als,2,CLEAR,WNW
also,12,CLEAR,WNW
always,13,CLEAR,WNW
amazing,5,CLEAR,WNW
american,3,CLEAR,WNW
android,2,CLEAR,WNW
annoying,9,CLEAR,WNW
another,15,CLEAR,WNW
answer,2,CLEAR,WNW
any,7,CLEAR,WNW
anybody,3,CLEAR,WNW
anymore,6,CLEAR,WNW
anyone,15,CLEAR,WNW
anything,14,CLEAR,WNW
anyway,1,CLEAR,WNW
app,2,CLEAR,WNW
apparently,1,CLEAR,WNW
arcade,13,CLEAR,WNW
around,11,CLEAR,WNW
art,2,CLEAR,WNW
arts,10,CLEAR,WNW
ask,9,CLEAR,WNW
asked,4,CLEAR,WNW
asking,2,CLEAR,WNW
asleep,1,CLEAR,WNW
ass,8,CLEAR,WNW
ate,2,CLEAR,WNW
august,13,CLEAR,WNW
awake,2,CLEAR,WNW
away,4,CLEAR,WNW
awesome,5,CLEAR,WNW
baby,10,CLEAR,WNW
back,40,CLEAR,WNW
bad,14,CLEAR,WNW
band,4,CLEAR,WNW
bar,1,CLEAR,WNW
