keyword,count,weather,wind_direction
000,3,CLEAR,W
100,8,CLEAR,W
101,1,CLEAR,W
1st,3,CLEAR,W
2010,6,CLEAR,W
2nd,4,CLEAR,W
aan,7,CLEAR,W
able,4,CLEAR,W
absolutely,3,CLEAR,W
accident,1,CLEAR,W
account,5,CLEAR,W
act,5,CLEAR,W
action,3,CLEAR,W
actually,21,CLEAR,W
adam,1,CLEAR,W
after,24,CLEAR,W
afternoon,5,CLEAR,W
again,18,CLEAR,W
against,9,CLEAR,W
age,2,CLEAR,W
ago,7,CLEAR,W
ahead,2,CLEAR,W
ain,7,CLEAR,W
aint,4,CLEAR,W
air,4,CLEAR,W
airport,1,CLEAR,W
alarm,16,CLEAR,W
album,2,CLEAR,W
alive,1,CLEAR,W
almost,7,CLEAR,W
alone,6,CLEAR,W
along,4,CLEAR,W
already,18,CLEAR,W
als,1,CLEAR,W
also,5,CLEAR,W
always,29,CLEAR,W
amazing,25,CLEAR,W
american,9,CLEAR,W
android,3,CLEAR,W
annoying,3,CLEAR,W
another,16,CLEAR,W
answer,6,CLEAR,W
any,20,CLEAR,W
anybody,3,CLEAR,W
anymore,3,CLEAR,W
anyone,24,CLEAR,W
anything,11,CLEAR,W
anytime,2,CLEAR,W
anyway,5,CLEAR,W
app,6,CLEAR,W
apparently,1,CLEAR,W
apple,1,CLEAR,W
arcade,8,CLEAR,W
around,9,CLEAR,W
art,4,CLEAR,W
arts,4,CLEAR,W
ask,8,CLEAR,W
asked,4,CLEAR,W
asking,1,CLEAR,W
asleep,7,CLEAR,W
ass,8,CLEAR,W
ate,1,CLEAR,W
attention,3,CLEAR,W
august,9,CLEAR,W
awake,5,CLEAR,W
away,15,CLEAR,W
awesome,9,CLEAR,W
baby,14,CLEAR,W
back,37,CLEAR,W
bad,15,CLEAR,W
band,2,CLEAR,W
bar,3,CLEAR,W
baseball,2,CLEAR,W
basketball,1,CLEAR,W
bday,4,CLEAR,W
beach,3,CLEAR,W
beat,4,CLEAR,W
beautiful,9,CLEAR,W
beauty,1,CLEAR,W
because,25,CLEAR,W
become,3,CLEAR,W
bed,25,CLEAR,W
been,36,CLEAR,W
beer,1,CLEAR,W
before,21,CLEAR,W
beg,1,CLEAR,W
begging,1,CLEAR,W
beginning,5,CLEAR,W
behind,6,CLEAR,W
being,24,CLEAR,W
believe,13,CLEAR,W
ben,3,CLEAR,W
best,31,CLEAR,W
bet,5,CLEAR,W
better,43,CLEAR,W
between,2,CLEAR,W
beyond,4,CLEAR,W
bieber,6,CLEAR,W
big,21,CLEAR,W
biggest,2,CLEAR,W
bill,7,CLEAR,W
birthday,7,CLEAR,W
bit,4,CLEAR,W
black,6,CLEAR,W
blackberry,4,CLEAR,W
blood,6,CLEAR,W
blue,2,CLEAR,W
body,9,CLEAR,W
bomb,2,CLEAR,W
book,8,CLEAR,W
books,12,CLEAR,W
boondocks,7,CLEAR,W
bored,10,CLEAR,W
boring,7,CLEAR,W
both,3,CLEAR,W
bought,14,CLEAR,W
bout,8,CLEAR,W
box,1,CLEAR,W
boy,13,CLEAR,W
boyfriend,2,CLEAR,W
boys,4,CLEAR,W
brain,3,CLEAR,W
break,8,CLEAR,W
breakfast,2,CLEAR,W
breath,3,CLEAR,W
briefing,3,CLEAR,W
briefly,5,CLEAR,W
bring,6,CLEAR,W
bro,1,CLEAR,W
broke,3,CLEAR,W
broken,4,CLEAR,W
brother,8,CLEAR,W
brown,1,CLEAR,W
building,1,CLEAR,W
burn,7,CLEAR,W
burning,5,CLEAR,W
bus,1,CLEAR,W
business,6,CLEAR,W
busy,3,CLEAR,W
buy,16,CLEAR,W
bye,3,CLEAR,W
call,21,CLEAR,W
called,4,CLEAR,W
calling,7,CLEAR,W
calls,4,CLEAR,W
came,3,CLEAR,W
camp,2,CLEAR,W
cannot,3,CLEAR,W
cant,12,CLEAR,W
car,10,CLEAR,W
care,8,CLEAR,W
cars,16,CLEAR,W
cat,5,CLEAR,W
catch,4,CLEAR,W
caught,5,CLEAR,W
cause,15,CLEAR,W
chance,4,CLEAR,W
change,14,CLEAR,W
changed,4,CLEAR,W
channel,3,CLEAR,W
check,3,CLEAR,W
cheese,4,CLEAR,W
chick,3,CLEAR,W
chicken,8,CLEAR,W
child,2,CLEAR,W
children,8,CLEAR,W
china,1,CLEAR,W
chocolate,18,CLEAR,W
choice,7,CLEAR,W
chris,1,CLEAR,W
christmas,3,CLEAR,W
church,4,CLEAR,W
city,5,CLEAR,W
class,3,CLEAR,W
clean,2,CLEAR,W
cleaning,2,CLEAR,W
close,4,CLEAR,W
closed,2,CLEAR,W
clothes,5,CLEAR,W
club,4,CLEAR,W
cold,7,CLEAR,W
college,1,CLEAR,W
come,27,CLEAR,W
comes,8,CLEAR,W
coming,20,CLEAR,W
complete,2,CLEAR,W
completely,2,CLEAR,W
computer,8,CLEAR,W
con,3,CLEAR,W
concert,2,CLEAR,W
constant,1,CLEAR,W
control,3,CLEAR,W
convention,108,CLEAR,W
convetion,13,CLEAR,W
cook,3,CLEAR,W
cool,17,CLEAR,W
could,28,CLEAR,W
count,2,CLEAR,W
country,3,CLEAR,W
couple,2,CLEAR,W
course,3,CLEAR,W
crap,2,CLEAR,W
crazy,9,CLEAR,W
cream,4,CLEAR,W
crisis,7,CLEAR,W
cry,2,CLEAR,W
crying,2,CLEAR,W
cup,1,CLEAR,W
currently,7,CLEAR,W
cut,2,CLEAR,W
cute,14,CLEAR,W
cuz,9,CLEAR,W
dad,10,CLEAR,W
dan,4,CLEAR,W
dance,2,CLEAR,W
dark,1,CLEAR,W
dat,7,CLEAR,W
date,3,CLEAR,W
david,4,CLEAR,W
days,15,CLEAR,W
dead,6,CLEAR,W
deal,6,CLEAR,W
dear,4,CLEAR,W
death,4,CLEAR,W
debate,2,CLEAR,W
deep,3,CLEAR,W
definitely,2,CLEAR,W
