keyword,count,weather,wind_direction
100,6,CLOUDY,NW
1st,6,CLOUDY,NW
2010,11,CLOUDY,NW
2nd,3,CLOUDY,NW
aan,3,CLOUDY,NW
able,4,CLOUDY,NW
absolutely,5,CLOUDY,NW
account,1,CLOUDY,NW
act,1,CLOUDY,NW
action,2,CLOUDY,NW
actually,11,CLOUDY,NW
adam,5,CLOUDY,NW
add,2,CLOUDY,NW
after,21,CLOUDY,NW
afternoon,4,CLOUDY,NW
again,14,CLOUDY,NW
age,1,CLOUDY,NW
ago,3,CLOUDY,NW
ahead,2,CLOUDY,NW
ain,2,CLOUDY,NW
aint,2,CLOUDY,NW
air,6,CLOUDY,NW
airport,1,CLOUDY,NW
album,6,CLOUDY,NW
alive,2,CLOUDY,NW
almost,10,CLOUDY,NW
alone,2,CLOUDY,NW
along,1,CLOUDY,NW
already,13,CLOUDY,NW
alright,3,CLOUDY,NW
als,1,CLOUDY,NW
also,8,CLOUDY,NW
always,19,CLOUDY,NW
amazing,4,CLOUDY,NW
american,32,CLOUDY,NW
annoying,7,CLOUDY,NW
another,13,CLOUDY,NW
answer,2,CLOUDY,NW
any,12,CLOUDY,NW
anybody,4,CLOUDY,NW
anymore,3,CLOUDY,NW
anyone,19,CLOUDY,NW
anything,5,CLOUDY,NW
anytime,1,CLOUDY,NW
anyway,1,CLOUDY,NW
app,2,CLOUDY,NW
apparently,1,CLOUDY,NW
appetite,2,CLOUDY,NW
arcade,11,CLOUDY,NW
around,7,CLOUDY,NW
art,3,CLOUDY,NW
arts,4,CLOUDY,NW
ask,7,CLOUDY,NW
asked,3,CLOUDY,NW
asking,3,CLOUDY,NW
asleep,6,CLOUDY,NW
ass,6,CLOUDY,NW
attention,1,CLOUDY,NW
august,12,CLOUDY,NW
awake,3,CLOUDY,NW
away,12,CLOUDY,NW
awesome,3,CLOUDY,NW
baby,6,CLOUDY,NW
back,35,CLOUDY,NW
bad,17,CLOUDY,NW
band,3,CLOUDY,NW
bar,2,CLOUDY,NW
baseball,2,CLOUDY,NW
basketball,3,CLOUDY,NW
bday,2,CLOUDY,NW
beat,1,CLOUDY,NW
beautiful,9,CLOUDY,NW
beauty,1,CLOUDY,NW
because,16,CLOUDY,NW
become,1,CLOUDY,NW
bed,20,CLOUDY,NW
been,16,CLOUDY,NW
before,13,CLOUDY,NW
beg,1,CLOUDY,NW
beginning,6,CLOUDY,NW
behind,8,CLOUDY,NW
being,23,CLOUDY,NW
believe,10,CLOUDY,NW
ben,3,CLOUDY,NW
best,22,CLOUDY,NW
bet,4,CLOUDY,NW
better,23,CLOUDY,NW
between,1,CLOUDY,NW
bieber,3,CLOUDY,NW
big,16,CLOUDY,NW
biggest,1,CLOUDY,NW
bill,3,CLOUDY,NW
birthday,8,CLOUDY,NW
bit,3,CLOUDY,NW
black,10,CLOUDY,NW
blog,5,CLOUDY,NW
blood,5,CLOUDY,NW
blue,2,CLOUDY,NW
body,6,CLOUDY,NW
bomb,1,CLOUDY,NW
book,6,CLOUDY,NW
books,4,CLOUDY,NW
boondocks,6,CLOUDY,NW
bored,2,CLOUDY,NW
boring,1,CLOUDY,NW
both,3,CLOUDY,NW
bought,3,CLOUDY,NW
bout,5,CLOUDY,NW
box,3,CLOUDY,NW
boy,6,CLOUDY,NW
boyfriend,3,CLOUDY,NW
boys,1,CLOUDY,NW
brain,3,CLOUDY,NW
break,5,CLOUDY,NW
breakfast,1,CLOUDY,NW
breath,1,CLOUDY,NW
briefing,10,CLOUDY,NW
briefly,3,CLOUDY,NW
bring,4,CLOUDY,NW
bro,3,CLOUDY,NW
broke,3,CLOUDY,NW
broken,1,CLOUDY,NW
brother,9,CLOUDY,NW
brown,1,CLOUDY,NW
building,2,CLOUDY,NW
burn,2,CLOUDY,NW
burning,3,CLOUDY,NW
bus,3,CLOUDY,NW
business,6,CLOUDY,NW
busy,3,CLOUDY,NW
buy,1,CLOUDY,NW
bye,1,CLOUDY,NW
call,14,CLOUDY,NW
called,10,CLOUDY,NW
calling,5,CLOUDY,NW
calls,3,CLOUDY,NW
camp,3,CLOUDY,NW
cannot,2,CLOUDY,NW
cant,12,CLOUDY,NW
car,6,CLOUDY,NW
care,7,CLOUDY,NW
cars,29,CLOUDY,NW
case,3,CLOUDY,NW
cat,1,CLOUDY,NW
catch,5,CLOUDY,NW
caught,2,CLOUDY,NW
cause,2,CLOUDY,NW
change,6,CLOUDY,NW
changed,2,CLOUDY,NW
channel,5,CLOUDY,NW
check,7,CLOUDY,NW
cheer,1,CLOUDY,NW
cheese,2,CLOUDY,NW
chest,1,CLOUDY,NW
chicken,3,CLOUDY,NW
child,3,CLOUDY,NW
