keyword,count,weather,wind_direction
000,3,CLEAR,W
100,2,CLEAR,W
101,1,CLEAR,W
1st,6,CLEAR,W
2010,7,CLEAR,W
2nd,2,CLEAR,W
able,6,CLEAR,W
accident,1,CLEAR,W
act,2,CLEAR,W
action,1,CLEAR,W
actually,7,CLEAR,W
add,1,CLEAR,W
after,22,CLEAR,W
afternoon,4,CLEAR,W
again,25,CLEAR,W
against,6,CLEAR,W
age,6,CLEAR,W
ago,2,CLEAR,W
ain,2,CLEAR,W
aint,3,CLEAR,W
air,6,CLEAR,W
airport,1,CLEAR,W
alarm,5,CLEAR,W
album,4,CLEAR,W
alive,1,CLEAR,W
almost,10,CLEAR,W
alone,4,CLEAR,W
along,2,CLEAR,W
already,14,CLEAR,W
alright,2,CLEAR,W
als,1,CLEAR,W
also,6,CLEAR,W
always,26,CLEAR,W
amazing,26,CLEAR,W
american,54,CLEAR,W
android,3,CLEAR,W
annoying,4,CLEAR,W
another,17,CLEAR,W
answer,1,CLEAR,W
any,25,CLEAR,W
anybody,4,CLEAR,W
anymore,4,CLEAR,W
anyone,21,CLEAR,W
anything,7,CLEAR,W
anytime,4,CLEAR,W
anyway,1,CLEAR,W
app,3,CLEAR,W
apparently,5,CLEAR,W
apple,2,CLEAR,W
arcade,12,CLEAR,W
around,19,CLEAR,W
art,8,CLEAR,W
arts,3,CLEAR,W
ask,6,CLEAR,W
asked,4,CLEAR,W
asking,1,CLEAR,W
asleep,6,CLEAR,W
ass,7,CLEAR,W
ate,2,CLEAR,W
attention,3,CLEAR,W
august,8,CLEAR,W
awake,6,CLEAR,W
away,15,CLEAR,W
awesome,22,CLEAR,W
baby,19,CLEAR,W
back,51,CLEAR,W
bad,22,CLEAR,W
band,4,CLEAR,W
bar,1,CLEAR,W
baseball,2,CLEAR,W
basketball,6,CLEAR,W
bday,5,CLEAR,W
beach,2,CLEAR,W
beat,3,CLEAR,W
beautiful,13,CLEAR,W
because,16,CLEAR,W
become,3,CLEAR,W
bed,16,CLEAR,W
been,39,CLEAR,W
beer,3,CLEAR,W
before,16,CLEAR,W
beginning,2,CLEAR,W
behind,5,CLEAR,W
being,18,CLEAR,W
believe,11,CLEAR,W
ben,1,CLEAR,W
best,22,CLEAR,W
bet,2,CLEAR,W
better,51,CLEAR,W
between,10,CLEAR,W
beyond,5,CLEAR,W
big,29,CLEAR,W
biggest,4,CLEAR,W
bill,11,CLEAR,W
birthday,5,CLEAR,W
bit,7,CLEAR,W
black,14,CLEAR,W
blackberry,1,CLEAR,W
blog,2,CLEAR,W
blood,3,CLEAR,W
blows,1,CLEAR,W
blue,1,CLEAR,W
body,8,CLEAR,W
bomb,3,CLEAR,W
book,7,CLEAR,W
books,3,CLEAR,W
boondocks,4,CLEAR,W
bored,10,CLEAR,W
boring,5,CLEAR,W
both,4,CLEAR,W
bought,13,CLEAR,W
bout,12,CLEAR,W
box,2,CLEAR,W
boy,6,CLEAR,W
boyfriend,2,CLEAR,W
boys,4,CLEAR,W
brain,4,CLEAR,W
break,2,CLEAR,W
breakfast,2,CLEAR,W
breath,2,CLEAR,W
breathing,1,CLEAR,W
briefing,6,CLEAR,W
briefly,1,CLEAR,W
bring,2,CLEAR,W
bro,2,CLEAR,W
broke,3,CLEAR,W
broken,6,CLEAR,W
brother,3,CLEAR,W
brown,5,CLEAR,W
building,1,CLEAR,W
burn,5,CLEAR,W
burning,4,CLEAR,W
bus,1,CLEAR,W
business,11,CLEAR,W
busy,3,CLEAR,W
buy,14,CLEAR,W
bye,3,CLEAR,W
cake,1,CLEAR,W
call,14,CLEAR,W
called,6,CLEAR,W
calling,5,CLEAR,W
calls,5,CLEAR,W
came,5,CLEAR,W
camp,1,CLEAR,W
cannot,3,CLEAR,W
cant,6,CLEAR,W
car,15,CLEAR,W
card,3,CLEAR,W
care,10,CLEAR,W
cars,12,CLEAR,W
case,4,CLEAR,W
cat,1,CLEAR,W
catch,1,CLEAR,W
caught,3,CLEAR,W
cause,10,CLEAR,W
chance,4,CLEAR,W
change,4,CLEAR,W
changed,4,CLEAR,W
channel,4,CLEAR,W
character,3,CLEAR,W
check,8,CLEAR,W
cheese,1,CLEAR,W
chick,2,CLEAR,W
chicken,5,CLEAR,W
child,5,CLEAR,W
