keyword,count,weather,wind_direction
000,2,CLOUDY,NW
100,3,CLOUDY,NW
101,1,CLOUDY,NW
1st,4,CLOUDY,NW
2010,17,CLOUDY,NW
2nd,5,CLOUDY,NW
aan,2,CLOUDY,NW
able,6,CLOUDY,NW
accident,3,CLOUDY,NW
account,1,CLOUDY,NW
act,6,CLOUDY,NW
actually,8,CLOUDY,NW
add,2,CLOUDY,NW
after,18,CLOUDY,NW
afternoon,1,CLOUDY,NW
again,12,CLOUDY,NW
against,4,CLOUDY,NW
ago,5,CLOUDY,NW
ahead,2,CLOUDY,NW
ain,5,CLOUDY,NW
aint,2,CLOUDY,NW
air,3,CLOUDY,NW
alarm,7,CLOUDY,NW
album,8,CLOUDY,NW
alive,3,CLOUDY,NW
almost,12,CLOUDY,NW
alone,3,CLOUDY,NW
along,1,CLOUDY,NW
already,7,CLOUDY,NW
alright,1,CLOUDY,NW
als,3,CLOUDY,NW
also,6,CLOUDY,NW
always,27,CLOUDY,NW
amazing,16,CLOUDY,NW
american,4,CLOUDY,NW
android,1,CLOUDY,NW
another,13,CLOUDY,NW
answer,4,CLOUDY,NW
antique,1,CLOUDY,NW
any,9,CLOUDY,NW
anybody,3,CLOUDY,NW
anymore,3,CLOUDY,NW
anyone,11,CLOUDY,NW
anything,6,CLOUDY,NW
anyway,5,CLOUDY,NW
app,4,CLOUDY,NW
apparently,6,CLOUDY,NW
apple,3,CLOUDY,NW
arcade,16,CLOUDY,NW
around,17,CLOUDY,NW
art,4,CLOUDY,NW
arts,14,CLOUDY,NW
ask,2,CLOUDY,NW
asked,1,CLOUDY,NW
asking,1,CLOUDY,NW
asleep,2,CLOUDY,NW
ass,5,CLOUDY,NW
attention,2,CLOUDY,NW
august,13,CLOUDY,NW
awake,1,CLOUDY,NW
away,8,CLOUDY,NW
awesome,4,CLOUDY,NW
baby,11,CLOUDY,NW
back,33,CLOUDY,NW
bad,24,CLOUDY,NW
bar,2,CLOUDY,NW
baseball,2,CLOUDY,NW
basketball,4,CLOUDY,NW
bday,1,CLOUDY,NW
beach,3,CLOUDY,NW
beat,1,CLOUDY,NW
beautiful,9,CLOUDY,NW
beauty,4,CLOUDY,NW
because,13,CLOUDY,NW
become,2,CLOUDY,NW
bed,10,CLOUDY,NW
been,24,CLOUDY,NW
before,12,CLOUDY,NW
beginning,1,CLOUDY,NW
behind,7,CLOUDY,NW
being,14,CLOUDY,NW
believe,8,CLOUDY,NW
ben,2,CLOUDY,NW
best,36,CLOUDY,NW
bet,3,CLOUDY,NW
better,26,CLOUDY,NW
between,5,CLOUDY,NW
