keyword,count,weather,wind_direction
000,4,CLEAR,WNW
100,2,CLEAR,WNW
1st,2,CLEAR,WNW
2010,11,CLEAR,WNW
2nd,6,CLEAR,WNW
able,3,CLEAR,WNW
absolutely,1,CLEAR,WNW
account,2,CLEAR,WNW
act,5,CLEAR,WNW
action,3,CLEAR,WNW
actually,7,CLEAR,WNW
adam,1,CLEAR,WNW
add,3,CLEAR,WNW
after,27,CLEAR,WNW
afternoon,3,CLEAR,WNW
again,25,CLEAR,WNW
against,4,CLEAR,WNW
age,4,CLEAR,WNW
ago,5,CLEAR,WNW
ahead,1,CLEAR,WNW
ain,2,CLEAR,WNW
aint,4,CLEAR,WNW
air,5,CLEAR,WNW
alarm,8,CLEAR,WNW
album,4,CLEAR,WNW
alive,3,CLEAR,WNW
almost,8,CLEAR,WNW
alone,4,CLEAR,WNW
along,2,CLEAR,WNW
already,10,CLEAR,WNW
alright,2,CLEAR,WNW
als,4,CLEAR,WNW
also,6,CLEAR,WNW
always,15,CLEAR,WNW
amazing,14,CLEAR,WNW
american,43,CLEAR,WNW
android,4,CLEAR,WNW
annoying,2,CLEAR,WNW
another,21,CLEAR,WNW
answer,5,CLEAR,WNW
any,14,CLEAR,WNW
anymore,4,CLEAR,WNW
anyone,8,CLEAR,WNW
anything,9,CLEAR,WNW
anytime,1,CLEAR,WNW
anyway,2,CLEAR,WNW
app,1,CLEAR,WNW
apparently,4,CLEAR,WNW
apple,1,CLEAR,WNW
arcade,12,CLEAR,WNW
around,9,CLEAR,WNW
art,3,CLEAR,WNW
arts,1,CLEAR,WNW
ask,5,CLEAR,WNW
asked,2,CLEAR,WNW
asking,3,CLEAR,WNW
asleep,3,CLEAR,WNW
ass,3,CLEAR,WNW
ate,3,CLEAR,WNW
august,8,CLEAR,WNW
awake,2,CLEAR,WNW
away,7,CLEAR,WNW
awesome,7,CLEAR,WNW
baby,13,CLEAR,WNW
back,52,CLEAR,WNW
bad,26,CLEAR,WNW
band,3,CLEAR,WNW
bar,5,CLEAR,WNW
baseball,3,CLEAR,WNW
basketball,6,CLEAR,WNW
bday,2,CLEAR,WNW
beach,4,CLEAR,WNW
beautiful,9,CLEAR,WNW
beauty,1,CLEAR,WNW
because,19,CLEAR,WNW
become,2,CLEAR,WNW
bed,6,CLEAR,WNW
been,24,CLEAR,WNW
beer,1,CLEAR,WNW
before,14,CLEAR,WNW
behind,4,CLEAR,WNW
being,9,CLEAR,WNW
believe,2,CLEAR,WNW
ben,4,CLEAR,WNW
best,25,CLEAR,WNW
bet,3,CLEAR,WNW
better,12,CLEAR,WNW
between,6,CLEAR,WNW
beyond,1,CLEAR,WNW
bieber,4,CLEAR,WNW
big,17,CLEAR,WNW
biggest,1,CLEAR,WNW
bill,6,CLEAR,WNW
birthday,6,CLEAR,WNW
bit,6,CLEAR,WNW
black,5,CLEAR,WNW
blackberry,1,CLEAR,WNW
blood,1,CLEAR,WNW
blue,2,CLEAR,WNW
body,4,CLEAR,WNW
bomb,5,CLEAR,WNW
book,6,CLEAR,WNW
books,5,CLEAR,WNW
boondocks,3,CLEAR,WNW
bored,4,CLEAR,WNW
boring,4,CLEAR,WNW
both,6,CLEAR,WNW
bought,1,CLEAR,WNW
bout,8,CLEAR,WNW
box,1,CLEAR,WNW
boy,4,CLEAR,WNW
boyfriend,2,CLEAR,WNW
boys,5,CLEAR,WNW
brain,2,CLEAR,WNW
break,9,CLEAR,WNW
breakfast,1,CLEAR,WNW
breath,3,CLEAR,WNW
breathing,2,CLEAR,WNW
briefing,9,CLEAR,WNW
briefly,1,CLEAR,WNW
bring,2,CLEAR,WNW
bro,2,CLEAR,WNW
broke,2,CLEAR,WNW
broken,4,CLEAR,WNW
brother,7,CLEAR,WNW
brown,3,CLEAR,WNW
building,7,CLEAR,WNW
burn,6,CLEAR,WNW
burning,3,CLEAR,WNW
bus,5,CLEAR,WNW
business,3,CLEAR,WNW
busy,4,CLEAR,WNW
buy,3,CLEAR,WNW
bye,1,CLEAR,WNW
cake,2,CLEAR,WNW
call,10,CLEAR,WNW
called,4,CLEAR,WNW
calling,4,CLEAR,WNW
calls,1,CLEAR,WNW
came,10,CLEAR,WNW
camp,3,CLEAR,WNW
cannot,4,CLEAR,WNW
cant,5,CLEAR,WNW
car,14,CLEAR,WNW
card,3,CLEAR,WNW
care,7,CLEAR,WNW
cars,11,CLEAR,WNW
case,5,CLEAR,WNW
cat,5,CLEAR,WNW
catch,2,CLEAR,WNW
caught,4,CLEAR,WNW
cause,13,CLEAR,WNW
chance,4,CLEAR,WNW
change,6,CLEAR,WNW
changed,3,CLEAR,WNW
channel,2,CLEAR,WNW
character,2,CLEAR,WNW
check,10,CLEAR,WNW
cheer,2,CLEAR,WNW
cheese,2,CLEAR,WNW
chick,3,CLEAR,WNW
chicken,4,CLEAR,WNW
child,3,CLEAR,WNW
children,4,CLEAR,WNW
chills,1,CLEAR,WNW
china,17,CLEAR,WNW
chocolate,11,CLEAR,WNW
choice,3,CLEAR,WNW
chris,1,CLEAR,WNW
christmas,2,CLEAR,WNW
church,4,CLEAR,WNW
city,8,CLEAR,WNW
class,5,CLEAR,WNW
clean,7,CLEAR,WNW
cleaning,2,CLEAR,WNW
close,1,CLEAR,WNW
closed,1,CLEAR,WNW
clothes,3,CLEAR,WNW
club,3,CLEAR,WNW
coffee,2,CLEAR,WNW
cold,8,CLEAR,WNW
college,4,CLEAR,WNW
com,6,CLEAR,WNW
come,25,CLEAR,WNW
comes,8,CLEAR,WNW
coming,9,CLEAR,WNW
company,3,CLEAR,WNW
completely,2,CLEAR,WNW
computer,3,CLEAR,WNW
con,6,CLEAR,WNW
concert,3,CLEAR,WNW
control,8,CLEAR,WNW
cook,4,CLEAR,WNW
cooking,2,CLEAR,WNW
cool,9,CLEAR,WNW
cough,1,CLEAR,WNW
could,8,CLEAR,WNW
count,1,CLEAR,WNW
country,2,CLEAR,WNW
couple,3,CLEAR,WNW
course,3,CLEAR,WNW
cousin,3,CLEAR,WNW
crap,3,CLEAR,WNW
crazy,6,CLEAR,WNW
cream,6,CLEAR,WNW
crisis,9,CLEAR,WNW
cry,1,CLEAR,WNW
crying,5,CLEAR,WNW
cup,3,CLEAR,WNW
currently,7,CLEAR,WNW
cut,6,CLEAR,WNW
cute,6,CLEAR,WNW
cuz,4,CLEAR,WNW
dad,12,CLEAR,WNW
dan,5,CLEAR,WNW
dance,3,CLEAR,WNW
dark,1,CLEAR,WNW
dat,8,CLEAR,WNW
date,1,CLEAR,WNW
david,1,CLEAR,WNW
days,23,CLEAR,WNW
dead,7,CLEAR,WNW
deal,8,CLEAR,WNW
dear,2,CLEAR,WNW
death,5,CLEAR,WNW
debate,5,CLEAR,WNW
decided,3,CLEAR,WNW
deep,3,CLEAR,WNW
definitely,2,CLEAR,WNW
depressing,1,CLEAR,WNW
design,2,CLEAR,WNW
desire,4,CLEAR,WNW
did,12,CLEAR,WNW
didn,14,CLEAR,WNW
didnt,1,CLEAR,WNW
die,11,CLEAR,WNW
dies,3,CLEAR,WNW
difference,2,CLEAR,WNW
different,7,CLEAR,WNW
dinner,1,CLEAR,WNW
dis,5,CLEAR,WNW
disaster,23,CLEAR,WNW
dit,1,CLEAR,WNW
dnt,3,CLEAR,WNW
doctor,4,CLEAR,WNW
does,11,CLEAR,WNW
doesn,8,CLEAR,WNW
dog,6,CLEAR,WNW
doing,20,CLEAR,WNW
don,37,CLEAR,WNW
done,16,CLEAR,WNW
dont,11,CLEAR,WNW
door,2,CLEAR,WNW
down,26,CLEAR,WNW
dream,8,CLEAR,WNW
dreams,1,CLEAR,WNW
drink,3,CLEAR,WNW
drinking,5,CLEAR,WNW
drive,6,CLEAR,WNW
driving,1,CLEAR,WNW
drug,7,CLEAR,WNW
drunk,3,CLEAR,WNW
dry,2,CLEAR,WNW
dude,9,CLEAR,WNW
due,3,CLEAR,WNW
dumb,3,CLEAR,WNW
during,5,CLEAR,WNW
dying,4,CLEAR,WNW
each,2,CLEAR,WNW
early,8,CLEAR,WNW
earth,6,CLEAR,WNW
earthquake,64,CLEAR,WNW
easy,1,CLEAR,WNW
eat,4,CLEAR,WNW
eating,3,CLEAR,WNW
echt,4,CLEAR,WNW
een,4,CLEAR,WNW
either,7,CLEAR,WNW
else,11,CLEAR,WNW
end,9,CLEAR,WNW
energy,4,CLEAR,WNW
english,1,CLEAR,WNW
enjoying,2,CLEAR,WNW
enough,7,CLEAR,WNW
epic,4,CLEAR,WNW
episode,13,CLEAR,WNW
eric,6,CLEAR,WNW
even,27,CLEAR,WNW
ever,16,CLEAR,WNW
every,18,CLEAR,WNW
everybody,8,CLEAR,WNW
everyday,6,CLEAR,WNW
everyone,20,CLEAR,WNW
everything,9,CLEAR,WNW
everywhere,1,CLEAR,WNW
evil,2,CLEAR,WNW
exactly,3,CLEAR,WNW
except,2,CLEAR,WNW
excited,8,CLEAR,WNW
experience,2,CLEAR,WNW
extra,4,CLEAR,WNW
eye,4,CLEAR,WNW
eyes,4,CLEAR,WNW
face,13,CLEAR,WNW
facebook,11,CLEAR,WNW
fact,2,CLEAR,WNW
fail,1,CLEAR,WNW
fair,4,CLEAR,WNW
faith,5,CLEAR,WNW
fall,6,CLEAR,WNW
falling,1,CLEAR,WNW
family,13,CLEAR,WNW
fan,1,CLEAR,WNW
fans,2,CLEAR,WNW
far,3,CLEAR,WNW
fashion,2,CLEAR,WNW
fast,3,CLEAR,WNW
fat,5,CLEAR,WNW
father,2,CLEAR,WNW
fav,3,CLEAR,WNW
favorite,11,CLEAR,WNW
fear,3,CLEAR,WNW
feel,15,CLEAR,WNW
feeling,14,CLEAR,WNW
feels,5,CLEAR,WNW
feet,2,CLEAR,WNW
felt,8,CLEAR,WNW
fever,1,CLEAR,WNW
few,10,CLEAR,WNW
fight,6,CLEAR,WNW
filled,3,CLEAR,WNW
film,4,CLEAR,WNW
final,3,CLEAR,WNW
finally,13,CLEAR,WNW
find,16,CLEAR,WNW
finding,2,CLEAR,WNW
fine,3,CLEAR,WNW
finish,1,CLEAR,WNW
finished,2,CLEAR,WNW
first,17,CLEAR,WNW
fish,2,CLEAR,WNW
fix,3,CLEAR,WNW
floor,3,CLEAR,WNW
flu,4,CLEAR,WNW
fly,5,CLEAR,WNW
flying,1,CLEAR,WNW
fml,1,CLEAR,WNW
follow,10,CLEAR,WNW
followers,19,CLEAR,WNW
following,7,CLEAR,WNW
food,12,CLEAR,WNW
football,2,CLEAR,WNW
forever,3,CLEAR,WNW
forget,4,CLEAR,WNW
forgot,2,CLEAR,WNW
forward,5,CLEAR,WNW
found,9,CLEAR,WNW
four,1,CLEAR,WNW
freaking,3,CLEAR,WNW
free,6,CLEAR,WNW
fresh,5,CLEAR,WNW
friday,2,CLEAR,WNW
fried,3,CLEAR,WNW
friend,6,CLEAR,WNW
friends,10,CLEAR,WNW
friendship,2,CLEAR,WNW
from,55,CLEAR,WNW
front,4,CLEAR,WNW
full,6,CLEAR,WNW
fun,9,CLEAR,WNW
funny,10,CLEAR,WNW
future,3,CLEAR,WNW
game,14,CLEAR,WNW
games,1,CLEAR,WNW
gas,3,CLEAR,WNW
gave,1,CLEAR,WNW
gets,5,CLEAR,WNW
gettin,3,CLEAR,WNW
getting,17,CLEAR,WNW
gift,1,CLEAR,WNW
girl,15,CLEAR,WNW
girls,6,CLEAR,WNW
give,8,CLEAR,WNW
giving,2,CLEAR,WNW
glad,7,CLEAR,WNW
goal,2,CLEAR,WNW
god,19,CLEAR,WNW
goes,3,CLEAR,WNW
