keyword,count,weather,wind_direction
000,2,CLEAR,WNW
100,1,CLEAR,WNW
1st,2,CLEAR,WNW
2010,10,CLEAR,WNW
2nd,2,CLEAR,WNW
aan,6,CLEAR,WNW
able,2,CLEAR,WNW
absolutely,4,CLEAR,WNW
account,2,CLEAR,WNW
aching,2,CLEAR,WNW
act,4,CLEAR,WNW
action,2,CLEAR,WNW
actually,7,CLEAR,WNW
adam,2,CLEAR,WNW
add,8,CLEAR,WNW
after,14,CLEAR,WNW
afternoon,3,CLEAR,WNW
again,22,CLEAR,WNW
against,6,CLEAR,WNW
age,2,CLEAR,WNW
ago,3,CLEAR,WNW
ahead,3,CLEAR,WNW
ain,2,CLEAR,WNW
aint,3,CLEAR,WNW
air,4,CLEAR,WNW
airport,6,CLEAR,WNW
alarm,4,CLEAR,WNW
album,5,CLEAR,WNW
alive,1,CLEAR,WNW
almost,6,CLEAR,WNW
alone,5,CLEAR,WNW
along,2,CLEAR,WNW
already,11,CLEAR,WNW
als,2,CLEAR,WNW
also,7,CLEAR,WNW
always,25,CLEAR,WNW
amazing,12,CLEAR,WNW
american,1,CLEAR,WNW
annoying,5,CLEAR,WNW
another,12,CLEAR,WNW
answer,2,CLEAR,WNW
any,10,CLEAR,WNW
anybody,2,CLEAR,WNW
anymore,3,CLEAR,WNW
anyone,14,CLEAR,WNW
anything,8,CLEAR,WNW
anyway,4,CLEAR,WNW
app,3,CLEAR,WNW
apparently,2,CLEAR,WNW
apple,11,CLEAR,WNW
arcade,12,CLEAR,WNW
around,13,CLEAR,WNW
arts,1,CLEAR,WNW
ask,6,CLEAR,WNW
asked,2,CLEAR,WNW
asking,3,CLEAR,WNW
asleep,3,CLEAR,WNW
ass,4,CLEAR,WNW
ate,1,CLEAR,WNW
attention,2,CLEAR,WNW
august,10,CLEAR,WNW
awake,7,CLEAR,WNW
away,11,CLEAR,WNW
awesome,10,CLEAR,WNW
baby,13,CLEAR,WNW
back,40,CLEAR,WNW
bad,20,CLEAR,WNW
band,4,CLEAR,WNW
bar,4,CLEAR,WNW
baseball,2,CLEAR,WNW
basketball,3,CLEAR,WNW
bday,2,CLEAR,WNW
beach,3,CLEAR,WNW
beat,5,CLEAR,WNW
beautiful,13,CLEAR,WNW
because,21,CLEAR,WNW
become,4,CLEAR,WNW
bed,11,CLEAR,WNW
been,20,CLEAR,WNW
beer,3,CLEAR,WNW
before,15,CLEAR,WNW
beginning,6,CLEAR,WNW
behind,3,CLEAR,WNW
being,18,CLEAR,WNW
believe,7,CLEAR,WNW
ben,4,CLEAR,WNW
best,30,CLEAR,WNW
bet,3,CLEAR,WNW
better,30,CLEAR,WNW
between,5,CLEAR,WNW
beyond,2,CLEAR,WNW
bieber,3,CLEAR,WNW
big,17,CLEAR,WNW
biggest,3,CLEAR,WNW
bill,3,CLEAR,WNW
birthday,7,CLEAR,WNW
bit,3,CLEAR,WNW
black,11,CLEAR,WNW
blog,3,CLEAR,WNW
blood,3,CLEAR,WNW
blows,1,CLEAR,WNW
blue,4,CLEAR,WNW
body,4,CLEAR,WNW
book,6,CLEAR,WNW
books,3,CLEAR,WNW
boondocks,10,CLEAR,WNW
bored,7,CLEAR,WNW
both,5,CLEAR,WNW
bought,1,CLEAR,WNW
bout,2,CLEAR,WNW
box,3,CLEAR,WNW
boy,10,CLEAR,WNW
boyfriend,3,CLEAR,WNW
boys,1,CLEAR,WNW
brain,3,CLEAR,WNW
break,1,CLEAR,WNW
breakfast,7,CLEAR,WNW
breath,2,CLEAR,WNW
breathing,1,CLEAR,WNW
briefing,4,CLEAR,WNW
briefly,1,CLEAR,WNW
bring,4,CLEAR,WNW
broke,3,CLEAR,WNW
broken,4,CLEAR,WNW
brother,6,CLEAR,WNW
brown,1,CLEAR,WNW
building,2,CLEAR,WNW
burn,1,CLEAR,WNW
burning,1,CLEAR,WNW
bus,5,CLEAR,WNW
business,5,CLEAR,WNW
busy,6,CLEAR,WNW
buy,9,CLEAR,WNW
bye,2,CLEAR,WNW
cake,2,CLEAR,WNW
call,9,CLEAR,WNW
called,7,CLEAR,WNW
calling,2,CLEAR,WNW
calls,5,CLEAR,WNW
came,5,CLEAR,WNW
camp,2,CLEAR,WNW
cannot,4,CLEAR,WNW
cant,9,CLEAR,WNW
car,11,CLEAR,WNW
card,2,CLEAR,WNW
care,7,CLEAR,WNW
cars,27,CLEAR,WNW
case,2,CLEAR,WNW
cat,6,CLEAR,WNW
catch,5,CLEAR,WNW
cause,13,CLEAR,WNW
chance,3,CLEAR,WNW
change,9,CLEAR,WNW
channel,3,CLEAR,WNW
character,1,CLEAR,WNW
check,6,CLEAR,WNW
cheer,1,CLEAR,WNW
cheese,1,CLEAR,WNW
chick,1,CLEAR,WNW
chicken,5,CLEAR,WNW
children,1,CLEAR,WNW
chocolate,3,CLEAR,WNW
choice,2,CLEAR,WNW
christmas,4,CLEAR,WNW
church,16,CLEAR,WNW
city,5,CLEAR,WNW
class,4,CLEAR,WNW
clean,1,CLEAR,WNW
cleaning,16,CLEAR,WNW
close,1,CLEAR,WNW
closed,1,CLEAR,WNW
clothes,4,CLEAR,WNW
club,1,CLEAR,WNW
coffee,8,CLEAR,WNW
cold,10,CLEAR,WNW
