keyword,count,weather,wind_direction
000,6,CLEAR,W
100,1,CLEAR,W
1st,5,CLEAR,W
2010,5,CLEAR,W
aan,2,CLEAR,W
able,3,CLEAR,W
absolutely,2,CLEAR,W
account,4,CLEAR,W
act,3,CLEAR,W
action,6,CLEAR,W
actually,10,CLEAR,W
add,2,CLEAR,W
after,14,CLEAR,W
afternoon,2,CLEAR,W
again,17,CLEAR,W
against,3,CLEAR,W
age,1,CLEAR,W
ago,4,CLEAR,W
ahead,3,CLEAR,W
ain,2,CLEAR,W
aint,1,CLEAR,W
air,3,CLEAR,W
airport,1,CLEAR,W
alarm,3,CLEAR,W
album,6,CLEAR,W
almost,12,CLEAR,W
alone,5,CLEAR,W
along,1,CLEAR,W
already,15,CLEAR,W
als,1,CLEAR,W
also,11,CLEAR,W
always,19,CLEAR,W
amazing,10,CLEAR,W
american,1,CLEAR,W
android,1,CLEAR,W
annoying,5,CLEAR,W
another,19,CLEAR,W
answer,3,CLEAR,W
any,9,CLEAR,W
anybody,1,CLEAR,W
anymore,4,CLEAR,W
anyone,12,CLEAR,W
anything,7,CLEAR,W
anyway,3,CLEAR,W
app,4,CLEAR,W
apparently,1,CLEAR,W
arcade,11,CLEAR,W
around,11,CLEAR,W
art,2,CLEAR,W
ask,9,CLEAR,W
asked,1,CLEAR,W
asking,1,CLEAR,W
asleep,4,CLEAR,W
ass,2,CLEAR,W
ate,1,CLEAR,W
attention,4,CLEAR,W
august,14,CLEAR,W
awake,2,CLEAR,W
away,4,CLEAR,W
awesome,6,CLEAR,W
baby,13,CLEAR,W
back,34,CLEAR,W
bad,16,CLEAR,W
band,3,CLEAR,W
bar,2,CLEAR,W
baseball,2,CLEAR,W
basketball,6,CLEAR,W
bday,3,CLEAR,W
beach,5,CLEAR,W
beat,1,CLEAR,W
beautiful,12,CLEAR,W
beauty,4,CLEAR,W
because,20,CLEAR,W
become,4,CLEAR,W
bed,12,CLEAR,W
been,18,CLEAR,W
beer,3,CLEAR,W
before,11,CLEAR,W
behind,4,CLEAR,W
being,13,CLEAR,W
believe,12,CLEAR,W
ben,1,CLEAR,W
best,12,CLEAR,W
bet,3,CLEAR,W
better,21,CLEAR,W
between,8,CLEAR,W
beyond,1,CLEAR,W
bieber,3,CLEAR,W
big,8,CLEAR,W
biggest,2,CLEAR,W
bill,1,CLEAR,W
birthday,5,CLEAR,W
bit,9,CLEAR,W
black,5,CLEAR,W
blackberry,2,CLEAR,W
blog,5,CLEAR,W
blood,3,CLEAR,W
blows,1,CLEAR,W
blue,1,CLEAR,W
body,3,CLEAR,W
bomb,1,CLEAR,W
book,5,CLEAR,W
books,4,CLEAR,W
boondocks,16,CLEAR,W
bored,4,CLEAR,W
boring,5,CLEAR,W
both,3,CLEAR,W
bought,1,CLEAR,W
bout,3,CLEAR,W
box,2,CLEAR,W
boy,10,CLEAR,W
boyfriend,3,CLEAR,W
boys,3,CLEAR,W
brain,4,CLEAR,W
break,4,CLEAR,W
breakfast,4,CLEAR,W
breath,2,CLEAR,W
briefing,1,CLEAR,W
bring,2,CLEAR,W
bro,2,CLEAR,W
broke,2,CLEAR,W
broken,3,CLEAR,W
brother,5,CLEAR,W
brown,2,CLEAR,W
building,1,CLEAR,W
burn,2,CLEAR,W
bus,1,CLEAR,W
business,3,CLEAR,W
busy,2,CLEAR,W
buy,6,CLEAR,W
bye,2,CLEAR,W
cake,1,CLEAR,W
call,3,CLEAR,W
called,4,CLEAR,W
calling,6,CLEAR,W
calls,1,CLEAR,W
came,7,CLEAR,W
camp,2,CLEAR,W
cannot,2,CLEAR,W
cant,4,CLEAR,W
car,6,CLEAR,W
card,1,CLEAR,W
care,3,CLEAR,W
cars,6,CLEAR,W
case,3,CLEAR,W
cat,3,CLEAR,W
catch,4,CLEAR,W
caught,2,CLEAR,W
cause,2,CLEAR,W
causing,1,CLEAR,W
chance,5,CLEAR,W
change,8,CLEAR,W
changed,1,CLEAR,W
channel,2,CLEAR,W
check,4,CLEAR,W
cheer,1,CLEAR,W
cheese,1,CLEAR,W
chick,2,CLEAR,W
chicken,3,CLEAR,W
child,1,CLEAR,W
children,4,CLEAR,W
china,3,CLEAR,W
chocolate,2,CLEAR,W
choice,3,CLEAR,W
chris,3,CLEAR,W
christmas,2,CLEAR,W
church,12,CLEAR,W
city,4,CLEAR,W
class,5,CLEAR,W
clean,5,CLEAR,W
cleaning,2,CLEAR,W
close,4,CLEAR,W
closed,2,CLEAR,W
clothes,2,CLEAR,W
coffee,4,CLEAR,W
cold,2,CLEAR,W
college,2,CLEAR,W
come,15,CLEAR,W
comes,5,CLEAR,W
coming,15,CLEAR,W
company,2,CLEAR,W
complete,4,CLEAR,W
completely,3,CLEAR,W
computer,2,CLEAR,W
concert,3,CLEAR,W
cook,1,CLEAR,W
cooking,1,CLEAR,W
cool,10,CLEAR,W
could,7,CLEAR,W
count,2,CLEAR,W
country,3,CLEAR,W
couple,1,CLEAR,W
course,3,CLEAR,W
cousin,3,CLEAR,W
crap,1,CLEAR,W
crazy,14,CLEAR,W
cream,3,CLEAR,W
crisis,5,CLEAR,W
cry,7,CLEAR,W
crying,5,CLEAR,W
cup,1,CLEAR,W
currently,3,CLEAR,W
cut,2,CLEAR,W
cute,6,CLEAR,W
cuz,9,CLEAR,W
dad,8,CLEAR,W
dan,3,CLEAR,W
dance,4,CLEAR,W
dark,6,CLEAR,W
dat,10,CLEAR,W
date,2,CLEAR,W
david,1,CLEAR,W
days,14,CLEAR,W
dead,7,CLEAR,W
deal,2,CLEAR,W
dear,2,CLEAR,W
death,5,CLEAR,W
debate,1,CLEAR,W
decided,1,CLEAR,W
deep,2,CLEAR,W
definitely,3,CLEAR,W
depressing,1,CLEAR,W
design,4,CLEAR,W
desire,2,CLEAR,W
did,18,CLEAR,W
didn,11,CLEAR,W
didnt,3,CLEAR,W
die,14,CLEAR,W
dies,2,CLEAR,W
difference,3,CLEAR,W
different,4,CLEAR,W
difficult,1,CLEAR,W
dinner,3,CLEAR,W
dis,1,CLEAR,W
disaster,4,CLEAR,W
dit,3,CLEAR,W
dnt,2,CLEAR,W
doctor,2,CLEAR,W
does,13,CLEAR,W
doesn,8,CLEAR,W
dog,4,CLEAR,W
doing,9,CLEAR,W
don,34,CLEAR,W
done,18,CLEAR,W
dont,12,CLEAR,W
door,2,CLEAR,W
down,20,CLEAR,W
dream,4,CLEAR,W
dreams,3,CLEAR,W
drink,2,CLEAR,W
drinking,1,CLEAR,W
drive,3,CLEAR,W
driving,3,CLEAR,W
drug,5,CLEAR,W
drunk,3,CLEAR,W
dry,2,CLEAR,W
dude,1,CLEAR,W
due,4,CLEAR,W
during,3,CLEAR,W
dying,1,CLEAR,W
early,10,CLEAR,W
earth,2,CLEAR,W
easy,4,CLEAR,W
eat,8,CLEAR,W
eating,6,CLEAR,W
echt,4,CLEAR,W
een,7,CLEAR,W
either,1,CLEAR,W
else,11,CLEAR,W
end,10,CLEAR,W
energy,1,CLEAR,W
english,2,CLEAR,W
enjoy,6,CLEAR,W
enjoying,1,CLEAR,W
enough,6,CLEAR,W
epic,1,CLEAR,W
episode,5,CLEAR,W
eric,1,CLEAR,W
especially,2,CLEAR,W
even,22,CLEAR,W
evening,1,CLEAR,W
ever,8,CLEAR,W
every,17,CLEAR,W
everybody,4,CLEAR,W
everyday,5,CLEAR,W
everyone,23,CLEAR,W
everything,9,CLEAR,W
evil,2,CLEAR,W
except,1,CLEAR,W
excited,2,CLEAR,W
extra,3,CLEAR,W
eye,2,CLEAR,W
eyes,6,CLEAR,W
face,8,CLEAR,W
facebook,5,CLEAR,W
fact,4,CLEAR,W
fail,4,CLEAR,W
fair,1,CLEAR,W
faith,5,CLEAR,W
fall,6,CLEAR,W
falling,3,CLEAR,W
family,11,CLEAR,W
fan,1,CLEAR,W
far,7,CLEAR,W
fashion,2,CLEAR,W
fast,3,CLEAR,W
fat,3,CLEAR,W
