keyword,count,weather,wind_direction
000,1,CLEAR,NW
100,9,CLEAR,NW
101,1,CLEAR,NW
1st,9,CLEAR,NW
2010,15,CLEAR,NW
2nd,6,CLEAR,NW
aan,4,CLEAR,NW
able,6,CLEAR,NW
absolutely,2,CLEAR,NW
accident,1,CLEAR,NW
account,2,CLEAR,NW
act,5,CLEAR,NW
action,3,CLEAR,NW
actually,9,CLEAR,NW
adam,1,CLEAR,NW
add,2,CLEAR,NW
after,28,CLEAR,NW
afternoon,1,CLEAR,NW
again,13,CLEAR,NW
against,6,CLEAR,NW
age,2,CLEAR,NW
ago,12,CLEAR,NW
ahead,3,CLEAR,NW
ain,6,CLEAR,NW
aint,3,CLEAR,NW
air,3,CLEAR,NW
airport,1,CLEAR,NW
alarm,8,CLEAR,NW
album,5,CLEAR,NW
alive,8,CLEAR,NW
almost,11,CLEAR,NW
alone,11,CLEAR,NW
along,4,CLEAR,NW
already,14,CLEAR,NW
alright,3,CLEAR,NW
als,3,CLEAR,NW
also,8,CLEAR,NW
always,23,CLEAR,NW
amazing,13,CLEAR,NW
american,19,CLEAR,NW
annoying,5,CLEAR,NW
another,21,CLEAR,NW
answer,7,CLEAR,NW
any,17,CLEAR,NW
anymore,8,CLEAR,NW
anyone,19,CLEAR,NW
anything,22,CLEAR,NW
anytime,1,CLEAR,NW
anyway,3,CLEAR,NW
app,2,CLEAR,NW
apparently,4,CLEAR,NW
appetite,1,CLEAR,NW
apple,3,CLEAR,NW
arcade,12,CLEAR,NW
around,12,CLEAR,NW
art,5,CLEAR,NW
arts,3,CLEAR,NW
ask,11,CLEAR,NW
asked,5,CLEAR,NW
asking,2,CLEAR,NW
asleep,2,CLEAR,NW
ass,9,CLEAR,NW
ate,1,CLEAR,NW
attention,3,CLEAR,NW
august,11,CLEAR,NW
awake,2,CLEAR,NW
away,9,CLEAR,NW
awesome,4,CLEAR,NW
baby,17,CLEAR,NW
back,32,CLEAR,NW
bad,26,CLEAR,NW
band,6,CLEAR,NW
bar,3,CLEAR,NW
baseball,38,CLEAR,NW
basketball,6,CLEAR,NW
bday,1,CLEAR,NW
beach,4,CLEAR,NW
beat,3,CLEAR,NW
beautiful,12,CLEAR,NW
beauty,3,CLEAR,NW
because,25,CLEAR,NW
bed,21,CLEAR,NW
been,37,CLEAR,NW
beer,2,CLEAR,NW
before,16,CLEAR,NW
beginning,5,CLEAR,NW
behind,4,CLEAR,NW
being,23,CLEAR,NW
believe,14,CLEAR,NW
ben,2,CLEAR,NW
best,40,CLEAR,NW
bet,3,CLEAR,NW
better,31,CLEAR,NW
between,8,CLEAR,NW
beyond,5,CLEAR,NW
bieber,5,CLEAR,NW
big,21,CLEAR,NW
biggest,7,CLEAR,NW
bill,6,CLEAR,NW
birthday,8,CLEAR,NW
bit,11,CLEAR,NW
black,8,CLEAR,NW
blackberry,2,CLEAR,NW
blog,7,CLEAR,NW
blood,4,CLEAR,NW
blows,1,CLEAR,NW
blue,4,CLEAR,NW
body,9,CLEAR,NW
bomb,2,CLEAR,NW
book,10,CLEAR,NW
books,10,CLEAR,NW
boondocks,15,CLEAR,NW
bored,5,CLEAR,NW
boring,8,CLEAR,NW
both,3,CLEAR,NW
bought,2,CLEAR,NW
bout,5,CLEAR,NW
box,3,CLEAR,NW
boy,5,CLEAR,NW
boyfriend,3,CLEAR,NW
boys,3,CLEAR,NW
brain,4,CLEAR,NW
breakfast,1,CLEAR,NW
breath,2,CLEAR,NW
briefing,3,CLEAR,NW
briefly,3,CLEAR,NW
bring,4,CLEAR,NW
bro,1,CLEAR,NW
broke,2,CLEAR,NW
broken,6,CLEAR,NW
brother,3,CLEAR,NW
brown,6,CLEAR,NW
building,4,CLEAR,NW
burn,4,CLEAR,NW
burning,5,CLEAR,NW
bus,6,CLEAR,NW
business,2,CLEAR,NW
busy,2,CLEAR,NW
buy,6,CLEAR,NW
bye,1,CLEAR,NW
cake,4,CLEAR,NW
call,10,CLEAR,NW
called,9,CLEAR,NW
calling,2,CLEAR,NW
calls,1,CLEAR,NW
came,3,CLEAR,NW
camp,2,CLEAR,NW
cannot,5,CLEAR,NW
cant,7,CLEAR,NW
car,16,CLEAR,NW
card,2,CLEAR,NW
care,10,CLEAR,NW
cars,16,CLEAR,NW
case,3,CLEAR,NW
cat,5,CLEAR,NW
catch,6,CLEAR,NW
caught,4,CLEAR,NW
cause,10,CLEAR,NW
causing,1,CLEAR,NW
chance,4,CLEAR,NW
change,11,CLEAR,NW
changed,4,CLEAR,NW
channel,3,CLEAR,NW
character,1,CLEAR,NW
check,6,CLEAR,NW
cheer,1,CLEAR,NW
cheese,1,CLEAR,NW
chick,6,CLEAR,NW
chicken,7,CLEAR,NW
child,1,CLEAR,NW
children,9,CLEAR,NW
chills,1,CLEAR,NW
china,2,CLEAR,NW
chocolate,8,CLEAR,NW
choice,1,CLEAR,NW
chris,5,CLEAR,NW
christmas,3,CLEAR,NW
church,6,CLEAR,NW
city,6,CLEAR,NW
class,4,CLEAR,NW
clean,3,CLEAR,NW
cleaning,4,CLEAR,NW
close,4,CLEAR,NW
closed,1,CLEAR,NW
clothes,7,CLEAR,NW
club,6,CLEAR,NW
coffee,2,CLEAR,NW
cold,6,CLEAR,NW
college,1,CLEAR,NW
com,2,CLEAR,NW
come,29,CLEAR,NW
comes,12,CLEAR,NW
coming,17,CLEAR,NW
company,2,CLEAR,NW
