keyword,count,weather,wind_direction
000,4,CLEAR,NW
100,7,CLEAR,NW
101,1,CLEAR,NW
1st,6,CLEAR,NW
2010,6,CLEAR,NW
2nd,4,CLEAR,NW
aan,6,CLEAR,NW
able,2,CLEAR,NW
absolutely,1,CLEAR,NW
accident,1,CLEAR,NW
account,4,CLEAR,NW
act,3,CLEAR,NW
action,3,CLEAR,NW
actually,8,CLEAR,NW
adam,5,CLEAR,NW
add,4,CLEAR,NW
after,29,CLEAR,NW
afternoon,4,CLEAR,NW
again,23,CLEAR,NW
against,3,CLEAR,NW
age,6,CLEAR,NW
ago,6,CLEAR,NW
ain,1,CLEAR,NW
aint,6,CLEAR,NW
air,2,CLEAR,NW
airport,1,CLEAR,NW
alarm,5,CLEAR,NW
album,5,CLEAR,NW
alive,3,CLEAR,NW
almost,8,CLEAR,NW
alone,4,CLEAR,NW
along,5,CLEAR,NW
already,20,CLEAR,NW
alright,4,CLEAR,NW
als,2,CLEAR,NW
also,8,CLEAR,NW
always,22,CLEAR,NW
amazing,15,CLEAR,NW
american,1,CLEAR,NW
android,3,CLEAR,NW
annoying,4,CLEAR,NW
another,13,CLEAR,NW
answer,5,CLEAR,NW
any,26,CLEAR,NW
anybody,5,CLEAR,NW
anymore,3,CLEAR,NW
anyone,20,CLEAR,NW
anything,9,CLEAR,NW
anytime,1,CLEAR,NW
anyway,4,CLEAR,NW
app,7,CLEAR,NW
apparently,6,CLEAR,NW
apple,140,CLEAR,NW
arcade,12,CLEAR,NW
around,15,CLEAR,NW
art,5,CLEAR,NW
arts,2,CLEAR,NW
ask,7,CLEAR,NW
asked,6,CLEAR,NW
asking,3,CLEAR,NW
asleep,4,CLEAR,NW
ass,6,CLEAR,NW
ate,3,CLEAR,NW
august,13,CLEAR,NW
awake,5,CLEAR,NW
away,17,CLEAR,NW
awesome,9,CLEAR,NW
baby,17,CLEAR,NW
back,58,CLEAR,NW
bad,20,CLEAR,NW
band,4,CLEAR,NW
bar,7,CLEAR,NW
baseball,1,CLEAR,NW
basketball,3,CLEAR,NW
bb11,1,CLEAR,NW
bday,2,CLEAR,NW
beach,1,CLEAR,NW
beat,3,CLEAR,NW
beautiful,5,CLEAR,NW
because,16,CLEAR,NW
become,7,CLEAR,NW
bed,18,CLEAR,NW
been,27,CLEAR,NW
beer,2,CLEAR,NW
before,18,CLEAR,NW
beginning,1,CLEAR,NW
behind,9,CLEAR,NW
being,28,CLEAR,NW
believe,7,CLEAR,NW
ben,4,CLEAR,NW
best,33,CLEAR,NW
bet,1,CLEAR,NW
better,23,CLEAR,NW
between,10,CLEAR,NW
beyond,4,CLEAR,NW
bieber,4,CLEAR,NW
big,21,CLEAR,NW
biggest,2,CLEAR,NW
bill,2,CLEAR,NW
birthday,6,CLEAR,NW
bit,6,CLEAR,NW
black,14,CLEAR,NW
blackberry,2,CLEAR,NW
blog,5,CLEAR,NW
blood,7,CLEAR,NW
blue,2,CLEAR,NW
body,13,CLEAR,NW
bomb,1,CLEAR,NW
book,6,CLEAR,NW
books,4,CLEAR,NW
boondocks,8,CLEAR,NW
bored,7,CLEAR,NW
boring,7,CLEAR,NW
both,8,CLEAR,NW
bought,6,CLEAR,NW
bout,12,CLEAR,NW
box,5,CLEAR,NW
boy,8,CLEAR,NW
boys,2,CLEAR,NW
brain,1,CLEAR,NW
break,6,CLEAR,NW
breakfast,8,CLEAR,NW
