keyword,count,weather,wind_direction
100,4,CLEAR,NW
101,2,CLEAR,NW
1st,5,CLEAR,NW
2010,14,CLEAR,NW
2nd,3,CLEAR,NW
aan,3,CLEAR,NW
able,8,CLEAR,NW
accident,3,CLEAR,NW
account,3,CLEAR,NW
act,7,CLEAR,NW
action,3,CLEAR,NW
actually,15,CLEAR,NW
adam,2,CLEAR,NW
add,2,CLEAR,NW
after,19,CLEAR,NW
afternoon,2,CLEAR,NW
again,18,CLEAR,NW
against,3,CLEAR,NW
age,2,CLEAR,NW
ago,3,CLEAR,NW
ahead,2,CLEAR,NW
ain,5,CLEAR,NW
aint,2,CLEAR,NW
air,4,CLEAR,NW
airport,1,CLEAR,NW
alarm,15,CLEAR,NW
album,5,CLEAR,NW
alive,2,CLEAR,NW
almost,4,CLEAR,NW
alone,1,CLEAR,NW
along,1,CLEAR,NW
already,14,CLEAR,NW
alright,1,CLEAR,NW
als,4,CLEAR,NW
also,10,CLEAR,NW
always,23,CLEAR,NW
amazing,9,CLEAR,NW
american,2,CLEAR,NW
android,1,CLEAR,NW
annoying,7,CLEAR,NW
another,7,CLEAR,NW
answer,1,CLEAR,NW
any,11,CLEAR,NW
anybody,2,CLEAR,NW
anymore,3,CLEAR,NW
anyone,9,CLEAR,NW
anything,8,CLEAR,NW
anytime,1,CLEAR,NW
app,1,CLEAR,NW
apparently,2,CLEAR,NW
appetite,1,CLEAR,NW
apple,1,CLEAR,NW
arcade,12,CLEAR,NW
around,10,CLEAR,NW
art,3,CLEAR,NW
arts,7,CLEAR,NW
ask,7,CLEAR,NW
asked,2,CLEAR,NW
asking,1,CLEAR,NW
asleep,3,CLEAR,NW
ass,10,CLEAR,NW
ate,2,CLEAR,NW
attention,1,CLEAR,NW
august,8,CLEAR,NW
awake,5,CLEAR,NW
away,13,CLEAR,NW
awesome,4,CLEAR,NW
baby,11,CLEAR,NW
back,49,CLEAR,NW
bad,23,CLEAR,NW
band,4,CLEAR,NW
bar,1,CLEAR,NW
baseball,47,CLEAR,NW
basketball,3,CLEAR,NW
bday,3,CLEAR,NW
beach,2,CLEAR,NW
beautiful,8,CLEAR,NW
beauty,2,CLEAR,NW
because,16,CLEAR,NW
become,1,CLEAR,NW
bed,10,CLEAR,NW
been,26,CLEAR,NW
beer,2,CLEAR,NW
before,12,CLEAR,NW
beginning,4,CLEAR,NW
behind,5,CLEAR,NW
being,25,CLEAR,NW
believe,6,CLEAR,NW
ben,1,CLEAR,NW
best,34,CLEAR,NW
bet,3,CLEAR,NW
better,22,CLEAR,NW
between,6,CLEAR,NW
beyond,4,CLEAR,NW
bieber,2,CLEAR,NW
big,15,CLEAR,NW
biggest,2,CLEAR,NW
bill,11,CLEAR,NW
birthday,5,CLEAR,NW
bit,5,CLEAR,NW
black,14,CLEAR,NW
blackberry,3,CLEAR,NW
blog,3,CLEAR,NW
blood,6,CLEAR,NW
blows,1,CLEAR,NW
blue,6,CLEAR,NW
body,6,CLEAR,NW
bomb,2,CLEAR,NW
book,6,CLEAR,NW
books,14,CLEAR,NW
boondocks,7,CLEAR,NW
bored,5,CLEAR,NW
boring,2,CLEAR,NW
both,2,CLEAR,NW
bought,2,CLEAR,NW
bout,5,CLEAR,NW
box,3,CLEAR,NW
boy,6,CLEAR,NW
boyfriend,5,CLEAR,NW
boys,3,CLEAR,NW
brain,6,CLEAR,NW
break,8,CLEAR,NW
breakfast,1,CLEAR,NW
breath,2,CLEAR,NW
briefing,6,CLEAR,NW
briefly,6,CLEAR,NW
bring,7,CLEAR,NW
broke,1,CLEAR,NW
broken,8,CLEAR,NW
brother,5,CLEAR,NW
brown,2,CLEAR,NW
building,2,CLEAR,NW
burning,2,CLEAR,NW
bus,1,CLEAR,NW
business,4,CLEAR,NW
busy,4,CLEAR,NW
buy,3,CLEAR,NW
bye,3,CLEAR,NW
cake,4,CLEAR,NW
call,15,CLEAR,NW
called,10,CLEAR,NW
calling,6,CLEAR,NW
calls,1,CLEAR,NW
came,2,CLEAR,NW
camp,4,CLEAR,NW
cannot,3,CLEAR,NW
cant,5,CLEAR,NW
car,14,CLEAR,NW
card,2,CLEAR,NW
care,12,CLEAR,NW
cars,10,CLEAR,NW
case,3,CLEAR,NW
cat,1,CLEAR,NW
caught,3,CLEAR,NW
cause,7,CLEAR,NW
causing,2,CLEAR,NW
chance,7,CLEAR,NW
change,7,CLEAR,NW
changed,3,CLEAR,NW
channel,3,CLEAR,NW
