keyword,count,weather,wind_direction
000,9,CLEAR,NW
100,2,CLEAR,NW
101,1,CLEAR,NW
1st,3,CLEAR,NW
2010,5,CLEAR,NW
2nd,7,CLEAR,NW
aan,3,CLEAR,NW
able,2,CLEAR,NW
absolutely,3,CLEAR,NW
accident,2,CLEAR,NW
account,3,CLEAR,NW
act,5,CLEAR,NW
action,1,CLEAR,NW
actually,8,CLEAR,NW
adam,3,CLEAR,NW
add,3,CLEAR,NW
after,28,CLEAR,NW
afternoon,2,CLEAR,NW
again,13,CLEAR,NW
against,2,CLEAR,NW
age,2,CLEAR,NW
ago,6,CLEAR,NW
ahead,2,CLEAR,NW
ain,2,CLEAR,NW
aint,4,CLEAR,NW
air,4,CLEAR,NW
airport,1,CLEAR,NW
alarm,13,CLEAR,NW
album,5,CLEAR,NW
almost,6,CLEAR,NW
alone,4,CLEAR,NW
along,1,CLEAR,NW
already,14,CLEAR,NW
alright,1,CLEAR,NW
als,3,CLEAR,NW
also,12,CLEAR,NW
always,18,CLEAR,NW
amazing,8,CLEAR,NW
american,52,CLEAR,NW
annoying,3,CLEAR,NW
another,9,CLEAR,NW
answer,8,CLEAR,NW
any,12,CLEAR,NW
anybody,5,CLEAR,NW
anymore,5,CLEAR,NW
anyone,19,CLEAR,NW
anything,13,CLEAR,NW
anyway,3,CLEAR,NW
apparently,3,CLEAR,NW
appetite,1,CLEAR,NW
apple,3,CLEAR,NW
arcade,7,CLEAR,NW
around,15,CLEAR,NW
art,6,CLEAR,NW
arts,4,CLEAR,NW
ask,12,CLEAR,NW
asked,2,CLEAR,NW
asking,1,CLEAR,NW
asleep,8,CLEAR,NW
ass,13,CLEAR,NW
ate,1,CLEAR,NW
attention,2,CLEAR,NW
august,5,CLEAR,NW
awake,1,CLEAR,NW
away,10,CLEAR,NW
awesome,9,CLEAR,NW
baby,13,CLEAR,NW
back,41,CLEAR,NW
bad,19,CLEAR,NW
band,1,CLEAR,NW
bar,2,CLEAR,NW
baseball,32,CLEAR,NW
basketball,3,CLEAR,NW
bday,1,CLEAR,NW
beach,1,CLEAR,NW
beat,4,CLEAR,NW
beautiful,8,CLEAR,NW
beauty,1,CLEAR,NW
because,21,CLEAR,NW
become,3,CLEAR,NW
bed,13,CLEAR,NW
been,21,CLEAR,NW
beer,1,CLEAR,NW
before,13,CLEAR,NW
beginning,1,CLEAR,NW
behind,2,CLEAR,NW
being,21,CLEAR,NW
believe,11,CLEAR,NW
ben,2,CLEAR,NW
best,25,CLEAR,NW
better,21,CLEAR,NW
between,5,CLEAR,NW
beyond,3,CLEAR,NW
bieber,5,CLEAR,NW
big,17,CLEAR,NW
biggest,1,CLEAR,NW
bill,10,CLEAR,NW
birthday,11,CLEAR,NW
bit,4,CLEAR,NW
black,9,CLEAR,NW
blackberry,1,CLEAR,NW
blog,2,CLEAR,NW
blood,7,CLEAR,NW
blows,1,CLEAR,NW
blue,4,CLEAR,NW
body,2,CLEAR,NW
bomb,3,CLEAR,NW
book,11,CLEAR,NW
books,5,CLEAR,NW
boondocks,3,CLEAR,NW
bored,5,CLEAR,NW
boring,4,CLEAR,NW
bout,5,CLEAR,NW
box,3,CLEAR,NW
boy,5,CLEAR,NW
boyfriend,3,CLEAR,NW
boys,1,CLEAR,NW
