keyword,count,weather,wind_direction
000,3,CLEAR,NW
100,3,CLEAR,NW
1st,3,CLEAR,NW
2010,5,CLEAR,NW
2nd,8,CLEAR,NW
aan,4,CLEAR,NW
able,5,CLEAR,NW
account,1,CLEAR,NW
aching,2,CLEAR,NW
act,3,CLEAR,NW
action,5,CLEAR,NW
actually,10,CLEAR,NW
adam,3,CLEAR,NW
add,1,CLEAR,NW
after,19,CLEAR,NW
afternoon,4,CLEAR,NW
again,16,CLEAR,NW
against,8,CLEAR,NW
age,3,CLEAR,NW
ago,7,CLEAR,NW
ain,1,CLEAR,NW
aint,6,CLEAR,NW
air,5,CLEAR,NW
airport,2,CLEAR,NW
alarm,4,CLEAR,NW
album,6,CLEAR,NW
alive,1,CLEAR,NW
almost,7,CLEAR,NW
alone,8,CLEAR,NW
along,2,CLEAR,NW
already,8,CLEAR,NW
alright,1,CLEAR,NW
als,2,CLEAR,NW
also,7,CLEAR,NW
always,24,CLEAR,NW
amazing,11,CLEAR,NW
android,5,CLEAR,NW
annoying,3,CLEAR,NW
another,7,CLEAR,NW
answer,4,CLEAR,NW
any,10,CLEAR,NW
anybody,2,CLEAR,NW
anymore,2,CLEAR,NW
anyone,14,CLEAR,NW
anything,6,CLEAR,NW
anyway,2,CLEAR,NW
app,3,CLEAR,NW
apparently,1,CLEAR,NW
apple,2,CLEAR,NW
arcade,17,CLEAR,NW
around,15,CLEAR,NW
art,3,CLEAR,NW
arts,10,CLEAR,NW
ask,9,CLEAR,NW
asked,4,CLEAR,NW
asking,1,CLEAR,NW
asleep,1,CLEAR,NW
ass,5,CLEAR,NW
ate,3,CLEAR,NW
attention,4,CLEAR,NW
august,10,CLEAR,NW
awake,3,CLEAR,NW
away,10,CLEAR,NW
awesome,4,CLEAR,NW
baby,11,CLEAR,NW
back,49,CLEAR,NW
bad,22,CLEAR,NW
band,4,CLEAR,NW
bar,3,CLEAR,NW
basketball,3,CLEAR,NW
bday,5,CLEAR,NW
beach,3,CLEAR,NW
beat,3,CLEAR,NW
beautiful,4,CLEAR,NW
beauty,3,CLEAR,NW
because,11,CLEAR,NW
become,3,CLEAR,NW
bed,16,CLEAR,NW
been,21,CLEAR,NW
beer,1,CLEAR,NW
before,14,CLEAR,NW
behind,4,CLEAR,NW
being,20,CLEAR,NW
believe,2,CLEAR,NW
ben,3,CLEAR,NW
best,22,CLEAR,NW
bet,2,CLEAR,NW
better,20,CLEAR,NW
between,5,CLEAR,NW
beyond,2,CLEAR,NW
bieber,5,CLEAR,NW
big,18,CLEAR,NW
biggest,3,CLEAR,NW
bill,5,CLEAR,NW
birthday,4,CLEAR,NW
bit,4,CLEAR,NW
black,11,CLEAR,NW
blog,2,CLEAR,NW
blood,6,CLEAR,NW
blue,10,CLEAR,NW
body,5,CLEAR,NW
bomb,4,CLEAR,NW
book,6,CLEAR,NW
books,3,CLEAR,NW
boondocks,12,CLEAR,NW
bored,4,CLEAR,NW
boring,7,CLEAR,NW
both,3,CLEAR,NW
bought,1,CLEAR,NW
bout,8,CLEAR,NW
box,4,CLEAR,NW
boy,3,CLEAR,NW
