keyword,count,weather,wind_direction
000,3,CLEAR,WNW
100,6,CLEAR,WNW
1st,9,CLEAR,WNW
2010,11,CLEAR,WNW
2nd,4,CLEAR,WNW
aan,1,CLEAR,WNW
able,2,CLEAR,WNW
absolutely,1,CLEAR,WNW
accident,1,CLEAR,WNW
account,5,CLEAR,WNW
act,4,CLEAR,WNW
action,1,CLEAR,WNW
actually,8,CLEAR,WNW
adam,1,CLEAR,WNW
add,5,CLEAR,WNW
after,24,CLEAR,WNW
afternoon,1,CLEAR,WNW
again,20,CLEAR,WNW
against,4,CLEAR,WNW
age,5,CLEAR,WNW
ago,5,CLEAR,WNW
ahead,1,CLEAR,WNW
ain,1,CLEAR,WNW
aint,8,CLEAR,WNW
air,8,CLEAR,WNW
airport,3,CLEAR,WNW
alarm,17,CLEAR,WNW
album,5,CLEAR,WNW
alive,3,CLEAR,WNW
almost,7,CLEAR,WNW
along,6,CLEAR,WNW
already,14,CLEAR,WNW
alright,2,CLEAR,WNW
als,5,CLEAR,WNW
also,13,CLEAR,WNW
always,31,CLEAR,WNW
amazing,14,CLEAR,WNW
american,37,CLEAR,WNW
android,4,CLEAR,WNW
annoying,7,CLEAR,WNW
another,19,CLEAR,WNW
answer,3,CLEAR,WNW
any,16,CLEAR,WNW
anybody,3,CLEAR,WNW
anymore,4,CLEAR,WNW
anyone,16,CLEAR,WNW
anything,7,CLEAR,WNW
app,2,CLEAR,WNW
apparently,5,CLEAR,WNW
arcade,10,CLEAR,WNW
around,15,CLEAR,WNW
art,5,CLEAR,WNW
arts,3,CLEAR,WNW
ask,3,CLEAR,WNW
asked,3,CLEAR,WNW
asking,3,CLEAR,WNW
asleep,2,CLEAR,WNW
ass,13,CLEAR,WNW
ate,1,CLEAR,WNW
attention,5,CLEAR,WNW
august,7,CLEAR,WNW
awake,2,CLEAR,WNW
away,25,CLEAR,WNW
awesome,8,CLEAR,WNW
baby,14,CLEAR,WNW
back,45,CLEAR,WNW
bad,30,CLEAR,WNW
band,2,CLEAR,WNW
bar,2,CLEAR,WNW
baseball,1,CLEAR,WNW
basketball,8,CLEAR,WNW
bday,2,CLEAR,WNW
beach,1,CLEAR,WNW
beat,4,CLEAR,WNW
beautiful,7,CLEAR,WNW
beauty,2,CLEAR,WNW
because,22,CLEAR,WNW
become,5,CLEAR,WNW
bed,20,CLEAR,WNW
been,30,CLEAR,WNW
beer,2,CLEAR,WNW
before,15,CLEAR,WNW
beginning,2,CLEAR,WNW
behind,4,CLEAR,WNW
being,19,CLEAR,WNW
believe,12,CLEAR,WNW
ben,1,CLEAR,WNW
best,41,CLEAR,WNW
bet,3,CLEAR,WNW
better,25,CLEAR,WNW
between,6,CLEAR,WNW
beyond,3,CLEAR,WNW
bieber,4,CLEAR,WNW
big,21,CLEAR,WNW
bill,9,CLEAR,WNW
birthday,13,CLEAR,WNW
bit,4,CLEAR,WNW
black,12,CLEAR,WNW
blackberry,1,CLEAR,WNW
blog,2,CLEAR,WNW
blood,8,CLEAR,WNW
blue,5,CLEAR,WNW
body,5,CLEAR,WNW
book,11,CLEAR,WNW
books,7,CLEAR,WNW
boondocks,9,CLEAR,WNW
bored,4,CLEAR,WNW
boring,8,CLEAR,WNW
both,5,CLEAR,WNW
bought,2,CLEAR,WNW
bout,9,CLEAR,WNW
box,1,CLEAR,WNW
boy,9,CLEAR,WNW
boyfriend,2,CLEAR,WNW
boys,6,CLEAR,WNW
brain,2,CLEAR,WNW
break,8,CLEAR,WNW
breakfast,2,CLEAR,WNW
breath,2,CLEAR,WNW
breathing,1,CLEAR,WNW
briefing,5,CLEAR,WNW
briefly,3,CLEAR,WNW
bring,6,CLEAR,WNW
broke,1,CLEAR,WNW
broken,4,CLEAR,WNW
brother,6,CLEAR,WNW
brown,4,CLEAR,WNW
building,4,CLEAR,WNW
burn,4,CLEAR,WNW
bus,5,CLEAR,WNW
business,5,CLEAR,WNW
busy,4,CLEAR,WNW
buy,8,CLEAR,WNW
bye,1,CLEAR,WNW
cablegate,1,CLEAR,WNW
cake,5,CLEAR,WNW
call,14,CLEAR,WNW
called,10,CLEAR,WNW
calling,5,CLEAR,WNW
calls,3,CLEAR,WNW
came,2,CLEAR,WNW
camp,4,CLEAR,WNW
cannot,3,CLEAR,WNW
cant,7,CLEAR,WNW
car,8,CLEAR,WNW
card,1,CLEAR,WNW
care,10,CLEAR,WNW
cars,9,CLEAR,WNW
case,2,CLEAR,WNW
cat,7,CLEAR,WNW
catch,6,CLEAR,WNW
caught,3,CLEAR,WNW
cause,18,CLEAR,WNW
causing,1,CLEAR,WNW
chance,3,CLEAR,WNW
change,12,CLEAR,WNW
changed,4,CLEAR,WNW
channel,5,CLEAR,WNW
character,3,CLEAR,WNW
check,3,CLEAR,WNW
cheese,2,CLEAR,WNW
chest,2,CLEAR,WNW
chicken,6,CLEAR,WNW
child,2,CLEAR,WNW
children,3,CLEAR,WNW
china,2,CLEAR,WNW
chocolate,9,CLEAR,WNW
choice,2,CLEAR,WNW
chris,2,CLEAR,WNW
christmas,6,CLEAR,WNW
church,8,CLEAR,WNW
city,3,CLEAR,WNW
class,7,CLEAR,WNW
clean,3,CLEAR,WNW
cleaning,2,CLEAR,WNW
close,5,CLEAR,WNW
closed,1,CLEAR,WNW
clothes,3,CLEAR,WNW
club,5,CLEAR,WNW
coffee,7,CLEAR,WNW
cold,6,CLEAR,WNW
college,4,CLEAR,WNW
com,1,CLEAR,WNW
come,19,CLEAR,WNW
comes,12,CLEAR,WNW
coming,24,CLEAR,WNW
company,3,CLEAR,WNW
complete,2,CLEAR,WNW
computer,3,CLEAR,WNW
con,2,CLEAR,WNW
concert,8,CLEAR,WNW
constant,1,CLEAR,WNW
control,4,CLEAR,WNW
cook,1,CLEAR,WNW
cooking,2,CLEAR,WNW
cool,9,CLEAR,WNW
could,16,CLEAR,WNW
count,2,CLEAR,WNW
country,4,CLEAR,WNW
couple,2,CLEAR,WNW
course,3,CLEAR,WNW
crap,3,CLEAR,WNW
crazy,20,CLEAR,WNW
cream,3,CLEAR,WNW
crisis,6,CLEAR,WNW
cry,9,CLEAR,WNW
crying,7,CLEAR,WNW
cup,2,CLEAR,WNW
currently,8,CLEAR,WNW
cut,6,CLEAR,WNW
cute,10,CLEAR,WNW
cuz,10,CLEAR,WNW
dad,13,CLEAR,WNW
dan,5,CLEAR,WNW
dance,2,CLEAR,WNW
dark,5,CLEAR,WNW
dat,16,CLEAR,WNW
date,3,CLEAR,WNW
david,1,CLEAR,WNW
days,19,CLEAR,WNW
dead,9,CLEAR,WNW
deal,10,CLEAR,WNW
dear,5,CLEAR,WNW
death,2,CLEAR,WNW
decided,1,CLEAR,WNW
deep,1,CLEAR,WNW
definitely,3,CLEAR,WNW
design,2,CLEAR,WNW
desire,4,CLEAR,WNW
did,8,CLEAR,WNW
didn,6,CLEAR,WNW
didnt,2,CLEAR,WNW
die,14,CLEAR,WNW
difference,1,CLEAR,WNW
different,5,CLEAR,WNW
difficult,3,CLEAR,WNW
digging,1,CLEAR,WNW
dinner,7,CLEAR,WNW
dis,6,CLEAR,WNW
disaster,13,CLEAR,WNW
dit,4,CLEAR,WNW
dnt,7,CLEAR,WNW
doctor,2,CLEAR,WNW
does,14,CLEAR,WNW
doesn,16,CLEAR,WNW
dog,4,CLEAR,WNW
doing,10,CLEAR,WNW
don,58,CLEAR,WNW
done,18,CLEAR,WNW
dont,16,CLEAR,WNW
door,4,CLEAR,WNW
down,25,CLEAR,WNW
dream,4,CLEAR,WNW
dreams,2,CLEAR,WNW
drink,7,CLEAR,WNW
drinking,2,CLEAR,WNW
drive,3,CLEAR,WNW
driving,7,CLEAR,WNW
drug,2,CLEAR,WNW
drunk,6,CLEAR,WNW
dry,1,CLEAR,WNW
dude,9,CLEAR,WNW
due,2,CLEAR,WNW
dumb,4,CLEAR,WNW
during,4,CLEAR,WNW
each,4,CLEAR,WNW
early,9,CLEAR,WNW
earth,1,CLEAR,WNW
easy,6,CLEAR,WNW
eat,4,CLEAR,WNW
eating,7,CLEAR,WNW
echt,3,CLEAR,WNW
een,14,CLEAR,WNW
either,5,CLEAR,WNW
else,21,CLEAR,WNW
end,15,CLEAR,WNW
energy,3,CLEAR,WNW
english,1,CLEAR,WNW
enjoy,5,CLEAR,WNW
enjoying,1,CLEAR,WNW
enough,9,CLEAR,WNW
epic,2,CLEAR,WNW
episode,5,CLEAR,WNW
eric,6,CLEAR,WNW
especially,3,CLEAR,WNW
even,24,CLEAR,WNW
ever,19,CLEAR,WNW
every,24,CLEAR,WNW
everybody,7,CLEAR,WNW
everyday,2,CLEAR,WNW
everyone,30,CLEAR,WNW
everything,11,CLEAR,WNW
everywhere,1,CLEAR,WNW
evil,3,CLEAR,WNW
exactly,2,CLEAR,WNW
except,3,CLEAR,WNW
excited,7,CLEAR,WNW
experience,1,CLEAR,WNW
extra,2,CLEAR,WNW
extremely,1,CLEAR,WNW
eye,2,CLEAR,WNW
eyes,6,CLEAR,WNW
face,6,CLEAR,WNW
facebook,10,CLEAR,WNW
fact,7,CLEAR,WNW
fail,4,CLEAR,WNW
fair,4,CLEAR,WNW
faith,3,CLEAR,WNW
fake,2,CLEAR,WNW
fall,5,CLEAR,WNW
falling,3,CLEAR,WNW
family,9,CLEAR,WNW
fan,7,CLEAR,WNW
fans,4,CLEAR,WNW
far,10,CLEAR,WNW
fashion,1,CLEAR,WNW
fast,2,CLEAR,WNW
fat,2,CLEAR,WNW
father,3,CLEAR,WNW
fav,6,CLEAR,WNW
favorite,8,CLEAR,WNW
fear,3,CLEAR,WNW
feel,37,CLEAR,WNW
feeling,8,CLEAR,WNW
feels,6,CLEAR,WNW
feet,4,CLEAR,WNW
felt,1,CLEAR,WNW
festival,2,CLEAR,WNW
fever,1,CLEAR,WNW
few,2,CLEAR,WNW
fight,4,CLEAR,WNW
filled,2,CLEAR,WNW
film,6,CLEAR,WNW
final,4,CLEAR,WNW
finally,13,CLEAR,WNW
find,16,CLEAR,WNW
finding,4,CLEAR,WNW
