keyword,count,weather,wind_direction
000,1,CLEAR,W
100,2,CLEAR,W
1st,4,CLEAR,W
2010,10,CLEAR,W
2nd,5,CLEAR,W
aan,7,CLEAR,W
able,5,CLEAR,W
absolutely,4,CLEAR,W
accident,3,CLEAR,W
account,3,CLEAR,W
act,3,CLEAR,W
action,1,CLEAR,W
actually,12,CLEAR,W
adam,2,CLEAR,W
add,2,CLEAR,W
after,17,CLEAR,W
afternoon,2,CLEAR,W
again,18,CLEAR,W
against,6,CLEAR,W
age,4,CLEAR,W
ago,1,CLEAR,W
aint,2,CLEAR,W
air,3,CLEAR,W
airport,2,CLEAR,W
alarm,5,CLEAR,W
album,2,CLEAR,W
alive,3,CLEAR,W
almost,8,CLEAR,W
alone,3,CLEAR,W
along,1,CLEAR,W
already,8,CLEAR,W
alright,1,CLEAR,W
als,3,CLEAR,W
also,7,CLEAR,W
always,15,CLEAR,W
amazing,8,CLEAR,W
american,4,CLEAR,W
android,2,CLEAR,W
annoying,3,CLEAR,W
another,12,CLEAR,W
answer,7,CLEAR,W
any,19,CLEAR,W
anybody,4,CLEAR,W
anymore,3,CLEAR,W
anyone,19,CLEAR,W
anything,8,CLEAR,W
anyway,2,CLEAR,W
app,3,CLEAR,W
apparently,5,CLEAR,W
apple,9,CLEAR,W
arcade,7,CLEAR,W
around,12,CLEAR,W
art,2,CLEAR,W
arts,2,CLEAR,W
ask,6,CLEAR,W
asked,4,CLEAR,W
asking,4,CLEAR,W
asleep,1,CLEAR,W
ass,6,CLEAR,W
ate,2,CLEAR,W
attention,2,CLEAR,W
august,9,CLEAR,W
awake,5,CLEAR,W
away,14,CLEAR,W
awesome,4,CLEAR,W
baby,7,CLEAR,W
back,48,CLEAR,W
bad,17,CLEAR,W
band,1,CLEAR,W
bar,2,CLEAR,W
baseball,2,CLEAR,W
basketball,6,CLEAR,W
bday,2,CLEAR,W
beach,2,CLEAR,W
beat,3,CLEAR,W
beautiful,7,CLEAR,W
beauty,2,CLEAR,W
because,17,CLEAR,W
become,2,CLEAR,W
bed,6,CLEAR,W
been,27,CLEAR,W
beer,2,CLEAR,W
before,12,CLEAR,W
beg,1,CLEAR,W
beginning,1,CLEAR,W
behind,4,CLEAR,W
being,19,CLEAR,W
believe,15,CLEAR,W
ben,4,CLEAR,W
best,36,CLEAR,W
bet,3,CLEAR,W
better,28,CLEAR,W
between,8,CLEAR,W
bieber,7,CLEAR,W
big,13,CLEAR,W
biggest,2,CLEAR,W
bill,2,CLEAR,W
birthday,6,CLEAR,W
bit,3,CLEAR,W
black,10,CLEAR,W
blackberry,1,CLEAR,W
blog,4,CLEAR,W
blood,2,CLEAR,W
blows,2,CLEAR,W
body,6,CLEAR,W
bomb,1,CLEAR,W
book,3,CLEAR,W
books,3,CLEAR,W
boondocks,9,CLEAR,W
bored,4,CLEAR,W
boring,6,CLEAR,W
both,2,CLEAR,W
