keyword,count,weather,wind_direction
100,5,CLOUDY,NW
1st,6,CLOUDY,NW
2010,11,CLOUDY,NW
2nd,6,CLOUDY,NW
aan,6,CLOUDY,NW
able,3,CLOUDY,NW
absolutely,2,CLOUDY,NW
accident,1,CLOUDY,NW
account,4,CLOUDY,NW
aching,1,CLOUDY,NW
act,7,CLOUDY,NW
action,3,CLOUDY,NW
actually,12,CLOUDY,NW
adam,3,CLOUDY,NW
add,4,CLOUDY,NW
after,28,CLOUDY,NW
afternoon,5,CLOUDY,NW
again,35,CLOUDY,NW
against,4,CLOUDY,NW
age,3,CLOUDY,NW
ago,8,CLOUDY,NW
ain,3,CLOUDY,NW
aint,4,CLOUDY,NW
air,10,CLOUDY,NW
airport,4,CLOUDY,NW
alarm,7,CLOUDY,NW
album,3,CLOUDY,NW
almost,9,CLOUDY,NW
alone,4,CLOUDY,NW
along,1,CLOUDY,NW
already,16,CLOUDY,NW
alright,2,CLOUDY,NW
als,6,CLOUDY,NW
also,6,CLOUDY,NW
always,21,CLOUDY,NW
amazing,18,CLOUDY,NW
american,34,CLOUDY,NW
android,4,CLOUDY,NW
annoying,6,CLOUDY,NW
another,15,CLOUDY,NW
answer,2,CLOUDY,NW
any,21,CLOUDY,NW
anybody,6,CLOUDY,NW
anymore,5,CLOUDY,NW
anyone,15,CLOUDY,NW
anything,13,CLOUDY,NW
anyway,2,CLOUDY,NW
app,3,CLOUDY,NW
apparently,2,CLOUDY,NW
appetite,4,CLOUDY,NW
apple,5,CLOUDY,NW
arcade,7,CLOUDY,NW
around,12,CLOUDY,NW
art,4,CLOUDY,NW
arts,3,CLOUDY,NW
ask,3,CLOUDY,NW
asked,6,CLOUDY,NW
asking,6,CLOUDY,NW
asleep,8,CLOUDY,NW
ass,7,CLOUDY,NW
ate,2,CLOUDY,NW
attention,4,CLOUDY,NW
august,17,CLOUDY,NW
awake,3,CLOUDY,NW
away,22,CLOUDY,NW
awesome,6,CLOUDY,NW
baby,14,CLOUDY,NW
back,56,CLOUDY,NW
bad,26,CLOUDY,NW
band,3,CLOUDY,NW
bar,4,CLOUDY,NW
baseball,1,CLOUDY,NW
basketball,10,CLOUDY,NW
bday,3,CLOUDY,NW
beach,3,CLOUDY,NW
beat,8,CLOUDY,NW
beautiful,12,CLOUDY,NW
beauty,5,CLOUDY,NW
because,25,CLOUDY,NW
become,7,CLOUDY,NW
bed,18,CLOUDY,NW
been,28,CLOUDY,NW
beer,8,CLOUDY,NW
before,9,CLOUDY,NW
beginning,2,CLOUDY,NW
behind,9,CLOUDY,NW
being,24,CLOUDY,NW
believe,15,CLOUDY,NW
ben,3,CLOUDY,NW
best,39,CLOUDY,NW
bet,8,CLOUDY,NW
better,35,CLOUDY,NW
between,16,CLOUDY,NW
beyond,5,CLOUDY,NW
bieber,7,CLOUDY,NW
big,22,CLOUDY,NW
biggest,2,CLOUDY,NW
bill,6,CLOUDY,NW
birthday,12,CLOUDY,NW
bit,9,CLOUDY,NW
black,7,CLOUDY,NW
blackberry,3,CLOUDY,NW
blog,2,CLOUDY,NW
blood,11,CLOUDY,NW
blue,5,CLOUDY,NW
body,5,CLOUDY,NW
bomb,3,CLOUDY,NW
book,5,CLOUDY,NW
books,3,CLOUDY,NW
boondocks,5,CLOUDY,NW
bored,6,CLOUDY,NW
boring,8,CLOUDY,NW
both,2,CLOUDY,NW
bought,3,CLOUDY,NW
bout,6,CLOUDY,NW
box,3,CLOUDY,NW
boy,6,CLOUDY,NW
boyfriend,1,CLOUDY,NW
boys,4,CLOUDY,NW
brain,3,CLOUDY,NW
break,7,CLOUDY,NW
breakfast,6,CLOUDY,NW
breath,2,CLOUDY,NW
breathing,2,CLOUDY,NW
briefly,3,CLOUDY,NW
bring,4,CLOUDY,NW
bro,4,CLOUDY,NW
broke,6,CLOUDY,NW
broken,5,CLOUDY,NW
brother,13,CLOUDY,NW
brown,3,CLOUDY,NW
burn,2,CLOUDY,NW
burning,5,CLOUDY,NW
bus,9,CLOUDY,NW
business,7,CLOUDY,NW
busy,7,CLOUDY,NW
buy,5,CLOUDY,NW
bye,3,CLOUDY,NW
cake,4,CLOUDY,NW
call,13,CLOUDY,NW
called,9,CLOUDY,NW
calling,6,CLOUDY,NW
calls,2,CLOUDY,NW
came,8,CLOUDY,NW
camp,6,CLOUDY,NW
cannot,3,CLOUDY,NW
cant,10,CLOUDY,NW
car,12,CLOUDY,NW
card,2,CLOUDY,NW
care,9,CLOUDY,NW
cars,34,CLOUDY,NW
case,6,CLOUDY,NW
cat,4,CLOUDY,NW
catch,3,CLOUDY,NW
caught,3,CLOUDY,NW
cause,8,CLOUDY,NW
chance,2,CLOUDY,NW
change,15,CLOUDY,NW
changed,1,CLOUDY,NW
channel,5,CLOUDY,NW
character,3,CLOUDY,NW
check,5,CLOUDY,NW
cheese,6,CLOUDY,NW
chick,2,CLOUDY,NW
chicken,6,CLOUDY,NW
child,2,CLOUDY,NW
children,1,CLOUDY,NW
china,3,CLOUDY,NW
chocolate,3,CLOUDY,NW
