keyword,count,weather,wind_direction
000,4,CLOUDY,NW
100,4,CLOUDY,NW
101,2,CLOUDY,NW
1st,2,CLOUDY,NW
2010,5,CLOUDY,NW
2nd,2,CLOUDY,NW
aan,1,CLOUDY,NW
able,3,CLOUDY,NW
absolutely,1,CLOUDY,NW
accident,2,CLOUDY,NW
account,2,CLOUDY,NW
act,4,CLOUDY,NW
actually,9,CLOUDY,NW
adam,2,CLOUDY,NW
add,4,CLOUDY,NW
after,21,CLOUDY,NW
afternoon,3,CLOUDY,NW
again,13,CLOUDY,NW
against,4,CLOUDY,NW
age,2,CLOUDY,NW
ago,4,CLOUDY,NW
ahead,3,CLOUDY,NW
ain,5,CLOUDY,NW
air,2,CLOUDY,NW
alarm,10,CLOUDY,NW
album,3,CLOUDY,NW
alive,3,CLOUDY,NW
almost,9,CLOUDY,NW
alone,3,CLOUDY,NW
already,11,CLOUDY,NW
alright,1,CLOUDY,NW
als,7,CLOUDY,NW
also,9,CLOUDY,NW
always,25,CLOUDY,NW
amazing,11,CLOUDY,NW
american,54,CLOUDY,NW
annoying,4,CLOUDY,NW
another,15,CLOUDY,NW
answer,3,CLOUDY,NW
antique,1,CLOUDY,NW
any,10,CLOUDY,NW
anymore,1,CLOUDY,NW
anyone,9,CLOUDY,NW
anything,10,CLOUDY,NW
anyway,1,CLOUDY,NW
app,3,CLOUDY,NW
apparently,5,CLOUDY,NW
appetite,1,CLOUDY,NW
arcade,13,CLOUDY,NW
around,11,CLOUDY,NW
art,3,CLOUDY,NW
arts,1,CLOUDY,NW
ask,9,CLOUDY,NW
asked,2,CLOUDY,NW
asking,3,CLOUDY,NW
asleep,5,CLOUDY,NW
ass,13,CLOUDY,NW
ate,4,CLOUDY,NW
attention,1,CLOUDY,NW
august,8,CLOUDY,NW
awake,4,CLOUDY,NW
away,15,CLOUDY,NW
awesome,11,CLOUDY,NW
baby,11,CLOUDY,NW
back,51,CLOUDY,NW
bad,23,CLOUDY,NW
band,4,CLOUDY,NW
bar,1,CLOUDY,NW
basketball,3,CLOUDY,NW
bday,3,CLOUDY,NW
beach,1,CLOUDY,NW
beautiful,3,CLOUDY,NW
beauty,2,CLOUDY,NW
because,20,CLOUDY,NW
become,1,CLOUDY,NW
bed,13,CLOUDY,NW
been,23,CLOUDY,NW
beer,3,CLOUDY,NW
before,10,CLOUDY,NW
beginning,3,CLOUDY,NW
behind,1,CLOUDY,NW
being,19,CLOUDY,NW
believe,9,CLOUDY,NW
ben,2,CLOUDY,NW
best,24,CLOUDY,NW
bet,2,CLOUDY,NW
better,25,CLOUDY,NW
between,4,CLOUDY,NW
beyond,3,CLOUDY,NW
bieber,10,CLOUDY,NW
big,15,CLOUDY,NW
bill,12,CLOUDY,NW
birthday,6,CLOUDY,NW
bit,8,CLOUDY,NW
black,7,CLOUDY,NW
blackberry,2,CLOUDY,NW
blog,2,CLOUDY,NW
blood,4,CLOUDY,NW
blows,2,CLOUDY,NW
blue,4,CLOUDY,NW
body,3,CLOUDY,NW
bomb,3,CLOUDY,NW
book,3,CLOUDY,NW
books,4,CLOUDY,NW
boring,2,CLOUDY,NW
both,3,CLOUDY,NW
bout,8,CLOUDY,NW
box,1,CLOUDY,NW
boy,9,CLOUDY,NW
boyfriend,6,CLOUDY,NW
boys,1,CLOUDY,NW
brain,3,CLOUDY,NW
break,6,CLOUDY,NW
breakfast,4,CLOUDY,NW
briefing,7,CLOUDY,NW
briefly,1,CLOUDY,NW
bring,3,CLOUDY,NW
bro,3,CLOUDY,NW
broke,3,CLOUDY,NW
broken,3,CLOUDY,NW
brother,7,CLOUDY,NW
brown,3,CLOUDY,NW
building,3,CLOUDY,NW
burn,5,CLOUDY,NW
burning,9,CLOUDY,NW
bus,1,CLOUDY,NW
business,8,CLOUDY,NW
busy,3,CLOUDY,NW
buy,4,CLOUDY,NW
bye,1,CLOUDY,NW
cake,6,CLOUDY,NW
call,16,CLOUDY,NW
called,3,CLOUDY,NW
calling,8,CLOUDY,NW
calls,7,CLOUDY,NW
came,5,CLOUDY,NW
camp,1,CLOUDY,NW
cannot,3,CLOUDY,NW
cant,9,CLOUDY,NW
car,12,CLOUDY,NW
card,3,CLOUDY,NW
care,13,CLOUDY,NW
cars,12,CLOUDY,NW
case,4,CLOUDY,NW
cat,3,CLOUDY,NW
catch,6,CLOUDY,NW
caught,4,CLOUDY,NW
cause,16,CLOUDY,NW
chance,1,CLOUDY,NW
change,11,CLOUDY,NW
changed,1,CLOUDY,NW
channel,3,CLOUDY,NW
character,2,CLOUDY,NW
check,3,CLOUDY,NW
cheer,1,CLOUDY,NW
cheese,2,CLOUDY,NW
chick,1,CLOUDY,NW
chicken,3,CLOUDY,NW
child,1,CLOUDY,NW
children,2,CLOUDY,NW
china,19,CLOUDY,NW
chocolate,19,CLOUDY,NW
choice,4,CLOUDY,NW
chris,2,CLOUDY,NW
christmas,4,CLOUDY,NW
church,6,CLOUDY,NW
city,10,CLOUDY,NW
class,4,CLOUDY,NW
clean,5,CLOUDY,NW
cleaning,3,CLOUDY,NW
close,2,CLOUDY,NW
closed,1,CLOUDY,NW
clothes,3,CLOUDY,NW
club,1,CLOUDY,NW
coffee,5,CLOUDY,NW
cold,7,CLOUDY,NW
college,5,CLOUDY,NW
com,5,CLOUDY,NW
come,17,CLOUDY,NW
comes,9,CLOUDY,NW
comic,1,CLOUDY,NW
coming,12,CLOUDY,NW
company,4,CLOUDY,NW
complete,3,CLOUDY,NW
completely,2,CLOUDY,NW
