keyword,count,weather,wind_direction
000,2,CLEAR,W
100,2,CLEAR,W
1st,5,CLEAR,W
2010,5,CLEAR,W
2nd,6,CLEAR,W
aan,1,CLEAR,W
able,3,CLEAR,W
absolutely,3,CLEAR,W
accident,1,CLEAR,W
act,5,CLEAR,W
action,1,CLEAR,W
actually,6,CLEAR,W
add,1,CLEAR,W
after,19,CLEAR,W
again,14,CLEAR,W
against,4,CLEAR,W
age,3,CLEAR,W
ago,1,CLEAR,W
ahead,2,CLEAR,W
ain,8,CLEAR,W
aint,3,CLEAR,W
air,3,CLEAR,W
airport,1,CLEAR,W
alarm,6,CLEAR,W
album,2,CLEAR,W
alive,3,CLEAR,W
almost,6,CLEAR,W
alone,9,CLEAR,W
along,1,CLEAR,W
already,6,CLEAR,W
als,3,CLEAR,W
also,4,CLEAR,W
always,18,CLEAR,W
amazing,18,CLEAR,W
american,2,CLEAR,W
android,11,CLEAR,W
annoying,4,CLEAR,W
another,8,CLEAR,W
answer,2,CLEAR,W
any,25,CLEAR,W
anybody,2,CLEAR,W
anymore,1,CLEAR,W
anyone,9,CLEAR,W
anything,5,CLEAR,W
anytime,5,CLEAR,W
anyway,2,CLEAR,W
app,7,CLEAR,W
apparently,4,CLEAR,W
apple,4,CLEAR,W
arcade,16,CLEAR,W
around,9,CLEAR,W
art,2,CLEAR,W
arts,2,CLEAR,W
ask,4,CLEAR,W
asked,2,CLEAR,W
asking,3,CLEAR,W
asleep,3,CLEAR,W
ass,4,CLEAR,W
ate,3,CLEAR,W
august,6,CLEAR,W
awake,1,CLEAR,W
away,14,CLEAR,W
awesome,15,CLEAR,W
baby,11,CLEAR,W
back,37,CLEAR,W
bad,20,CLEAR,W
band,1,CLEAR,W
bar,2,CLEAR,W
baseball,1,CLEAR,W
basketball,2,CLEAR,W
bday,1,CLEAR,W
beach,2,CLEAR,W
beat,1,CLEAR,W
beautiful,9,CLEAR,W
beauty,3,CLEAR,W
because,17,CLEAR,W
become,1,CLEAR,W
bed,15,CLEAR,W
been,37,CLEAR,W
before,17,CLEAR,W
beg,1,CLEAR,W
behind,5,CLEAR,W
being,19,CLEAR,W
believe,8,CLEAR,W
ben,1,CLEAR,W
best,23,CLEAR,W
bet,2,CLEAR,W
better,38,CLEAR,W
between,3,CLEAR,W
beyond,3,CLEAR,W
bieber,3,CLEAR,W
big,13,CLEAR,W
bill,3,CLEAR,W
birthday,6,CLEAR,W
bit,2,CLEAR,W
black,7,CLEAR,W
blackberry,1,CLEAR,W
blog,1,CLEAR,W
blood,2,CLEAR,W
blows,1,CLEAR,W
blue,1,CLEAR,W
body,3,CLEAR,W
bomb,1,CLEAR,W
book,2,CLEAR,W
books,2,CLEAR,W
boondocks,14,CLEAR,W
bored,5,CLEAR,W
boring,3,CLEAR,W
both,3,CLEAR,W
bought,9,CLEAR,W
bout,5,CLEAR,W
box,2,CLEAR,W
boy,12,CLEAR,W
boyfriend,2,CLEAR,W
boys,1,CLEAR,W
brain,1,CLEAR,W
break,5,CLEAR,W
breakfast,5,CLEAR,W
briefing,2,CLEAR,W
briefly,2,CLEAR,W
bring,5,CLEAR,W
bro,4,CLEAR,W
broke,2,CLEAR,W
broken,1,CLEAR,W
brother,8,CLEAR,W
brown,3,CLEAR,W
building,2,CLEAR,W
burn,5,CLEAR,W
burning,4,CLEAR,W
bus,2,CLEAR,W
business,4,CLEAR,W
busy,3,CLEAR,W
buy,13,CLEAR,W
cake,1,CLEAR,W
call,11,CLEAR,W
called,5,CLEAR,W
calling,4,CLEAR,W
calls,4,CLEAR,W
came,4,CLEAR,W
camp,5,CLEAR,W
cannot,1,CLEAR,W
cant,3,CLEAR,W
car,14,CLEAR,W
card,1,CLEAR,W
care,4,CLEAR,W
cars,24,CLEAR,W
case,2,CLEAR,W
cat,4,CLEAR,W
catch,2,CLEAR,W
caught,3,CLEAR,W
cause,12,CLEAR,W
chance,3,CLEAR,W
change,5,CLEAR,W
changed,1,CLEAR,W
channel,2,CLEAR,W
character,2,CLEAR,W
check,2,CLEAR,W
cheese,1,CLEAR,W
chick,1,CLEAR,W
chicken,2,CLEAR,W
child,3,CLEAR,W
children,3,CLEAR,W
china,3,CLEAR,W
chocolate,2,CLEAR,W
choice,3,CLEAR,W
christmas,3,CLEAR,W
church,3,CLEAR,W
city,2,CLEAR,W
class,4,CLEAR,W
clean,2,CLEAR,W
cleaning,1,CLEAR,W
close,6,CLEAR,W
closed,2,CLEAR,W
clothes,1,CLEAR,W
club,3,CLEAR,W
coffee,7,CLEAR,W
cold,1,CLEAR,W
com,1,CLEAR,W
come,11,CLEAR,W
comes,7,CLEAR,W
comic,2,CLEAR,W
coming,21,CLEAR,W
company,3,CLEAR,W
complete,2,CLEAR,W
completely,2,CLEAR,W
concert,1,CLEAR,W
control,4,CLEAR,W
convention,116,CLEAR,W
convetion,11,CLEAR,W
cook,5,CLEAR,W
cooking,3,CLEAR,W
cool,10,CLEAR,W
could,30,CLEAR,W
country,4,CLEAR,W
couple,1,CLEAR,W
course,4,CLEAR,W
crazy,10,CLEAR,W
cream,1,CLEAR,W
crisis,6,CLEAR,W
crying,2,CLEAR,W
cup,3,CLEAR,W
currently,9,CLEAR,W
currents,1,CLEAR,W
cut,2,CLEAR,W
cute,9,CLEAR,W
cuz,8,CLEAR,W
dad,8,CLEAR,W
dan,1,CLEAR,W
dance,1,CLEAR,W
dark,4,CLEAR,W
dat,6,CLEAR,W
date,2,CLEAR,W
david,2,CLEAR,W
days,9,CLEAR,W
dead,10,CLEAR,W
deal,7,CLEAR,W
dear,3,CLEAR,W
death,3,CLEAR,W
debate,2,CLEAR,W
decided,3,CLEAR,W
deep,3,CLEAR,W
definitely,3,CLEAR,W
design,2,CLEAR,W
desire,3,CLEAR,W
did,10,CLEAR,W
didn,8,CLEAR,W
didnt,1,CLEAR,W
die,4,CLEAR,W
dies,9,CLEAR,W
difference,2,CLEAR,W
different,2,CLEAR,W
difficult,2,CLEAR,W
digging,1,CLEAR,W
dis,5,CLEAR,W
disaster,20,CLEAR,W
dnt,1,CLEAR,W
doctor,2,CLEAR,W
does,7,CLEAR,W
doesn,9,CLEAR,W
dog,3,CLEAR,W
doing,7,CLEAR,W
don,27,CLEAR,W
done,15,CLEAR,W
dont,20,CLEAR,W
door,4,CLEAR,W
down,16,CLEAR,W
