keyword,count,weather,wind_direction
000,6,CLEAR,WNW
100,4,CLEAR,WNW
101,1,CLEAR,WNW
1st,7,CLEAR,WNW
2010,8,CLEAR,WNW
2nd,4,CLEAR,WNW
aan,2,CLEAR,WNW
able,6,CLEAR,WNW
absolutely,6,CLEAR,WNW
accident,1,CLEAR,WNW
account,4,CLEAR,WNW
aching,1,CLEAR,WNW
act,1,CLEAR,WNW
action,1,CLEAR,WNW
actually,14,CLEAR,WNW
add,3,CLEAR,WNW
after,20,CLEAR,WNW
afternoon,4,CLEAR,WNW
again,24,CLEAR,WNW
against,4,CLEAR,WNW
age,4,CLEAR,WNW
ago,4,CLEAR,WNW
ahead,4,CLEAR,WNW
ain,2,CLEAR,WNW
aint,6,CLEAR,WNW
air,7,CLEAR,WNW
airport,1,CLEAR,WNW
alarm,6,CLEAR,WNW
album,2,CLEAR,WNW
alive,1,CLEAR,WNW
almost,9,CLEAR,WNW
alone,7,CLEAR,WNW
along,4,CLEAR,WNW
already,20,CLEAR,WNW
alright,3,CLEAR,WNW
als,6,CLEAR,WNW
also,20,CLEAR,WNW
always,22,CLEAR,WNW
amazing,13,CLEAR,WNW
american,49,CLEAR,WNW
android,1,CLEAR,WNW
annoying,9,CLEAR,WNW
another,22,CLEAR,WNW
answer,7,CLEAR,WNW
any,16,CLEAR,WNW
anybody,5,CLEAR,WNW
anymore,7,CLEAR,WNW
anyone,20,CLEAR,WNW
anything,17,CLEAR,WNW
anyway,4,CLEAR,WNW
app,3,CLEAR,WNW
apparently,4,CLEAR,WNW
apple,1,CLEAR,WNW
arcade,5,CLEAR,WNW
around,11,CLEAR,WNW
art,8,CLEAR,WNW
arts,1,CLEAR,WNW
ask,14,CLEAR,WNW
asked,4,CLEAR,WNW
asking,2,CLEAR,WNW
asleep,4,CLEAR,WNW
ass,7,CLEAR,WNW
ate,2,CLEAR,WNW
attention,2,CLEAR,WNW
august,23,CLEAR,WNW
awake,5,CLEAR,WNW
away,20,CLEAR,WNW
awesome,5,CLEAR,WNW
baby,15,CLEAR,WNW
back,44,CLEAR,WNW
bad,27,CLEAR,WNW
band,7,CLEAR,WNW
bar,2,CLEAR,WNW
baseball,1,CLEAR,WNW
basketball,14,CLEAR,WNW
bday,6,CLEAR,WNW
beach,2,CLEAR,WNW
beat,5,CLEAR,WNW
beautiful,12,CLEAR,WNW
beauty,4,CLEAR,WNW
because,27,CLEAR,WNW
become,4,CLEAR,WNW
bed,16,CLEAR,WNW
been,27,CLEAR,WNW
beer,3,CLEAR,WNW
before,20,CLEAR,WNW
begging,2,CLEAR,WNW
beginning,7,CLEAR,WNW
behind,6,CLEAR,WNW
being,32,CLEAR,WNW
believe,12,CLEAR,WNW
ben,3,CLEAR,WNW
best,34,CLEAR,WNW
bet,7,CLEAR,WNW
better,25,CLEAR,WNW
between,7,CLEAR,WNW
beyond,3,CLEAR,WNW
bieber,6,CLEAR,WNW
big,18,CLEAR,WNW
biggest,2,CLEAR,WNW
bill,15,CLEAR,WNW
birthday,13,CLEAR,WNW
bit,10,CLEAR,WNW
black,15,CLEAR,WNW
blackberry,3,CLEAR,WNW
blog,2,CLEAR,WNW
blood,14,CLEAR,WNW
blows,2,CLEAR,WNW
blue,5,CLEAR,WNW
body,12,CLEAR,WNW
bomb,3,CLEAR,WNW
book,7,CLEAR,WNW
books,5,CLEAR,WNW
boondocks,5,CLEAR,WNW
bored,8,CLEAR,WNW
boring,10,CLEAR,WNW
both,10,CLEAR,WNW
bought,2,CLEAR,WNW
bout,12,CLEAR,WNW
box,4,CLEAR,WNW
boy,8,CLEAR,WNW
boyfriend,2,CLEAR,WNW
boys,5,CLEAR,WNW
brain,9,CLEAR,WNW
break,6,CLEAR,WNW
breakfast,1,CLEAR,WNW
breath,1,CLEAR,WNW
bring,8,CLEAR,WNW
bro,3,CLEAR,WNW
broke,2,CLEAR,WNW
broken,6,CLEAR,WNW
brother,10,CLEAR,WNW
brown,5,CLEAR,WNW
building,1,CLEAR,WNW
burn,2,CLEAR,WNW
burning,2,CLEAR,WNW
