keyword,count,weather,wind_direction
000,1,CLEAR,W
100,2,CLEAR,W
1st,4,CLEAR,W
2010,3,CLEAR,W
2nd,5,CLEAR,W
aan,1,CLEAR,W
able,5,CLEAR,W
absolutely,1,CLEAR,W
account,2,CLEAR,W
act,5,CLEAR,W
action,3,CLEAR,W
actually,8,CLEAR,W
add,2,CLEAR,W
after,21,CLEAR,W
afternoon,4,CLEAR,W
again,18,CLEAR,W
against,4,CLEAR,W
age,4,CLEAR,W
ago,5,CLEAR,W
ahead,3,CLEAR,W
ain,2,CLEAR,W
aint,6,CLEAR,W
air,6,CLEAR,W
airport,1,CLEAR,W
alarm,7,CLEAR,W
album,1,CLEAR,W
alive,3,CLEAR,W
almost,6,CLEAR,W
along,3,CLEAR,W
already,10,CLEAR,W
als,4,CLEAR,W
also,9,CLEAR,W
always,18,CLEAR,W
amazing,11,CLEAR,W
american,1,CLEAR,W
android,1,CLEAR,W
annoying,6,CLEAR,W
another,19,CLEAR,W
answer,5,CLEAR,W
any,14,CLEAR,W
anybody,1,CLEAR,W
anymore,2,CLEAR,W
anyone,13,CLEAR,W
anything,6,CLEAR,W
anytime,1,CLEAR,W
anyway,2,CLEAR,W
app,2,CLEAR,W
apparently,5,CLEAR,W
apple,1,CLEAR,W
arcade,7,CLEAR,W
around,11,CLEAR,W
art,3,CLEAR,W
ask,8,CLEAR,W
asked,3,CLEAR,W
asking,4,CLEAR,W
asleep,3,CLEAR,W
ass,5,CLEAR,W
attention,4,CLEAR,W
august,17,CLEAR,W
awake,5,CLEAR,W
away,15,CLEAR,W
awesome,5,CLEAR,W
baby,12,CLEAR,W
back,37,CLEAR,W
bad,14,CLEAR,W
band,3,CLEAR,W
bar,7,CLEAR,W
baseball,1,CLEAR,W
basketball,2,CLEAR,W
bday,2,CLEAR,W
beach,2,CLEAR,W
beat,3,CLEAR,W
beautiful,7,CLEAR,W
beauty,2,CLEAR,W
because,13,CLEAR,W
become,1,CLEAR,W
bed,12,CLEAR,W
been,20,CLEAR,W
beer,2,CLEAR,W
before,14,CLEAR,W
beg,1,CLEAR,W
beginning,4,CLEAR,W
behind,3,CLEAR,W
being,18,CLEAR,W
believe,12,CLEAR,W
ben,3,CLEAR,W
best,21,CLEAR,W
bet,2,CLEAR,W
better,17,CLEAR,W
between,6,CLEAR,W
beyond,2,CLEAR,W
bieber,2,CLEAR,W
big,15,CLEAR,W
bill,5,CLEAR,W
birthday,7,CLEAR,W
bit,5,CLEAR,W
black,6,CLEAR,W
blog,6,CLEAR,W
blood,4,CLEAR,W
blue,3,CLEAR,W
body,9,CLEAR,W
book,4,CLEAR,W
books,1,CLEAR,W
boondocks,22,CLEAR,W
bored,1,CLEAR,W
boring,2,CLEAR,W
both,9,CLEAR,W
bout,9,CLEAR,W
boy,6,CLEAR,W
boyfriend,3,CLEAR,W
boys,5,CLEAR,W
